Dataset,TradingWeekStart,WeekStartBalance,RiskAmountYen,Trades,WeekYenPnL,WeekReturnPct,WeekEndBalance,Config
V2_Range24hPips_LTE_P95,2021-01-18 06:00:00,17089004987.0,341780100.0,21,-457898722.0,-2.68,16631106265.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-01-25 06:00:00,16631106265.0,332622125.0,26,-947437797.0,-5.7,15683668467.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-02-01 06:00:00,15683668467.0,313673369.0,17,1130722931.0,7.21,16814391398.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-02-08 06:00:00,16814391398.0,336287828.0,33,-853338333.0,-5.08,15961053065.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-02-15 06:00:00,15961053065.0,319221061.0,27,892513758.0,5.59,16853566823.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-02-22 06:00:00,16853566823.0,337071336.0,25,358204535.0,2.13,17211771358.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-03-01 06:00:00,17211771358.0,344235427.0,21,333398946.0,1.94,17545170305.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-03-08 06:00:00,17545170305.0,350903406.0,37,2006624808.0,11.44,19551795112.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-03-15 06:00:00,19551795112.0,391035902.0,23,-455994392.0,-2.33,19095800720.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-03-22 06:00:00,19095800720.0,381916014.0,35,-765064519.0,-4.01,18330736201.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-03-29 06:00:00,18330736201.0,366614724.0,20,-31037917.0,-0.17,18299698284.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-04-05 06:00:00,18299698284.0,365993966.0,31,-2011154229.0,-10.99,16288544055.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-04-12 06:00:00,16288544055.0,325770881.0,41,1221367303.0,7.5,17509911359.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-04-19 06:00:00,17509911359.0,350198227.0,30,1869954162.0,10.68,19379865520.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-04-26 06:00:00,19379865520.0,387597310.0,27,2050675843.0,10.58,21430541364.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-05-03 06:00:00,21430541364.0,428610827.0,21,-723264238.0,-3.37,20707277125.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-05-10 06:00:00,20707277125.0,414145543.0,43,-833072721.0,-4.02,19874204404.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-05-17 06:00:00,19874204404.0,397484088.0,28,-1123411012.0,-5.65,18750793392.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-05-24 06:00:00,18750793392.0,375015868.0,36,1702950143.0,9.08,20453743534.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-05-31 06:00:00,20453743534.0,409074871.0,19,528342854.0,2.58,20982086388.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-06-07 06:00:00,20982086388.0,419641728.0,36,1979519295.0,9.43,22961605683.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-06-14 06:00:00,22961605683.0,459232114.0,23,2305233346.0,10.04,25266839029.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-06-21 06:00:00,25266839029.0,505336781.0,29,4743145713.0,18.77,30009984742.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-06-28 06:00:00,30009984742.0,600199695.0,20,146027049.0,0.49,30156011791.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-07-05 06:00:00,30156011791.0,603120236.0,30,1157343012.0,3.84,31313354803.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-07-12 06:00:00,31313354803.0,626267096.0,38,284217999.0,0.91,31597572802.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-07-19 06:00:00,31597572802.0,631951456.0,30,-2209149230.0,-6.99,29388423572.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-07-26 06:00:00,29388423572.0,587768471.0,29,1473555845.0,5.01,30861979417.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-08-02 06:00:00,30861979417.0,617239588.0,21,1299392995.0,4.21,32161372411.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-08-09 06:00:00,32161372411.0,643227448.0,22,325566264.0,1.01,32486938675.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-08-16 06:00:00,32486938675.0,649738773.0,22,-2171206435.0,-6.68,30315732240.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-08-23 06:00:00,30315732240.0,606314645.0,23,947261032.0,3.12,31262993272.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-08-30 06:00:00,31262993272.0,625259865.0,16,480971556.0,1.54,31743964828.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-09-06 06:00:00,31743964828.0,634879297.0,33,941214653.0,2.97,32685179481.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-09-13 06:00:00,32685179481.0,653703590.0,36,-506688961.0,-1.55,32178490520.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-09-20 06:00:00,32178490520.0,643569810.0,24,-2937951762.0,-9.13,29240538758.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-09-27 06:00:00,29240538758.0,584810775.0,29,2427331510.0,8.3,31667870269.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-10-04 06:00:00,31667870269.0,633357405.0,16,-486815417.0,-1.54,31181054852.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-10-11 06:00:00,31181054852.0,623621097.0,18,-738240010.0,-2.37,30442814842.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-10-18 06:00:00,30442814842.0,608856297.0,20,2661336893.0,8.74,33104151735.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-10-25 06:00:00,33104151735.0,662083035.0,23,-2473902723.0,-7.47,30630249011.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-11-01 06:00:00,30630249011.0,612604980.0,13,2225595729.0,7.27,32855844740.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-11-08 06:00:00,32855844740.0,657116895.0,39,-1811185389.0,-5.51,31044659352.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-11-15 06:00:00,31044659352.0,620893187.0,31,-1998374289.0,-6.44,29046285063.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-11-22 06:00:00,29046285063.0,580925701.0,34,5262830384.0,18.12,34309115447.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-11-29 06:00:00,34309115447.0,686182309.0,20,3015320496.0,8.79,37324435942.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-12-06 06:00:00,37324435942.0,746488719.0,28,9617687322.0,25.77,46942123264.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-12-13 06:00:00,46942123264.0,938842465.0,22,-742957242.0,-1.58,46199166022.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2021-12-20 06:00:00,46199166022.0,923983320.0,30,3177725816.0,6.88,49376891838.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-01-03 06:00:00,49376891838.0,987537837.0,13,2630603048.0,5.33,52007494887.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-01-10 06:00:00,52007494887.0,1040149898.0,40,2242326147.0,4.31,54249821034.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-01-17 06:00:00,54249821034.0,1084996421.0,24,-1291939044.0,-2.38,52957881989.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-01-24 06:00:00,52957881989.0,1059157640.0,23,-875963901.0,-1.65,52081918089.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-01-31 06:00:00,52081918089.0,1041638362.0,15,1658162938.0,3.18,53740081026.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-02-07 06:00:00,53740081026.0,1074801621.0,32,3897591568.0,7.25,57637672594.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-02-14 06:00:00,57637672594.0,1152753452.0,31,-831333506.0,-1.44,56806339088.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-02-21 06:00:00,56806339088.0,1136126782.0,28,3775708079.0,6.65,60582047167.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-02-28 06:00:00,60582047167.0,1211640943.0,18,1769370675.0,2.92,62351417842.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-03-07 06:00:00,62351417842.0,1247028357.0,31,10003251478.0,16.04,72354669319.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-03-14 06:00:00,72354669319.0,1447093386.0,24,-5756944842.0,-7.96,66597724477.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-03-21 06:00:00,66597724477.0,1331954490.0,31,-2345749420.0,-3.52,64251975057.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-03-28 06:00:00,64251975057.0,1285039501.0,15,12945984451.0,20.15,77197959508.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-04-04 06:00:00,77197959508.0,1543959190.0,27,-9028879000.0,-11.7,68169080508.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-04-11 06:00:00,68169080508.0,1363381610.0,43,4460980315.0,6.54,72630060824.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-04-18 06:00:00,72630060824.0,1452601216.0,27,13263871815.0,18.26,85893932638.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-04-25 06:00:00,85893932638.0,1717878653.0,24,1002845829.0,1.17,86896778467.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-05-02 06:00:00,86896778467.0,1737935569.0,16,616451090.0,0.71,87513229557.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-05-09 06:00:00,87513229557.0,1750264591.0,30,-954678023.0,-1.09,86558551534.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-05-16 06:00:00,86558551534.0,1731171031.0,28,-10970033242.0,-12.67,75588518292.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-05-23 06:00:00,75588518292.0,1511770366.0,35,13677389801.0,18.09,89265908093.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-05-30 06:00:00,89265908093.0,1785318162.0,19,5495119432.0,6.16,94761027525.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-06-06 06:00:00,94761027525.0,1895220551.0,25,10704077975.0,11.3,105465105500.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-06-13 06:00:00,105465105500.0,2109302110.0,19,-13491149561.0,-12.79,91973955939.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-06-20 06:00:00,91973955939.0,1839479119.0,29,764362889.0,0.83,92738318828.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-06-27 06:00:00,92738318828.0,1854766377.0,28,10375693865.0,11.19,103114012694.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-07-04 06:00:00,103114012694.0,2062280254.0,18,19657641874.0,19.06,122771654568.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-07-11 06:00:00,122771654568.0,2455433091.0,43,1962799460.0,1.6,124734454028.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-07-18 06:00:00,124734454028.0,2494689081.0,25,15831069285.0,12.69,140565523312.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-07-25 06:00:00,140565523312.0,2811310466.0,27,51216989562.0,36.44,191782512874.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-08-01 06:00:00,191782512874.0,3835650257.0,13,-7243287247.0,-3.78,184539225627.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-08-08 06:00:00,184539225627.0,3690784513.0,21,-5792569330.0,-3.14,178746656298.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-08-15 06:00:00,178746656298.0,3574933126.0,21,-18898782583.0,-10.57,159847873714.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-08-22 06:00:00,159847873714.0,3196957474.0,24,6230908443.0,3.9,166078782157.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-08-29 06:00:00,166078782157.0,3321575643.0,15,16328310917.0,9.83,182407093074.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-09-05 06:00:00,182407093074.0,3648141861.0,25,29539217653.0,16.19,211946310727.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-09-12 06:00:00,211946310727.0,4238926215.0,33,-21704976568.0,-10.24,190241334159.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-09-19 06:00:00,190241334159.0,3804826683.0,19,-8148869400.0,-4.28,182092464759.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-09-26 06:00:00,182092464759.0,3641849295.0,21,5624393002.0,3.09,187716857761.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-10-03 06:00:00,187716857761.0,3754337155.0,15,26386745058.0,14.06,214103602819.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-10-10 06:00:00,214103602819.0,4282072056.0,12,1060483259.0,0.5,215164086078.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-10-17 06:00:00,215164086078.0,4303281722.0,19,9958323156.0,4.63,225122409234.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-10-24 06:00:00,225122409234.0,4502448185.0,12,-1862456758.0,-0.83,223259952476.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-10-31 06:00:00,223259952476.0,4465199050.0,11,-13537327691.0,-6.06,209722624785.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-11-07 06:00:00,209722624785.0,4194452496.0,34,18364846197.0,8.76,228087470982.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-11-14 06:00:00,228087470982.0,4561749420.0,34,36195109626.0,15.87,264282580608.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-11-21 06:00:00,264282580608.0,5285651612.0,31,39060822257.0,14.78,303343402865.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-11-28 06:00:00,303343402865.0,6066868057.0,20,23152453717.0,7.63,326495856582.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-12-05 06:00:00,326495856582.0,6529917132.0,29,-35047873313.0,-10.73,291447983269.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-12-12 06:00:00,291447983269.0,5828959665.0,23,32428154448.0,11.13,323876137717.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2022-12-19 06:00:00,323876137717.0,6477522754.0,23,25484988937.0,7.87,349361126654.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-01-02 06:00:00,349361126654.0,6987222533.0,7,46199959022.0,13.22,395561085676.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-01-09 06:00:00,395561085676.0,7911221714.0,40,45915638850.0,11.61,441476724526.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-01-16 06:00:00,441476724526.0,8829534491.0,18,-29635457797.0,-6.71,411841266729.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-01-23 06:00:00,411841266729.0,8236825335.0,29,16525858228.0,4.01,428367124958.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-01-30 06:00:00,428367124958.0,8567342499.0,10,17330893213.0,4.05,445698018171.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-02-06 06:00:00,445698018171.0,8913960363.0,31,55817555540.0,12.52,501515573711.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-02-13 06:00:00,501515573711.0,10030311474.0,32,42308884218.0,8.44,543824457929.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-02-20 06:00:00,543824457929.0,10876489159.0,29,10956734203.0,2.01,554781192132.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-02-27 06:00:00,554781192132.0,11095623843.0,25,41604485051.0,7.5,596385677183.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-03-06 06:00:00,596385677183.0,11927713544.0,29,73208614482.0,12.28,669594291665.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-03-13 06:00:00,669594291665.0,13391885833.0,26,127389025193.0,19.02,796983316858.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-03-20 06:00:00,796983316858.0,15939666337.0,20,353112531.0,0.04,797336429388.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-03-27 06:00:00,797336429388.0,15946728588.0,31,211543539201.0,26.53,1008879968589.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-04-03 06:00:00,1008879968589.0,20177599372.0,22,-20613465978.0,-2.04,988266502611.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-04-10 06:00:00,988266502611.0,19765330052.0,43,138260418783.0,13.99,1126526921394.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-04-17 06:00:00,1126526921394.0,22530538428.0,28,98371284330.0,8.73,1224898205724.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-04-24 06:00:00,1224898205724.0,24497964114.0,27,3575998182.0,0.29,1228474203905.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-05-01 06:00:00,1228474203905.0,24569484078.0,14,151905592940.0,12.37,1380379796846.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-05-08 06:00:00,1380379796846.0,27607595937.0,36,10714067009.0,0.78,1391093863855.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-05-15 06:00:00,1391093863855.0,27821877277.0,31,294178740634.0,21.15,1685272604489.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-05-22 06:00:00,1685272604489.0,33705452090.0,35,96787106458.0,5.74,1782059710947.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-05-29 06:00:00,1782059710947.0,35641194219.0,20,-314732269805.0,-17.66,1467327441142.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-06-05 06:00:00,1467327441142.0,29346548823.0,30,41880544845.0,2.85,1509207985987.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-06-12 06:00:00,1509207985987.0,30184159720.0,24,81897989706.0,5.43,1591105975693.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-06-19 06:00:00,1591105975693.0,31822119514.0,28,101093017210.0,6.35,1692198992903.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-06-26 06:00:00,1692198992903.0,33843979858.0,33,-128590438438.0,-7.6,1563608554464.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-07-03 06:00:00,1563608554464.0,31272171089.0,23,83453667634.0,5.34,1647062222098.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-07-10 06:00:00,1647062222098.0,32941244442.0,42,-432381181956.0,-26.25,1214681040142.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-07-17 06:00:00,1214681040142.0,24293620803.0,26,-60842492863.0,-5.01,1153838547279.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-07-24 06:00:00,1153838547279.0,23076770946.0,24,96771522811.0,8.39,1250610070090.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-07-31 06:00:00,1250610070090.0,25012201402.0,17,69923430309.0,5.59,1320533500399.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-08-07 06:00:00,1320533500399.0,26410670008.0,22,175894449551.0,13.32,1496427949951.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-08-14 06:00:00,1496427949951.0,29928558999.0,21,16989478546.0,1.14,1513417428497.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-08-21 06:00:00,1513417428497.0,30268348570.0,23,144854663579.0,9.57,1658272092076.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-08-28 06:00:00,1658272092076.0,33165441842.0,15,132443018752.0,7.99,1790715110828.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-09-04 06:00:00,1790715110828.0,35814302217.0,26,147193307618.0,8.22,1937908418446.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-09-11 06:00:00,1937908418446.0,38758168369.0,40,495894484903.0,25.59,2433802903349.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-09-18 06:00:00,2433802903349.0,48676058067.0,17,77698291851.0,3.19,2511501195200.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-09-25 06:00:00,2511501195200.0,50230023904.0,35,-219699728387.0,-8.75,2291801466813.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-10-02 06:00:00,2291801466813.0,45836029336.0,13,-75654694090.0,-3.3,2216146772723.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-10-09 06:00:00,2216146772723.0,44322935454.0,18,87133867936.0,3.93,2303280640659.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-10-16 06:00:00,2303280640659.0,46065612813.0,21,-29364238288.0,-1.27,2273916402371.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-10-23 06:00:00,2273916402371.0,45478328047.0,25,207089987172.0,9.11,2481006389543.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-10-30 06:00:00,2481006389543.0,49620127791.0,10,-61181303619.0,-2.47,2419825085924.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-11-06 06:00:00,2419825085924.0,48396501718.0,36,267556917121.0,11.06,2687382003044.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-11-13 06:00:00,2687382003044.0,53747640061.0,36,661567864977.0,24.62,3348949868021.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-11-20 06:00:00,3348949868021.0,66978997360.0,32,519556952382.0,15.51,3868506820403.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-11-27 06:00:00,3868506820403.0,77370136408.0,28,-407354114650.0,-10.53,3461152705753.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-12-04 06:00:00,3461152705753.0,69223054115.0,20,-123084314623.0,-3.56,3338068391130.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-12-11 06:00:00,3338068391130.0,66761367823.0,24,75898148992.0,2.27,3413966540122.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2023-12-18 06:00:00,3413966540122.0,68279330802.0,25,492558952549.0,14.43,3906525492671.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-01-01 06:00:00,3906525492671.0,78130509853.0,4,-20003890856.0,-0.51,3886521601815.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-01-08 06:00:00,3886521601815.0,77730432036.0,36,344134179899.0,8.85,4230655781714.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-01-15 06:00:00,4230655781714.0,84613115634.0,27,-6112374834.0,-0.14,4224543406879.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-01-22 06:00:00,4224543406879.0,84490868138.0,28,-325847428948.0,-7.71,3898695977932.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-01-29 06:00:00,3898695977932.0,77973919559.0,12,-292322640540.0,-7.5,3606373337392.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-02-05 06:00:00,3606373337392.0,72127466748.0,27,-72554555183.0,-2.01,3533818782209.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-02-12 06:00:00,3533818782209.0,70676375644.0,35,273113253724.0,7.73,3806932035934.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-02-19 06:00:00,3806932035934.0,76138640719.0,28,221807842006.0,5.83,4028739877940.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-02-26 06:00:00,4028739877940.0,80574797559.0,26,76865728097.0,1.91,4105605606037.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-03-04 06:00:00,4105605606037.0,82112112121.0,23,47084902512.0,1.15,4152690508549.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-03-11 06:00:00,4152690508549.0,83053810171.0,45,-94865889180.0,-2.28,4057824619369.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-03-18 06:00:00,4057824619369.0,81156492387.0,19,206757114042.0,5.1,4264581733411.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-03-25 06:00:00,4264581733411.0,85291634668.0,35,216555153729.0,5.08,4481136887141.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-04-01 06:00:00,4481136887141.0,89622737743.0,23,-99766193240.0,-2.23,4381370693901.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-04-08 06:00:00,4381370693901.0,87627413878.0,36,594247267134.0,13.56,4975617961035.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-04-15 06:00:00,4975617961035.0,99512359221.0,30,449544680300.0,9.03,5425162641335.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-04-22 06:00:00,5425162641335.0,108503252827.0,28,316088056190.0,5.83,5741250697525.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-04-29 06:00:00,5741250697525.0,114825013950.0,6,-89851816111.0,-1.57,5651398881414.0,V2_Range24hPips_LTE_P95
V2_Range24hPips_LTE_P95,2024-05-06 06:00:00,5651398881414.0,113027977628.0,33,124315381304.0,2.2,5775714262718.0,V2_Range24hPips_LTE_P95
