Dataset,TradingWeekStart,WeekStartBalance,RiskAmountYen,Trades,WeekYenPnL,WeekReturnPct,WeekEndBalance,PortfolioSet
Global_H1_ATR_P70,2017-02-20 06:00:00,3409274.0,68185.0,26,512706.0,15.04,3921980.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-02-27 06:00:00,3921980.0,78440.0,21,779202.0,19.87,4701183.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-03-06 06:00:00,4701183.0,94024.0,28,420648.0,8.95,5121831.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-03-13 06:00:00,5121831.0,102437.0,25,1239882.0,24.21,6361713.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-03-20 06:00:00,6361713.0,127234.0,27,-404405.0,-6.36,5957308.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-03-27 06:00:00,5957308.0,119146.0,30,526217.0,8.83,6483525.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-04-03 06:00:00,6483525.0,129671.0,22,-879430.0,-13.56,5604095.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-04-10 06:00:00,5604095.0,112082.0,37,-174773.0,-3.12,5429322.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-04-17 06:00:00,5429322.0,108586.0,27,-48771.0,-0.9,5380550.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-04-24 06:00:00,5380550.0,107611.0,16,-359951.0,-6.69,5020599.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-05-01 06:00:00,5020599.0,100412.0,13,50381.0,1.0,5070980.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-05-08 06:00:00,5070980.0,101420.0,28,-296181.0,-5.84,4774799.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-05-15 06:00:00,4774799.0,95496.0,27,250838.0,5.25,5025637.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-05-22 06:00:00,5025637.0,100513.0,30,637315.0,12.68,5662951.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-05-29 06:00:00,5662951.0,113259.0,18,-20024.0,-0.35,5642927.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-06-05 06:00:00,5642927.0,112859.0,21,1168159.0,20.7,6811086.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-06-12 06:00:00,6811086.0,136222.0,24,-790916.0,-11.61,6020170.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-06-19 06:00:00,6020170.0,120403.0,29,198078.0,3.29,6218249.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-06-26 06:00:00,6218249.0,124365.0,27,526328.0,8.46,6744576.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-07-03 06:00:00,6744576.0,134892.0,23,363933.0,5.4,7108509.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-07-10 06:00:00,7108509.0,142170.0,40,-84211.0,-1.18,7024299.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-07-17 06:00:00,7024299.0,140486.0,22,536122.0,7.63,7560421.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-07-24 06:00:00,7560421.0,151208.0,24,878044.0,11.61,8438465.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-07-31 06:00:00,8438465.0,168769.0,18,1054141.0,12.49,9492605.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-08-07 06:00:00,9492605.0,189852.0,20,791996.0,8.34,10284601.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-08-14 06:00:00,10284601.0,205692.0,19,546717.0,5.32,10831318.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-08-21 06:00:00,10831318.0,216626.0,22,-5977.0,-0.06,10825341.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-08-28 06:00:00,10825341.0,216507.0,13,535135.0,4.94,11360476.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-09-04 06:00:00,11360476.0,227210.0,21,-686298.0,-6.04,10674178.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-09-11 06:00:00,10674178.0,213484.0,36,1096831.0,10.28,11771009.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-09-18 06:00:00,11771009.0,235420.0,18,-8070.0,-0.07,11762939.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-09-25 06:00:00,11762939.0,235259.0,27,-1089342.0,-9.26,10673597.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-10-02 06:00:00,10673597.0,213472.0,17,-51179.0,-0.48,10622419.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-10-09 06:00:00,10622419.0,212448.0,16,736126.0,6.93,11358545.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-10-16 06:00:00,11358545.0,227171.0,21,737403.0,6.49,12095948.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-10-23 06:00:00,12095948.0,241919.0,24,-668749.0,-5.53,11427199.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-10-30 06:00:00,11427199.0,228544.0,10,-141516.0,-1.24,11285683.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-11-06 06:00:00,11285683.0,225714.0,35,481320.0,4.26,11767002.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-11-13 06:00:00,11767002.0,235340.0,32,1396147.0,11.86,13163149.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-11-20 06:00:00,13163149.0,263263.0,29,-675022.0,-5.13,12488128.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-11-27 06:00:00,12488128.0,249763.0,27,376775.0,3.02,12864903.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-12-04 06:00:00,12864903.0,257298.0,14,-38800.0,-0.3,12826102.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-12-11 06:00:00,12826102.0,256522.0,28,1939040.0,15.12,14765142.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2017-12-18 06:00:00,14765142.0,295303.0,24,725978.0,4.92,15491121.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-01-01 06:00:00,15491121.0,309822.0,4,-396327.0,-2.56,15094794.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-01-08 06:00:00,15094794.0,301896.0,35,-955084.0,-6.33,14139710.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-01-15 06:00:00,14139710.0,282794.0,20,1547895.0,10.95,15687605.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-01-22 06:00:00,15687605.0,313752.0,22,3049491.0,19.44,18737096.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-01-29 06:00:00,18737096.0,374742.0,9,1105144.0,5.9,19842240.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-02-05 06:00:00,19842240.0,396845.0,7,-821808.0,-4.14,19020432.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-02-12 06:00:00,19020432.0,380409.0,14,242573.0,1.28,19263005.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-02-19 06:00:00,19263005.0,385260.0,27,-853426.0,-4.43,18409579.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-02-26 06:00:00,18409579.0,368192.0,20,-401494.0,-2.18,18008086.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-03-05 06:00:00,18008086.0,360162.0,9,877803.0,4.87,18885889.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-03-12 06:00:00,18885889.0,377718.0,41,3402088.0,18.01,22287977.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-03-19 06:00:00,22287977.0,445760.0,15,2486543.0,11.16,24774520.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-03-26 06:00:00,24774520.0,495490.0,29,1301474.0,5.25,26075993.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-04-02 06:00:00,26075993.0,521520.0,22,-3383124.0,-12.97,22692869.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-04-09 06:00:00,22692869.0,453857.0,44,1374795.0,6.06,24067664.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-04-16 06:00:00,24067664.0,481353.0,28,608756.0,2.53,24676420.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-04-23 06:00:00,24676420.0,493528.0,29,-322672.0,-1.31,24353748.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-04-30 06:00:00,24353748.0,487075.0,15,748982.0,3.08,25102731.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-05-07 06:00:00,25102731.0,502055.0,34,-431951.0,-1.72,24670780.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-05-14 06:00:00,24670780.0,493416.0,36,-69859.0,-0.28,24600921.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-05-21 06:00:00,24600921.0,492018.0,26,-453588.0,-1.84,24147333.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-05-28 06:00:00,24147333.0,482947.0,15,738660.0,3.06,24885993.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-06-04 06:00:00,24885993.0,497720.0,19,2991940.0,12.02,27877932.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-06-11 06:00:00,27877932.0,557559.0,22,-2078.0,-0.01,27875855.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-06-18 06:00:00,27875855.0,557517.0,21,-347169.0,-1.25,27528686.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-06-25 06:00:00,27528686.0,550574.0,31,-1002904.0,-3.64,26525781.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-07-02 06:00:00,26525781.0,530516.0,23,-1445060.0,-5.45,25080721.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-07-09 06:00:00,25080721.0,501614.0,42,2620686.0,10.45,27701407.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-07-16 06:00:00,27701407.0,554028.0,28,2338288.0,8.44,30039695.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-07-23 06:00:00,30039695.0,600794.0,31,1139222.0,3.79,31178917.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-07-30 06:00:00,31178917.0,623578.0,12,974652.0,3.13,32153568.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-08-06 06:00:00,32153568.0,643071.0,22,467798.0,1.45,32621366.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-08-13 06:00:00,32621366.0,652427.0,13,-1249629.0,-3.83,31371738.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-08-20 06:00:00,31371738.0,627435.0,23,-659278.0,-2.1,30712460.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-08-27 06:00:00,30712460.0,614249.0,20,6195136.0,20.17,36907596.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-09-03 06:00:00,36907596.0,738152.0,20,717873.0,1.95,37625470.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-09-10 06:00:00,37625470.0,752509.0,39,9099708.0,24.18,46725178.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-09-17 06:00:00,46725178.0,934504.0,26,10695151.0,22.89,57420329.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-09-24 06:00:00,57420329.0,1148407.0,28,728764.0,1.27,58149093.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-10-01 06:00:00,58149093.0,1162982.0,13,3661318.0,6.3,61810411.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-10-08 06:00:00,61810411.0,1236208.0,14,-4252738.0,-6.88,57557673.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-10-15 06:00:00,57557673.0,1151153.0,19,-600224.0,-1.04,56957449.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-10-22 06:00:00,56957449.0,1139149.0,24,-8628649.0,-15.15,48328800.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-10-29 06:00:00,48328800.0,966576.0,8,-1416050.0,-2.93,46912750.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-11-05 06:00:00,46912750.0,938255.0,25,2738198.0,5.84,49650949.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-11-12 06:00:00,49650949.0,993019.0,26,1169243.0,2.35,50820191.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-11-19 06:00:00,50820191.0,1016404.0,27,-1553291.0,-3.06,49266900.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-11-26 06:00:00,49266900.0,985338.0,32,8590909.0,17.44,57857809.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-12-03 06:00:00,57857809.0,1157156.0,17,2557762.0,4.42,60415570.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-12-10 06:00:00,60415570.0,1208311.0,24,1166728.0,1.93,61582299.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-12-17 06:00:00,61582299.0,1231646.0,17,-2036087.0,-3.31,59546212.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2018-12-24 06:00:00,59546212.0,1190924.0,4,-865632.0,-1.45,58680580.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-01-07 06:00:00,58680580.0,1173612.0,22,8597234.0,14.65,67277814.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-01-14 06:00:00,67277814.0,1345556.0,23,-1784803.0,-2.65,65493010.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-01-21 06:00:00,65493010.0,1309860.0,23,-2076446.0,-3.17,63416565.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-01-28 06:00:00,63416565.0,1268331.0,15,-967083.0,-1.52,62449482.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-02-04 06:00:00,62449482.0,1248990.0,21,-1451609.0,-2.32,60997874.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-02-11 06:00:00,60997874.0,1219957.0,35,10880754.0,17.84,71878628.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-02-18 06:00:00,71878628.0,1437573.0,21,844574.0,1.18,72723202.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-02-25 06:00:00,72723202.0,1454464.0,25,6215299.0,8.55,78938501.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-03-04 06:00:00,78938501.0,1578770.0,20,-4080939.0,-5.17,74857562.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-03-11 06:00:00,74857562.0,1497151.0,30,7260670.0,9.7,82118232.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-03-18 06:00:00,82118232.0,1642365.0,19,-2125141.0,-2.59,79993092.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-03-25 06:00:00,79993092.0,1599862.0,27,1927467.0,2.41,81920558.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-04-01 06:00:00,81920558.0,1638411.0,20,4005201.0,4.89,85925759.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-04-08 06:00:00,85925759.0,1718515.0,38,7040484.0,8.19,92966243.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-04-15 06:00:00,92966243.0,1859325.0,31,3060276.0,3.29,96026519.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-04-22 06:00:00,96026519.0,1920530.0,28,-5323263.0,-5.54,90703256.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-04-29 06:00:00,90703256.0,1814065.0,12,2796242.0,3.08,93499498.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-05-06 06:00:00,93499498.0,1869990.0,22,-2606264.0,-2.79,90893234.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-05-13 06:00:00,90893234.0,1817865.0,40,-9466693.0,-10.42,81426541.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-05-20 06:00:00,81426541.0,1628531.0,31,-1483762.0,-1.82,79942779.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-05-27 06:00:00,79942779.0,1598856.0,33,1913239.0,2.39,81856019.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-06-03 06:00:00,81856019.0,1637120.0,21,997794.0,1.22,82853813.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-06-10 06:00:00,82853813.0,1657076.0,42,-17897391.0,-21.6,64956422.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-06-17 06:00:00,64956422.0,1299128.0,20,-3023777.0,-4.66,61932644.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-06-24 06:00:00,61932644.0,1238653.0,33,2200359.0,3.55,64133003.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-07-01 06:00:00,64133003.0,1282660.0,21,-396804.0,-0.62,63736199.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-07-08 06:00:00,63736199.0,1274724.0,40,-3177771.0,-4.99,60558428.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-07-15 06:00:00,60558428.0,1211169.0,31,-57448.0,-0.09,60500980.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-07-22 06:00:00,60500980.0,1210020.0,34,-2504131.0,-4.14,57996849.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-07-29 06:00:00,57996849.0,1159937.0,12,2794618.0,4.82,60791467.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-08-05 06:00:00,60791467.0,1215829.0,15,4660442.0,7.67,65451909.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-08-12 06:00:00,65451909.0,1309038.0,17,-2681480.0,-4.1,62770429.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-08-19 06:00:00,62770429.0,1255409.0,23,2827880.0,4.51,65598309.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-08-26 06:00:00,65598309.0,1311966.0,13,912726.0,1.39,66511036.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-09-02 06:00:00,66511036.0,1330221.0,21,2352762.0,3.54,68863798.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-09-09 06:00:00,68863798.0,1377276.0,38,21046416.0,30.56,89910214.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-09-16 06:00:00,89910214.0,1798204.0,21,-2234116.0,-2.48,87676098.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-09-23 06:00:00,87676098.0,1753522.0,35,-6349768.0,-7.24,81326330.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-09-30 06:00:00,81326330.0,1626527.0,16,1460344.0,1.8,82786674.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-10-07 06:00:00,82786674.0,1655733.0,15,2617418.0,3.16,85404092.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-10-14 06:00:00,85404092.0,1708082.0,11,-186011.0,-0.22,85218081.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-10-21 06:00:00,85218081.0,1704362.0,20,10514102.0,12.34,95732183.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-10-28 06:00:00,95732183.0,1914644.0,12,7680859.0,8.02,103413042.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-11-04 06:00:00,103413042.0,2068261.0,25,-4673017.0,-4.52,98740025.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-11-11 06:00:00,98740025.0,1974801.0,43,9783624.0,9.91,108523649.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-11-18 06:00:00,108523649.0,2170473.0,28,1891624.0,1.74,110415274.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-11-25 06:00:00,110415274.0,2208305.0,35,8492570.0,7.69,118907844.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-12-02 06:00:00,118907844.0,2378157.0,21,10351193.0,8.71,129259037.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-12-09 06:00:00,129259037.0,2585181.0,28,-7206651.0,-5.58,122052386.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-12-16 06:00:00,122052386.0,2441048.0,21,-1219706.0,-1.0,120832681.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2019-12-23 06:00:00,120832681.0,2416654.0,13,-2365571.0,-1.96,118467110.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-01-06 06:00:00,118467110.0,2369342.0,22,12992464.0,10.97,131459574.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-01-13 06:00:00,131459574.0,2629191.0,33,8627362.0,6.56,140086937.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-01-20 06:00:00,140086937.0,2801739.0,26,10233309.0,7.3,150320246.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-01-27 06:00:00,150320246.0,3006405.0,22,-6270414.0,-4.17,144049832.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-02-03 06:00:00,144049832.0,2880997.0,17,2647492.0,1.84,146697323.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-02-10 06:00:00,146697323.0,2933946.0,35,26726851.0,18.22,173424174.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-02-17 06:00:00,173424174.0,3468483.0,22,7359177.0,4.24,180783352.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-02-24 06:00:00,180783352.0,3615667.0,23,-16091552.0,-8.9,164691799.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-03-02 06:00:00,164691799.0,3293836.0,2,10297159.0,6.25,174988958.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-04-06 06:00:00,174988958.0,3499779.0,3,-182766.0,-0.1,174806192.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-04-13 06:00:00,174806192.0,3496124.0,17,-9301047.0,-5.32,165505145.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-04-20 06:00:00,165505145.0,3310103.0,16,-13107314.0,-7.92,152397831.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-04-27 06:00:00,152397831.0,3047957.0,10,7560629.0,4.96,159958459.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-05-04 06:00:00,159958459.0,3199169.0,12,-13766716.0,-8.61,146191743.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-05-11 06:00:00,146191743.0,2923835.0,18,5227930.0,3.58,151419673.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-05-18 06:00:00,151419673.0,3028393.0,14,26298405.0,17.37,177718077.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-05-25 06:00:00,177718077.0,3554362.0,29,-3443678.0,-1.94,174274400.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-06-01 06:00:00,174274400.0,3485488.0,8,-2111652.0,-1.21,172162747.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-06-08 06:00:00,172162747.0,3443255.0,4,-12747989.0,-7.4,159414758.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-06-15 06:00:00,159414758.0,3188295.0,4,-1581201.0,-0.99,157833557.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-06-22 06:00:00,157833557.0,3156671.0,26,-3980826.0,-2.52,153852731.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-06-29 06:00:00,153852731.0,3077055.0,22,1086760.0,0.71,154939491.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-07-06 06:00:00,154939491.0,3098790.0,36,-3635452.0,-2.35,151304038.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-07-13 06:00:00,151304038.0,3026081.0,33,23114939.0,15.28,174418977.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-07-20 06:00:00,174418977.0,3488380.0,29,38496073.0,22.07,212915050.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-07-27 06:00:00,212915050.0,4258301.0,22,623209.0,0.29,213538259.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-08-03 06:00:00,213538259.0,4270765.0,17,2393667.0,1.12,215931927.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-08-10 06:00:00,215931927.0,4318639.0,20,-20412559.0,-9.45,195519368.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-08-17 06:00:00,195519368.0,3910387.0,21,-4988324.0,-2.55,190531044.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-08-24 06:00:00,190531044.0,3810621.0,22,-11027816.0,-5.79,179503228.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-08-31 06:00:00,179503228.0,3590065.0,18,10022152.0,5.58,189525380.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-09-07 06:00:00,189525380.0,3790508.0,23,12579188.0,6.64,202104567.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-09-14 06:00:00,202104567.0,4042091.0,24,5424959.0,2.68,207529526.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-09-21 06:00:00,207529526.0,4150591.0,28,1047370.0,0.5,208576896.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-09-28 06:00:00,208576896.0,4171538.0,18,11239361.0,5.39,219816257.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-10-05 06:00:00,219816257.0,4396325.0,21,19682966.0,8.95,239499223.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-10-12 06:00:00,239499223.0,4789984.0,18,-8594893.0,-3.59,230904330.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-10-19 06:00:00,230904330.0,4618087.0,23,-6977838.0,-3.02,223926492.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-10-26 06:00:00,223926492.0,4478530.0,21,1914610.0,0.86,225841101.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-11-02 06:00:00,225841101.0,4516822.0,10,5453111.0,2.41,231294213.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-11-09 06:00:00,231294213.0,4625884.0,29,66358741.0,28.69,297652954.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-11-16 06:00:00,297652954.0,5953059.0,29,1646831.0,0.55,299299785.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-11-23 06:00:00,299299785.0,5985996.0,35,19470965.0,6.51,318770750.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-11-30 06:00:00,318770750.0,6375415.0,20,24871396.0,7.8,343642146.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-12-07 06:00:00,343642146.0,6872843.0,27,42868319.0,12.47,386510465.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-12-14 06:00:00,386510465.0,7730209.0,20,33699527.0,8.72,420209991.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2020-12-21 06:00:00,420209991.0,8404200.0,16,-5127629.0,-1.22,415082362.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2021-01-04 06:00:00,415082362.0,8301647.0,17,7001887.0,1.69,422084249.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2021-01-11 06:00:00,422084249.0,8441685.0,37,-22814687.0,-5.41,399269562.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2021-01-18 06:00:00,399269562.0,7985391.0,21,-10698401.0,-2.68,388571161.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2021-01-25 06:00:00,388571161.0,7771423.0,25,-19843480.0,-5.11,368727681.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2021-02-01 06:00:00,368727681.0,7374554.0,14,12055526.0,3.27,380783206.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2021-02-08 06:00:00,380783206.0,7615664.0,33,-19324928.0,-5.08,361458278.0,Global_H1_ATR_P70
Global_H1_ATR_P70,2021-02-15 06:00:00,361458278.0,7229166.0,27,20212105.0,5.59,381670383.0,Global_H1_ATR_P70
