Period,Method,StrategyNo,Strategy,Symbol,Direction,Regime,Trades,TotalR,AvgR,PF,WinRate,AvgWinR,AvgLossR,LOW_SAMPLE,HighMinusLowAvgR,MaxMinusMinAvgR,Eligible,ClearDependence,Group,EligibleStrategies,EligibleIDs,SameSignStrategies,Support,Aggregation,CILow,CIHigh,ValidBootstraps
Historical,primary,1.0,1_EJ_Log1,EURJPY,Long,LOW,222.0,24.897142852,0.11214929212612613,1.5764371236012076,58.55855855855856,0.5237582417461539,-0.4694720497282609,False,0.08867639595644268,0.19854965900629762,True,False,,,,,,,,,
Historical,primary,1.0,1_EJ_Log1,EURJPY,Long,NORMAL,118.0,0.26857143099999997,0.002276029076271186,1.0092337918322503,54.23728813559322,0.4586607143125,-0.5386243386111111,False,0.08867639595644268,0.19854965900629762,True,False,,,,,,,,,
Historical,primary,1.0,1_EJ_Log1,EURJPY,Long,HIGH,109.0,21.890000001,0.20082568808256882,1.742285520524168,59.63302752293578,0.7904615384923077,-0.6702272727499999,False,0.08867639595644268,0.19854965900629762,True,False,,,,,,,,,
Historical,primary,2.0,2_EJ_NightBlitz_20,EURJPY,Long,LOW,271.0,19.655555569,0.07252972534686347,1.309092815415375,54.981549815498155,0.5587024609463088,-0.5212386156721311,False,0.03343945550715113,0.03343945550715113,True,False,,,,,,,,,
Historical,primary,2.0,2_EJ_NightBlitz_20,EURJPY,Long,NORMAL,139.0,13.013333337,0.0936211031438849,1.3462630086142755,57.55395683453237,0.6324444444874999,-0.6479693486551724,False,0.03343945550715113,0.03343945550715113,True,False,,,,,,,,,
Historical,primary,2.0,2_EJ_NightBlitz_20,EURJPY,Long,HIGH,137.0,14.517777777000001,0.1059691808540146,1.3672700696799172,56.934306569343065,0.6929059829102565,-0.6699811676271186,False,0.03343945550715113,0.03343945550715113,True,False,,,,,,,,,
Historical,primary,3.0,3_EJ_NightBlitz_21,EURJPY,Long,LOW,270.0,12.491999995,0.04626666664814815,1.3671525980190453,52.59259259259259,0.3275774647535211,-0.2679055118110236,False,-0.0013420924948634796,0.009633573079802824,True,False,,,,,,,,,
Historical,primary,3.0,3_EJ_NightBlitz_21,EURJPY,Long,NORMAL,139.0,5.092000006,0.03663309356834533,1.2411593839973678,56.83453237410072,0.3317299578481013,-0.35191111106666667,False,-0.0013420924948634796,0.009633573079802824,True,False,,,,,,,,,
Historical,primary,3.0,3_EJ_NightBlitz_21,EURJPY,Long,HIGH,137.0,6.154666659,0.04492457415328467,1.2445433351380903,56.20437956204379,0.4067878787012987,-0.4265762712033898,False,-0.0013420924948634796,0.009633573079802824,True,False,,,,,,,,,
Historical,primary,4.0,4_GJ_Port_Log1,GBPJPY,Long,LOW,209.0,4.309230768,0.020618329033492824,1.2277235771957258,54.066985645933016,0.2055956432654867,-0.19711538459375,False,0.024289243974259113,0.024289243974259113,True,False,,,,,,,,,
Historical,primary,4.0,4_GJ_Port_Log1,GBPJPY,Long,NORMAL,155.0,4.14076923,0.026714640193548387,1.2739997963690215,54.83870967741935,0.22650678730588233,-0.21901895204347827,False,0.024289243974259113,0.024289243974259113,True,False,,,,,,,,,
Historical,primary,4.0,4_GJ_Port_Log1,GBPJPY,Long,HIGH,129.0,5.793076918,0.04490757300775194,1.3542666286649763,62.7906976744186,0.27339981003703706,-0.34067307697916666,False,0.024289243974259113,0.024289243974259113,True,False,,,,,,,,,
Historical,primary,5.0,5_GJ_Port_Log2,GBPJPY,Short,LOW,260.0,13.076666662000001,0.05029487177692308,1.2060038507889619,53.46153846153846,0.5507513988561151,-0.5246097337107438,False,0.11982927472028362,0.11982927472028362,True,False,,,,,,,,,
Historical,primary,5.0,5_GJ_Port_Log2,GBPJPY,Short,NORMAL,213.0,21.554444445,0.10119457485915494,1.363392840435577,53.990610328638496,0.7032077294608696,-0.6052494330918368,False,0.11982927472028362,0.11982927472028362,True,False,,,,,,,,,
Historical,primary,5.0,5_GJ_Port_Log2,GBPJPY,Short,HIGH,179.0,30.452222223,0.1701241464972067,1.4953012614369698,53.63128491620112,0.9576504629791667,-0.7497831978414634,False,0.11982927472028362,0.11982927472028362,True,False,,,,,,,,,
Historical,primary,6.0,6_GJ_Old_Mon,GBPJPY,Long,LOW,112.0,-1.1680000000000001,-0.01042857142857143,0.9701370423399468,47.32142857142857,0.7159245283018868,-0.6629152542372881,False,-0.0513896103896104,0.34205731225296443,True,False,,,,,,,,,
Historical,primary,6.0,6_GJ_Old_Mon,GBPJPY,Long,NORMAL,92.0,25.782,0.2802391304347826,1.7843149184716478,55.434782608695656,1.1500784313725492,-0.8017560975609757,False,-0.0513896103896104,0.34205731225296443,True,False,,,,,,,,,
Historical,primary,6.0,6_GJ_Old_Mon,GBPJPY,Long,HIGH,55.0,-3.400000000000001,-0.061818181818181835,0.8697617405960315,45.45454545454545,0.9082399999999999,-0.8702000000000001,False,-0.0513896103896104,0.34205731225296443,True,False,,,,,,,,,
Historical,primary,7.0,7_GJ_Mon_Blitz,GBPJPY,Long,LOW,129.0,4.092307688,0.031723315410852715,1.3489439848418956,51.162790697674424,0.2396969696818182,-0.1861538462063492,False,-0.038340807588934905,0.06891067068751615,True,False,,,,,,,,,
Historical,primary,7.0,7_GJ_Mon_Blitz,GBPJPY,Long,NORMAL,106.0,6.603076922,0.06229317850943396,1.5622952966019419,58.490566037735846,0.29590570719354836,-0.2668881119090909,False,-0.038340807588934905,0.06891067068751615,True,False,,,,,,,,,
Historical,primary,7.0,7_GJ_Mon_Blitz,GBPJPY,Long,HIGH,73.0,-0.48307692900000004,-0.006617492178082192,0.9566627556702098,52.054794520547944,0.2806275302631579,-0.31848351654285717,False,-0.038340807588934905,0.06891067068751615,True,False,,,,,,,,,
Historical,primary,8.0,8_AJ_Core1,AUDJPY,Long,LOW,135.0,6.372857143,0.047206349207407405,1.2819848293113287,57.77777777777777,0.371446886474359,-0.39649122810526316,False,0.12339804633105414,0.1791163002988782,True,False,,,,,,,,,
Historical,primary,8.0,8_AJ_Core1,AUDJPY,Long,NORMAL,96.0,-0.817142857,-0.008511904760416666,0.963115811200195,50.0,0.4445238095208333,-0.4615476190416667,False,0.12339804633105414,0.1791163002988782,True,False,,,,,,,,,
Historical,primary,8.0,8_AJ_Core1,AUDJPY,Long,HIGH,78.0,13.307142852,0.17060439553846155,1.9957242112879898,52.56410256410257,0.6505226479512195,-0.3611969111891892,False,0.12339804633105414,0.1791163002988782,True,False,,,,,,,,,
Historical,primary,9.0,9_AJ_Core2,AUDJPY,Short,LOW,67.0,12.140000001,0.18119402986567165,1.6664226899603312,55.223880597014926,0.8204504504324324,-0.6072222221666668,False,0.08547263683608272,0.08742665982398348,True,False,,,,,,,,,
Historical,primary,9.0,9_AJ_Core2,AUDJPY,Short,NORMAL,58.0,15.580000001999998,0.26862068968965513,1.854791514452706,60.3448275862069,0.9659047619142858,-0.7924637680434783,False,0.08547263683608272,0.08742665982398348,True,False,,,,,,,,,
Historical,primary,9.0,9_AJ_Core2,AUDJPY,Short,HIGH,57.0,15.200000002,0.2666666667017544,1.6399101880830822,49.122807017543856,1.3911904763214284,-0.8190804598275863,False,0.08547263683608272,0.08742665982398348,True,False,,,,,,,,,
Historical,primary,10.0,10_AJ_SatA,AUDJPY,Short,LOW,79.0,-1.212,-0.015341772151898733,0.8321794516754362,39.24050632911392,0.1938709677419355,-0.15045833333333333,False,-0.05130229564471145,0.1011162900188324,True,False,,,,,,,,,
Historical,primary,10.0,10_AJ_SatA,AUDJPY,Short,NORMAL,72.0,2.482,0.034472222222222224,1.3678126852400712,48.61111111111111,0.26371428571428573,-0.18744444444444444,False,-0.05130229564471145,0.1011162900188324,True,False,,,,,,,,,
Historical,primary,10.0,10_AJ_SatA,AUDJPY,Short,HIGH,59.0,-3.9320000000000004,-0.06664406779661018,0.6110781404549951,47.45762711864407,0.22064285714285714,-0.3261290322580645,False,-0.05130229564471145,0.1011162900188324,True,False,,,,,,,,,
Historical,primary,11.0,11_AJ_SatB,AUDJPY,Short,LOW,79.0,9.314545454,0.11790563865822784,1.6968171925740647,53.16455696202531,0.5400432900238096,-0.36127764127027023,False,-0.0014803691158549598,0.1510369518387834,True,False,,,,,,,,,
Historical,primary,11.0,11_AJ_SatB,AUDJPY,Short,NORMAL,72.0,-2.3854545490000003,-0.03313131318055556,0.8537346709436423,41.66666666666667,0.46412121213333335,-0.3883116884047619,False,-0.0014803691158549598,0.1510369518387834,True,False,,,,,,,,,
Historical,primary,11.0,11_AJ_SatB,AUDJPY,Short,HIGH,59.0,6.869090903,0.11642526954237288,1.5790038306912475,57.6271186440678,0.5509625667941176,-0.47454545472,False,-0.0014803691158549598,0.1510369518387834,True,False,,,,,,,,,
Historical,primary,12.0,12_UJ_Short_Core,USDJPY,Short,LOW,124.0,16.591,0.1337983870967742,1.903304840202537,61.29032258064516,0.4599736842105263,-0.3907872340425532,False,0.27862827956989245,0.33843843137254903,True,False,,,,,,,,,
Historical,primary,12.0,12_UJ_Short_Core,USDJPY,Short,NORMAL,85.0,6.289,0.07398823529411765,1.40093076628841,55.294117647058826,0.46755319148936175,-0.41278947368421054,False,0.27862827956989245,0.33843843137254903,True,False,,,,,,,,,
Historical,primary,12.0,12_UJ_Short_Core,USDJPY,Short,HIGH,75.0,30.932,0.41242666666666666,3.4611712285168683,61.33333333333333,0.9456521739130435,-0.4333793103448276,False,0.27862827956989245,0.33843843137254903,True,False,,,,,,,,,
Historical,primary,13.0,13_UJ_Fix_MidWeek,USDJPY,Long,LOW,54.0,3.713684213,0.06877192987037037,2.711790395108471,61.111111111111114,0.178277512,-0.10330827061904763,False,-0.004561403584656079,0.009948400458605663,True,False,,,,,,,,,
Historical,primary,13.0,13_UJ_Fix_MidWeek,USDJPY,Long,NORMAL,34.0,2.0,0.058823529411764705,2.4053254435271216,55.88235294117647,0.180166205,-0.09487719300000001,False,-0.004561403584656079,0.009948400458605663,True,False,,,,,,,,,
Historical,primary,13.0,13_UJ_Fix_MidWeek,USDJPY,Long,HIGH,28.0,1.797894736,0.06421052628571429,2.1738831604781237,64.28571428571429,0.18497076022222222,-0.1531578948,False,-0.004561403584656079,0.009948400458605663,True,False,,,,,,,,,
Historical,primary,14.0,14_UJ_Sat_3rd,USDJPY,Short,LOW,18.0,2.4155555570000002,0.13419753094444445,1.54926730702126,55.55555555555556,0.6813333335,-0.54972222225,True,0.2799691358055556,0.36461111125,False,False,,,,,,,,,
Historical,primary,14.0,14_UJ_Sat_3rd,USDJPY,Short,NORMAL,10.0,0.495555555,0.0495555555,1.345736433801334,70.0,0.2755555554285714,-0.4777777776666667,True,0.2799691358055556,0.36461111125,False,False,,,,,,,,,
Historical,primary,14.0,14_UJ_Sat_3rd,USDJPY,Short,HIGH,8.0,3.313333334,0.41416666675,4.152219874117571,62.5,0.8728888890000001,-0.35037037033333335,True,0.2799691358055556,0.36461111125,False,False,,,,,,,,,
Historical,primary,15.0,15_UJ_Sat_Aug,USDJPY,Short,LOW,12.0,1.32,0.11,1.2346666666666668,41.66666666666667,1.389,-0.8035714285714286,True,0.20411764705882351,0.441875,False,False,,,,,,,,,
Historical,primary,15.0,15_UJ_Sat_Aug,USDJPY,Short,NORMAL,8.0,4.415,0.551875,4.532,75.0,0.9441666666666667,-0.625,True,0.20411764705882351,0.441875,False,False,,,,,,,,,
Historical,primary,15.0,15_UJ_Sat_Aug,USDJPY,Short,HIGH,17.0,5.34,0.3141176470588235,1.7922848664688427,52.94117647058824,1.3422222222222222,-0.8425,True,0.20411764705882351,0.441875,False,False,,,,,,,,,
Historical,primary,16.0,16_UJ_T10A,USDJPY,Long,LOW,15.0,3.76,0.25066666666666665,5.22999999947125,73.33333333333333,0.42262626263636366,-0.22222222225,True,0.32044444433333336,0.841111110875,False,False,,,,,,,,,
Historical,primary,16.0,16_UJ_T10A,USDJPY,Long,NORMAL,8.0,-2.159999999,-0.269999999875,0.25688073411855067,37.5,0.24888888900000003,-0.5813333332,True,0.32044444433333336,0.841111110875,False,False,,,,,,,,,
Historical,primary,16.0,16_UJ_T10A,USDJPY,Long,HIGH,8.0,4.568888888,0.571111111,7.287461769592908,75.0,0.8825925925,-0.36333333349999997,True,0.32044444433333336,0.841111110875,False,False,,,,,,,,,
Historical,primary,17.0,17_EA_1B_Wed_Short,EURAUD,Short,LOW,83.0,19.022857143,0.22919104991566264,2.413438063865404,60.24096385542169,0.64962857144,-0.40783549784848483,False,-0.02223452815479307,0.13673866901566262,True,False,,,,,,,,,
Historical,primary,17.0,17_EA_1B_Wed_Short,EURAUD,Short,NORMAL,60.0,5.5471428540000005,0.0924523809,1.3108140556802619,56.666666666666664,0.6880672268235295,-0.6864285714615386,False,-0.02223452815479307,0.13673866901566262,True,False,,,,,,,,,
Historical,primary,17.0,17_EA_1B_Wed_Short,EURAUD,Short,HIGH,46.0,9.520000001,0.20695652176086957,1.7303814117542828,58.69565217391305,0.8353439153703703,-0.6860150375789473,False,-0.02223452815479307,0.13673866901566262,True,False,,,,,,,,,
Historical,primary,18.0,18_EA_2_MonWed_Short,EURAUD,Short,LOW,246.0,15.564444447,0.06327009937804878,1.2726989565962534,51.6260162601626,0.5719685039527559,-0.48369114877118646,False,0.09701272888558757,0.09738789248812614,True,False,,,,,,,,,
Historical,primary,18.0,18_EA_2_MonWed_Short,EURAUD,Short,NORMAL,147.0,9.245555559000001,0.06289493577551021,1.2377768253636041,55.78231292517006,0.5869376693902439,-0.5982051281692308,False,0.09701272888558757,0.09738789248812614,True,False,,,,,,,,,
Historical,primary,18.0,18_EA_2_MonWed_Short,EURAUD,Short,HIGH,110.0,17.631111109,0.16028282826363635,1.490555538309814,56.36363636363636,0.8640681003387096,-0.7487731481666667,False,0.09701272888558757,0.09738789248812614,True,False,,,,,,,,,
Historical,primary,19.0,19_EA_3_WedThu_Long,EURAUD,Long,LOW,171.0,7.556666668999999,0.04419103315204678,1.24556779211378,53.216374269005854,0.4211965811978022,-0.38465277775,False,0.12530835636443674,0.12530835636443674,True,False,,,,,,,,,
Historical,primary,19.0,19_EA_3_WedThu_Long,EURAUD,Long,NORMAL,114.0,6.520000006,0.05719298250877193,1.3308525037321857,57.01754385964912,0.4034871795384615,-0.40217687069387753,False,0.12530835636443674,0.12530835636443674,True,False,,,,,,,,,
Historical,primary,19.0,19_EA_3_WedThu_Long,EURAUD,Long,HIGH,91.0,15.424444446,0.16949938951648352,1.5840626052398852,56.043956043956044,0.8202614379411765,-0.660222222225,False,0.12530835636443674,0.12530835636443674,True,False,,,,,,,,,
Historical,primary,20.0,20_EA_1A_MonTue_Short,EURAUD,Short,LOW,201.0,9.61,0.04781094527363184,1.2310318299836525,55.72139303482587,0.4571964285714286,-0.4673707865168539,False,0.04803175135558164,0.049824178110694964,True,False,,,,,,,,,
Historical,primary,20.0,20_EA_1A_MonTue_Short,EURAUD,Short,NORMAL,108.0,4.97,0.046018518518518514,1.1902902213033157,51.85185185185185,0.5551428571428572,-0.5121176470588235,False,0.04803175135558164,0.049824178110694964,True,False,,,,,,,,,
Historical,primary,20.0,20_EA_1A_MonTue_Short,EURAUD,Short,HIGH,89.0,8.53,0.09584269662921348,1.3089684149521876,52.80898876404494,0.7688936170212766,-0.6573333333333333,False,0.04803175135558164,0.049824178110694964,True,False,,,,,,,,,
Historical,primary,21.0,21_GA_B_3,GBPAUD,Long,LOW,158.0,-0.3981818140000002,-0.0025201380632911404,0.9695452652330501,48.734177215189874,0.16462809922077923,-0.16141414140740742,False,0.03313251189662447,0.05551201962554112,True,False,,,,,,,,,
Historical,primary,21.0,21_GA_B_3,GBPAUD,Long,NORMAL,77.0,-1.917272726,-0.02489964579220779,0.7974549821719907,48.05194805194805,0.20401719910810812,-0.236647727325,False,0.03313251189662447,0.05551201962554112,True,False,,,,,,,,,
Historical,primary,21.0,21_GA_B_3,GBPAUD,Long,HIGH,72.0,2.2040909159999997,0.03061237383333333,1.271546173214503,50.0,0.2866919193888889,-0.2254671717222222,False,0.03313251189662447,0.05551201962554112,True,False,,,,,,,,,
Historical,primary,22.0,22_GA_C_2,GBPAUD,Long,LOW,116.0,26.778571434000003,0.23084975374137934,1.97885117506671,61.206896551724135,0.7624748491971831,-0.6079365079777778,False,-0.0740430309913793,0.26046880129137934,True,False,,,,,,,,,
Historical,primary,22.0,22_GA_C_2,GBPAUD,Long,NORMAL,60.0,-1.7771428529999986,-0.02961904754999998,0.9277500292015115,48.333333333333336,0.7868965517931035,-0.7934562211290322,False,-0.0740430309913793,0.26046880129137934,True,False,,,,,,,,,
Historical,primary,22.0,22_GA_C_2,GBPAUD,Long,HIGH,68.0,10.662857147000002,0.15680672275000004,1.4439685940551497,55.88235294117647,0.9126315790263159,-0.8005714285333333,False,-0.0740430309913793,0.26046880129137934,True,False,,,,,,,,,
Historical,primary,23.0,23_GA_F_2,GBPAUD,Short,LOW,97.0,-1.8211111130000002,-0.018774341371134023,0.9003283871497222,47.42268041237113,0.3576086956086956,-0.36542222222,False,0.21705211915446734,0.21705211915446734,True,False,,,,,,,,,
Historical,primary,23.0,23_GA_F_2,GBPAUD,Short,NORMAL,64.0,6.487777782,0.10137152784375,1.7096499761718436,56.25,0.43416666677777777,-0.32650793650000004,False,0.21705211915446734,0.21705211915446734,True,False,,,,,,,,,
Historical,primary,23.0,23_GA_F_2,GBPAUD,Short,HIGH,60.0,11.896666667,0.19827777778333333,2.454360228061814,61.66666666666667,0.5426126126486487,-0.3556521739565217,False,0.21705211915446734,0.21705211915446734,True,False,,,,,,,,,
Historical,primary,24.0,24_GA_D_1,GBPAUD,Long,LOW,97.0,6.165555556999999,0.06356242842268041,1.4204743503965291,56.70103092783505,0.37870707069090903,-0.34912698407142856,False,0.029233867843986253,0.029233867843986253,True,False,,,,,,,,,
Historical,primary,24.0,24_GA_D_1,GBPAUD,Long,NORMAL,64.0,5.594444444,0.0874131944375,1.4797522629488304,60.9375,0.4424501424358975,-0.46644444444,False,0.029233867843986253,0.029233867843986253,True,False,,,,,,,,,
Historical,primary,24.0,24_GA_D_1,GBPAUD,Long,HIGH,60.0,5.567777776,0.09279629626666666,1.402943068346475,53.333333333333336,0.60579861109375,-0.4934920635357143,False,0.029233867843986253,0.029233867843986253,True,False,,,,,,,,,
Historical,primary,25.0,25_AU_China_Demand,AUDUSD,Long,LOW,261.0,13.03,0.049923371647509575,1.3690434043758408,53.25670498084292,0.34775179856115107,-0.2967016806722689,False,0.03610604011719631,0.03610604011719631,True,False,,,,,,,,,
Historical,primary,25.0,25_AU_China_Demand,AUDUSD,Long,NORMAL,155.0,11.9625,0.07717741935483871,1.5104,56.12903225806451,0.4068965517241379,-0.3446691176470588,False,0.03610604011719631,0.03610604011719631,True,False,,,,,,,,,
Historical,primary,25.0,25_AU_China_Demand,AUDUSD,Long,HIGH,119.0,10.2375,0.08602941176470588,1.4191402251791199,57.14285714285714,0.5097426470588236,-0.4885,False,0.03610604011719631,0.03610604011719631,True,False,,,,,,,,,
Historical,primary,26.0,26_AJ_China_Demand,AUDJPY,Long,LOW,117.0,6.571111114,0.05616334285470085,1.3590771100350232,58.119658119658126,0.36575163404411765,-0.38125000002083337,False,0.08493405084900285,0.08493405084900285,True,False,,,,,,,,,
Historical,primary,26.0,26_AJ_China_Demand,AUDJPY,Long,NORMAL,72.0,5.693333336999999,0.07907407412499999,1.4423342545354398,52.77777777777778,0.4885380117105263,-0.3785620914117647,False,0.08493405084900285,0.08493405084900285,True,False,,,,,,,,,
Historical,primary,26.0,26_AJ_China_Demand,AUDJPY,Long,HIGH,81.0,11.42888889,0.1410973937037037,1.5515873016675477,54.32098765432099,0.7306565656590909,-0.5599999999729729,False,0.08493405084900285,0.08493405084900285,True,False,,,,,,,,,
Historical,primary,27.0,27_EA_China_Demand,EURAUD,Short,LOW,129.0,14.216666663,0.11020671831782945,1.8117624663127259,60.46511627906976,0.4067948717948718,-0.3433986928823529,False,-0.03701227388727389,0.03701227388727389,True,False,,,,,,,,,
Historical,primary,27.0,27_EA_China_Demand,EURAUD,Short,NORMAL,104.0,10.124999998,0.09735576921153846,1.5668035080475315,61.53846153846154,0.43731770828125,-0.4465833333,False,-0.03701227388727389,0.03701227388727389,True,False,,,,,,,,,
Historical,primary,27.0,27_EA_China_Demand,EURAUD,Short,HIGH,72.0,5.269999999,0.07319444443055556,1.2607189973034063,58.333333333333336,0.6067460317380953,-0.6737777778,False,-0.03701227388727389,0.03701227388727389,True,False,,,,,,,,,
Historical,primary,28.0,28_GA_China_Demand,GBPAUD,Short,LOW,133.0,4.561333334,0.03429573935338346,1.1852995342355053,49.62406015037594,0.44208080803030303,-0.36740298501492535,False,0.0018993825856409297,0.0746084751408694,True,False,,,,,,,,,
Historical,primary,28.0,28_GA_China_Demand,GBPAUD,Short,NORMAL,87.0,9.474666661,0.10890421449425287,1.6140153802070323,59.77011494252874,0.4789487178653846,-0.4408761905142857,False,0.0018993825856409297,0.0746084751408694,True,False,,,,,,,,,
Historical,primary,28.0,28_GA_China_Demand,GBPAUD,Short,HIGH,82.0,2.967999999,0.03619512193902439,1.1668665666666742,53.65853658536586,0.47169696965909086,-0.4680701754210526,False,0.0018993825856409297,0.0746084751408694,True,False,,,,,,,,,
Historical,primary,,,,,LOW,3865.0,252.628459336,0.06536312013868047,1.3721108372546211,54.20439844760673,0.4446467499145585,-0.3853044731753689,False,0.05681591337105078,,,,Portfolio,25.0,1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|20|21|22|23|24|25|26|27|28,16.0,DESCRIPTIVE_ONLY,trade_weighted,,,
Historical,primary,,,,,LOW,,,0.07059432776331342,,,,,,0.045789509203824505,,,,Portfolio,25.0,1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|20|21|22|23|24|25|26|27|28,16.0,DESCRIPTIVE_ONLY,strategy_equal_weighted,,,0.0
Historical,primary,,,,,NORMAL,2517.0,174.279158585,0.06924082581843465,1.3351613981561,55.02582439411998,0.5012743185862816,-0.4609802949086879,False,0.05681591337105078,,,,Portfolio,25.0,1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|20|21|22|23|24|25|26|27|28,16.0,DESCRIPTIVE_ONLY,trade_weighted,,,
Historical,primary,,,,,NORMAL,,,0.07010278129158726,,,,,,0.045789509203824505,,,,Portfolio,25.0,1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|20|21|22|23|24|25|26|27|28,16.0,DESCRIPTIVE_ONLY,strategy_equal_weighted,,,0.0
Historical,primary,,,,,HIGH,2158.0,263.662354314,0.12217903350973125,1.496303759708702,55.74606116774792,0.6607766690590191,-0.5580377926092437,False,0.05681591337105078,,,,Portfolio,25.0,1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|20|21|22|23|24|25|26|27|28,16.0,DESCRIPTIVE_ONLY,trade_weighted,,,
Historical,primary,,,,,HIGH,,,0.11638383696713793,,,,,,0.045789509203824505,,,,Portfolio,25.0,1|2|3|4|5|6|7|8|9|10|11|12|13|17|18|19|20|21|22|23|24|25|26|27|28,16.0,DESCRIPTIVE_ONLY,strategy_equal_weighted,,,0.0
Historical,primary,,,,,LOW,2173.0,138.341657016,0.06366390106580763,1.3591413242422543,54.44086516336861,0.4425552184775994,-0.3902747380374873,False,0.06337248858042976,,,,JPY,14.0,1|2|3|4|5|6|7|8|9|10|11|12|13|26,8.0,DESCRIPTIVE_ONLY,trade_weighted,,,
Historical,primary,,,,,LOW,,,0.06520368102250633,,,,,,0.04930362892325266,,,,JPY,14.0,1|2|3|4|5|6|7|8|9|10|11|12|13|26,8.0,DESCRIPTIVE_ONLY,strategy_equal_weighted,,,0.0
Historical,primary,,,,,NORMAL,1477.0,108.04648686,0.07315266544346649,1.353286195788216,54.43466486120515,0.5147751634116915,-0.4564667828701492,False,0.06337248858042976,,,,JPY,14.0,1|2|3|4|5|6|7|8|9|10|11|12|13|26,8.0,DESCRIPTIVE_ONLY,trade_weighted,,,
Historical,primary,,,,,NORMAL,,,0.07687909161337206,,,,,,0.04930362892325266,,,,JPY,14.0,1|2|3|4|5|6|7|8|9|10|11|12|13|26,8.0,DESCRIPTIVE_ONLY,strategy_equal_weighted,,,0.0
Historical,primary,,,,,HIGH,1289.0,163.749906254,0.1270363896462374,1.5253396034152262,55.779674166020165,0.6612696248748261,-0.5487728063926056,False,0.06337248858042976,,,,JPY,14.0,1|2|3|4|5|6|7|8|9|10|11|12|13|26,8.0,DESCRIPTIVE_ONLY,trade_weighted,,,
Historical,primary,,,,,HIGH,,,0.11450730994575899,,,,,,0.04930362892325266,,,,JPY,14.0,1|2|3|4|5|6|7|8|9|10|11|12|13|26,8.0,DESCRIPTIVE_ONLY,strategy_equal_weighted,,,0.0
Historical,primary,,,,,LOW,1692.0,114.28680232,0.06754539144208038,1.3891206470212387,53.90070921985816,0.4473597780833333,-0.3789746003767742,False,0.04742865695837992,,,,AUD_nonJPY,11.0,17|18|19|20|21|22|23|24|25|27|28,8.0,DESCRIPTIVE_ONLY,trade_weighted,,,
Historical,primary,,,,,LOW,,,0.07745515088797703,,,,,,0.04131699319727951,,,,AUD_nonJPY,11.0,17|18|19|20|21|22|23|24|25|27|28,8.0,DESCRIPTIVE_ONLY,strategy_equal_weighted,,,0.0
Historical,primary,,,,,NORMAL,1040.0,66.232671725,0.06368526127403847,1.3092773065228702,55.86538461538461,0.48259156602237524,-0.46758303086026204,False,0.04742865695837992,,,,AUD_nonJPY,11.0,17|18|19|20|21|22|23|24|25|27|28,8.0,DESCRIPTIVE_ONLY,trade_weighted,,,
Historical,primary,,,,,NORMAL,,,0.06147838633658845,,,,,,0.04131699319727951,,,,AUD_nonJPY,11.0,17|18|19|20|21|22|23|24|25|27|28,8.0,DESCRIPTIVE_ONLY,strategy_equal_weighted,,,0.0
Historical,primary,,,,,HIGH,869.0,99.91244806,0.1149740484004603,1.4550803551622356,55.69620253164557,0.6600443648615703,-0.5717422513880208,False,0.04742865695837992,,,,AUD_nonJPY,11.0,17|18|19|20|21|22|23|24|25|27|28,8.0,DESCRIPTIVE_ONLY,trade_weighted,,,
Historical,primary,,,,,HIGH,,,0.11877214408525653,,,,,,0.04131699319727951,,,,AUD_nonJPY,11.0,17|18|19|20|21|22|23|24|25|27|28,8.0,DESCRIPTIVE_ONLY,strategy_equal_weighted,,,0.0
Historical,primary,,,,,LOW,2337.0,137.828501188,0.05897668001198117,1.3668555099829893,54.59991442019684,0.40245369635266454,-0.3557788024223485,False,0.037145352178380275,,,,Long,14.0,1|2|3|4|6|7|8|13|19|21|22|24|25|26,9.0,DESCRIPTIVE_ONLY,trade_weighted,,,
Historical,primary,,,,,LOW,,,0.05935763056926539,,,,,,0.029202930270764968,,,,Long,14.0,1|2|3|4|6|7|8|13|19|21|22|24|25|26,9.0,DESCRIPTIVE_ONLY,strategy_equal_weighted,,,0.0
Historical,primary,,,,,NORMAL,1429.0,79.998470278,0.05598213455423373,1.2901296323960576,55.00349895031491,0.4525852533969466,-0.4301615271326053,False,0.037145352178380275,,,,Long,14.0,1|2|3|4|6|7|8|13|19|21|22|24|25|26,9.0,DESCRIPTIVE_ONLY,trade_weighted,,,
Historical,primary,,,,,NORMAL,,,0.05703055547582265,,,,,,0.029202930270764968,,,,Long,14.0,1|2|3|4|6|7|8|13|19|21|22|24|25|26,9.0,DESCRIPTIVE_ONLY,strategy_equal_weighted,,,0.0
Historical,primary,,,,,HIGH,1245.0,119.671930077,0.09612203219036144,1.4259996132383164,56.06425702811245,0.573914339222063,-0.5154500526605504,False,0.037145352178380275,,,,Long,14.0,1|2|3|4|6|7|8|13|19|21|22|24|25|26,9.0,DESCRIPTIVE_ONLY,trade_weighted,,,
