Period,Method,StrategyNo,Strategy,Symbol,Direction,Regime,Trades,TotalR,AvgR,PF,WinRate,AvgWinR,AvgLossR,LOW_SAMPLE,HighMinusLowAvgR,MaxMinusMinAvgR,Eligible,CILow,CIHigh,ValidBootstraps,ClearDependence
FULL,primary,8,8_AJ_Core1,AUDJPY,Long,NORMAL,168,11.534285717,0.06865646260119047,1.3073467834965065,54.166666666666664,0.5391522762967034,-0.4873840444935065,False,0.10642215214991832,0.10642215214991832,True,-0.035938817069857326,0.2437726433125131,5000,False
FULL,primary,8,8_AJ_Core1,AUDJPY,Long,HIGH,153,26.487142849,0.1731185807124183,1.7966742575060084,57.51633986928104,0.6787987011931818,-0.5114945054769231,False,0.10642215214991832,0.10642215214991832,True,-0.035938817069857326,0.2437726433125131,5000,False
FULL,primary,9,9_AJ_Core2,AUDJPY,Short,LOW,111,16.726666668,0.1506906907027027,1.4608320323840953,54.054054054054056,0.8837222222166666,-0.7116993463725491,False,0.01791248392586875,0.1543759759972973,True,-0.29363338048811,0.3289980716246661,5000,False
FULL,primary,9,9_AJ_Core2,AUDJPY,Short,NORMAL,100,30.506666669999998,0.3050666667,2.029355528232446,61.0,0.9859562841803279,-0.7599145298717949,False,0.01791248392586875,0.1543759759972973,True,-0.29363338048811,0.3289980716246661,5000,False
FULL,primary,9,9_AJ_Core2,AUDJPY,Short,HIGH,105,17.703333336,0.16860317462857144,1.3587301587696563,44.761904761904766,1.4266666667659575,-0.850862069,False,0.01791248392586875,0.1543759759972973,True,-0.29363338048811,0.3289980716246661,5000,False
FULL,primary,10,10_AJ_SatA,AUDJPY,Short,LOW,141,-0.3859999999999997,-0.002737588652482267,0.9732945897329458,43.262411347517734,0.23062295081967213,-0.1829620253164557,False,-0.017843607928714318,0.05032257589154141,True,-0.09848541131833283,0.05811948064480694,5000,False
FULL,primary,10,10_AJ_SatA,AUDJPY,Short,NORMAL,116,3.45,0.029741379310344828,1.2734189253447457,49.137931034482754,0.2818947368421053,-0.21755172413793103,False,-0.017843607928714318,0.05032257589154141,True,-0.09848541131833283,0.05811948064480694,5000,False
FULL,primary,10,10_AJ_SatA,AUDJPY,Short,HIGH,117,-2.4080000000000004,-0.020581196581196583,0.8613063011173827,47.863247863247864,0.2670357142857143,-0.28462295081967215,False,-0.017843607928714318,0.05032257589154141,True,-0.09848541131833283,0.05811948064480694,5000,False
FULL,primary,11,11_AJ_SatB,AUDJPY,Short,LOW,142,9.227272724999999,0.06498079383802816,1.3540780017403713,49.29577464788733,0.5041038960571428,-0.3619444444305555,False,-0.009534018453412778,0.031391452182855745,True,-0.16606264163739495,0.15063916378798137,5000,False
FULL,primary,11,11_AJ_SatB,AUDJPY,Short,NORMAL,116,3.8963636319999995,0.03358934165517241,1.1511070368875422,44.827586206896555,0.5708041958269231,-0.402897727359375,False,-0.009534018453412778,0.031391452182855745,True,-0.16606264163739495,0.15063916378798137,5000,False
FULL,primary,11,11_AJ_SatB,AUDJPY,Short,HIGH,117,6.487272719999999,0.05544677538461538,1.2246709902052486,52.991452991452995,0.5703519061129032,-0.5249917356181818,False,-0.009534018453412778,0.031391452182855745,True,-0.16606264163739495,0.15063916378798137,5000,False
FULL,primary,12,12_UJ_Short_Core,USDJPY,Short,LOW,207,33.106,0.15993236714975848,1.9134201523010703,57.971014492753625,0.5779166666666666,-0.4264,False,0.27755769907540706,0.27755769907540706,True,0.07224402905816969,0.492574543788626,5000,True
FULL,primary,12,12_UJ_Short_Core,USDJPY,Short,NORMAL,145,23.644000000000002,0.16306206896551725,1.7134150021121235,55.172413793103445,0.709825,-0.51784375,False,0.27755769907540706,0.27755769907540706,True,0.07224402905816969,0.492574543788626,5000,True
FULL,primary,12,12_UJ_Short_Core,USDJPY,Short,HIGH,151,66.06099999999999,0.4374900662251655,3.077716622110395,60.9271523178808,1.0636521739130433,-0.5388983050847457,False,0.27755769907540706,0.27755769907540706,True,0.07224402905816969,0.492574543788626,5000,True
FULL,primary,13,13_UJ_Fix_MidWeek,USDJPY,Long,LOW,88,5.664210527,0.06436602871590909,1.9700739140144272,61.36363636363637,0.2130214425,-0.17173374611764708,False,0.06885431023324347,0.08030805831581922,True,-0.026483561958530622,0.1723708983888453,5000,False
