Period,Method,StrategyNo,Group,Aggregation,Regime,Trades,TotalR,AvgR,PF,WinRate,AvgWinR,AvgLossR,LOW_SAMPLE,Eligible,EligibleStrategies,SameSignStrategies,HighMinusLowAvgR,RegimeOrder
RecentA,primary,15.0,,,LOW,7.0,1.25,0.1785714285714285,1.3125,42.857142857142854,1.75,-1.0,True,False,,,,INCOMPLETE
RecentA,primary,15.0,,,NORMAL,5.0,-2.25,-0.45,0.4375,20.0,1.75,-1.0,True,False,,,,INCOMPLETE
RecentA,primary,15.0,,,HIGH,0.0,0.0,,,,,,True,False,,,,INCOMPLETE
RecentA,primary,16.0,,,LOW,7.0,2.922222222,0.4174603174285714,inf,100.0,0.4174603174285714,,True,False,,,-0.7785714284285714,HIGH < LOW < NORMAL
RecentA,primary,16.0,,,NORMAL,1.0,0.597777778,0.597777778,inf,100.0,0.597777778,,True,False,,,-0.7785714284285714,HIGH < LOW < NORMAL
RecentA,primary,16.0,,,HIGH,2.0,-0.7222222220000001,-0.361111111,0.0,0.0,,-0.361111111,True,False,,,-0.7785714284285714,HIGH < LOW < NORMAL
RecentA,primary,17.0,,,LOW,26.0,4.682857143,0.1801098901153846,1.7058570199688354,61.53846153846154,0.7073214285,-0.6634285713,False,False,,,-0.0803479854487179,HIGH < LOW < NORMAL
RecentA,primary,17.0,,,NORMAL,19.0,5.472857144,0.2880451128421052,2.2799866356645513,73.68421052631578,0.6963265307142857,-0.8551428572,True,False,,,-0.0803479854487179,HIGH < LOW < NORMAL
RecentA,primary,17.0,,,HIGH,18.0,1.795714284,0.0997619046666666,1.3163059885783133,55.55555555555556,0.7472857142,-0.70964285725,True,False,,,-0.0803479854487179,HIGH < LOW < NORMAL
RecentA,primary,18.0,,,LOW,58.0,-3.0466666649999996,-0.0525287356034482,0.858652507935639,53.44827586206896,0.5970250896451613,-0.7983127571851852,False,True,,,-0.1012675606882183,HIGH < NORMAL < LOW
RecentA,primary,18.0,,,NORMAL,46.0,-3.036666664,-0.0660144926956521,0.8192579857297307,45.65217391304348,0.6554497355238096,-0.6720444444,False,True,,,-0.1012675606882183,HIGH < NORMAL < LOW
RecentA,primary,18.0,,,HIGH,48.0,-7.382222222,-0.1537962962916666,0.6637481653963004,37.5,0.8095679012222222,-0.7318148148,False,True,,,-0.1012675606882183,HIGH < NORMAL < LOW
RecentA,primary,19.0,,,LOW,51.0,8.800000005,0.1725490197058823,2.035700275287226,64.70588235294117,0.5241414142727273,-0.472037037,False,True,,,-0.1106045752415966,HIGH < NORMAL < LOW
RecentA,primary,19.0,,,NORMAL,41.0,6.892222223,0.1681029810487805,1.9655977586201616,65.85365853658537,0.5196296296296296,-0.5098412697857143,False,True,,,-0.1106045752415966,HIGH < NORMAL < LOW
RecentA,primary,19.0,,,HIGH,28.0,1.7344444449999998,0.0619444444642857,1.2090811680423976,46.42857142857143,0.7715384615384615,-0.5925396825,False,True,,,-0.1106045752415966,HIGH < NORMAL < LOW
RecentA,primary,20.0,,,LOW,44.0,5.638,0.1281363636363636,1.565950612326842,52.27272727272727,0.6782608695652174,-0.4743809523809523,False,True,,,-0.132514742014742,NORMAL < HIGH < LOW
RecentA,primary,20.0,,,NORMAL,39.0,-1.972,-0.0505641025641025,0.8706715634837356,41.02564102564102,0.82975,-0.6629565217391304,False,True,,,-0.132514742014742,NORMAL < HIGH < LOW
RecentA,primary,20.0,,,HIGH,37.0,-0.1619999999999998,-0.0043783783783783,0.987480680061824,45.94594594594595,0.7516470588235294,-0.647,False,True,,,-0.132514742014742,NORMAL < HIGH < LOW
RecentA,primary,21.0,,,LOW,39.0,1.299545455,0.0333216783333333,1.4390356268375122,64.1025641025641,0.17038181816,-0.2114285713571428,False,True,,,-0.0170148601145833,NORMAL < HIGH < LOW
RecentA,primary,21.0,,,NORMAL,28.0,-0.394545452,-0.014090909,0.871044422143107,28.57142857142857,0.3331250002499999,-0.1529772727,False,True,,,-0.0170148601145833,NORMAL < HIGH < LOW
RecentA,primary,21.0,,,HIGH,32.0,0.521818183,0.01630681821875,1.189438944360945,53.125,0.1927272727647058,-0.1967532467142857,False,True,,,-0.0170148601145833,NORMAL < HIGH < LOW
RecentA,primary,22.0,,,LOW,31.0,2.7328571440000005,0.0881566820645161,1.276086015401526,54.83870967741935,0.7430252101764706,-0.7070408163571429,False,True,,,-0.186123714987593,NORMAL < HIGH < LOW
RecentA,primary,22.0,,,NORMAL,22.0,-2.4971428569999996,-0.1135064934999999,0.7299969107185664,45.45454545454545,0.6751428571,-0.7707142856666667,False,True,,,-0.186123714987593,NORMAL < HIGH < LOW
RecentA,primary,22.0,,,HIGH,26.0,-2.547142856,-0.0979670329230769,0.7807157792207425,46.15384615384615,0.7557142858333333,-0.8296938775714285,False,True,,,-0.186123714987593,NORMAL < HIGH < LOW
RecentA,primary,23.0,,,LOW,35.0,0.7011111090000001,0.0200317459714285,1.1544675637565562,54.285714285714285,0.2757894736315789,-0.283680555625,False,True,,,-0.1509013111888198,HIGH < NORMAL < LOW
RecentA,primary,23.0,,,NORMAL,19.0,-1.305555556,-0.0687134503157894,0.5381289307148432,31.57894736842105,0.2535185185,-0.2174358974615384,True,True,,,-0.1509013111888198,HIGH < NORMAL < LOW
RecentA,primary,23.0,,,HIGH,23.0,-3.01,-0.1308695652173913,0.3342344557711016,30.434782608695656,0.215873016,-0.2825694445,False,True,,,-0.1509013111888198,HIGH < NORMAL < LOW
RecentA,primary,24.0,,,LOW,35.0,2.48111111,0.0708888888571428,1.3953611895336455,54.285714285714285,0.4608771929999999,-0.3922222223125,False,True,,,0.1422028985776398,LOW < NORMAL < HIGH
RecentA,primary,24.0,,,NORMAL,19.0,1.75111111,0.0921637426315789,1.5580736538194475,47.368421052631575,0.5432098765555556,-0.3137777779,True,True,,,0.1422028985776398,LOW < NORMAL < HIGH
RecentA,primary,24.0,,,HIGH,23.0,4.9011111110000005,0.2130917874347826,2.889079230130965,65.21739130434783,0.4997037036,-0.324305555375,False,True,,,0.1422028985776398,LOW < NORMAL < HIGH
RecentA,primary,25.0,,,LOW,77.0,0.1199999999999997,0.0015584415584415,1.0070629782224838,54.54545454545454,0.4073809523809523,-0.4854285714285714,False,True,,,-0.0162677438840229,HIGH < LOW < NORMAL
RecentA,primary,25.0,,,NORMAL,54.0,10.535,0.1950925925925926,2.4126718069057995,70.37037037037037,0.4734868421052631,-0.46609375,False,True,,,-0.0162677438840229,HIGH < LOW < NORMAL
RecentA,primary,25.0,,,HIGH,43.0,-0.6325,-0.0147093023255813,0.9409430438842205,46.51162790697674,0.5038750000000001,-0.4868181818181817,False,True,,,-0.0162677438840229,HIGH < LOW < NORMAL
RecentA,primary,26.0,,,LOW,18.0,4.662222225,0.2590123458333333,2.8986425362706334,66.66666666666666,0.59314814825,-0.409259259,True,False,,,-0.0194424534462365,NORMAL < HIGH < LOW
RecentA,primary,26.0,,,NORMAL,40.0,4.353333332,0.1088333333,1.495949366924153,60.0,0.5471296295833333,-0.548611111125,False,False,,,-0.0194424534462365,NORMAL < HIGH < LOW
RecentA,primary,26.0,,,HIGH,31.0,7.426666664,0.2395698923870967,2.317303901488168,61.29032258064516,0.6876023391052631,-0.4698148149166667,False,False,,,-0.0194424534462365,NORMAL < HIGH < LOW
RecentA,primary,27.0,,,LOW,45.0,0.946666666,0.0210370370222222,1.092357723512195,51.11111111111111,0.486811594173913,-0.4659090909090909,False,True,,,0.1045005974616487,LOW < NORMAL < HIGH
RecentA,primary,27.0,,,NORMAL,24.0,2.14,0.0891666666666666,1.4059437242866937,45.83333333333333,0.6737878788181818,-0.4055128205384615,False,True,,,0.1045005974616487,LOW < NORMAL < HIGH
RecentA,primary,27.0,,,HIGH,31.0,3.891666669,0.1255376344838709,1.6520524999477444,54.83870967741935,0.58,-0.4263095236428572,False,True,,,0.1045005974616487,LOW < NORMAL < HIGH
RecentA,primary,28.0,,,LOW,47.0,6.027999996,0.1282553190638297,1.842998321000327,61.702127659574465,0.4544367815517241,-0.420627451117647,False,True,,,-0.0882108746638297,NORMAL < HIGH < LOW
RecentA,primary,28.0,,,NORMAL,23.0,-1.238666665,-0.0538550723913043,0.77636013504344,56.52173913043478,0.3307692307692307,-0.5538666665,False,True,,,-0.0882108746638297,NORMAL < HIGH < LOW
RecentA,primary,28.0,,,HIGH,30.0,1.201333332,0.0400444444,1.1906071502211346,46.666666666666664,0.5359999998571429,-0.393916666625,False,True,,,-0.0882108746638297,NORMAL < HIGH < LOW
RecentA,primary,,Portfolio,trade_weighted,LOW,1114.0,179.501426691,0.161132339938061,1.7689014287502005,59.964093357271096,0.6181934611646707,-0.5257923544301801,False,,21.0,19.0,-0.1102572505979413,HIGH < NORMAL < LOW
RecentA,primary,,Portfolio,strategy_equal_weighted,LOW,,,0.1507773912285967,,,,,,,21.0,19.0,-0.1239134072079856,HIGH < NORMAL < LOW
RecentA,primary,,Portfolio,trade_weighted,NORMAL,818.0,102.994825671,0.1259105448300733,1.5211065076157182,54.400977995110026,0.6755982617640449,-0.5313075290698925,False,,21.0,19.0,-0.1102572505979413,HIGH < NORMAL < LOW
RecentA,primary,,Portfolio,strategy_equal_weighted,NORMAL,,,0.1099227397422389,,,,,,,21.0,19.0,-0.1239134072079856,HIGH < NORMAL < LOW
RecentA,primary,,Portfolio,trade_weighted,HIGH,835.0,42.480699599,0.0508750893401197,1.1888331806100567,49.94011976047904,0.6413546015083932,-0.5420823354939759,False,,21.0,19.0,-0.1102572505979413,HIGH < NORMAL < LOW
RecentA,primary,,Portfolio,strategy_equal_weighted,HIGH,,,0.026863984020611,,,,,,,21.0,19.0,-0.1239134072079856,HIGH < NORMAL < LOW
RecentA,primary,,JPY,trade_weighted,LOW,626.0,149.117944728,0.2382075794376996,2.158281061177175,62.460063897763575,0.7106359865166241,-0.5501740427350427,False,,11.0,11.0,-0.15319048941149,HIGH < NORMAL < LOW
RecentA,primary,,JPY,strategy_equal_weighted,LOW,,,0.2322653431991652,,,,,,,11.0,11.0,-0.1859981513294164,HIGH < NORMAL < LOW
RecentA,primary,,JPY,trade_weighted,NORMAL,484.0,86.648212388,0.1790252322066115,1.7365326928021123,56.19834710743802,0.7510721153272059,-0.5575516728957346,False,,11.0,11.0,-0.15319048941149,HIGH < NORMAL < LOW
RecentA,primary,,JPY,strategy_equal_weighted,NORMAL,,,0.193690552010386,,,,,,,11.0,11.0,-0.1859981513294164,HIGH < NORMAL < LOW
RecentA,primary,,JPY,trade_weighted,HIGH,496.0,42.168476653,0.0850170900262096,1.3203556106663932,51.81451612903226,0.6762594853463035,-0.5507540212594142,False,,11.0,11.0,-0.15319048941149,HIGH < NORMAL < LOW
RecentA,primary,,JPY,strategy_equal_weighted,HIGH,,,0.0462671918697488,,,,,,,11.0,11.0,-0.1859981513294164,HIGH < NORMAL < LOW
RecentA,primary,,AUD_nonJPY,trade_weighted,LOW,488.0,30.383481963,0.0622612335307377,1.2901649199556953,56.76229508196722,0.4877059975812274,-0.4986241874619047,False,,10.0,8.0,-0.0613402218906197,HIGH < NORMAL < LOW
RecentA,primary,,AUD_nonJPY,strategy_equal_weighted,LOW,,,0.0611406440609712,,,,,,,10.0,8.0,-0.0556201886744117,HIGH < NORMAL < LOW
RecentA,primary,,AUD_nonJPY,trade_weighted,NORMAL,334.0,16.346613283,0.0489419559371257,1.204325009384302,51.796407185628745,0.5569341683005781,-0.4969130300186335,False,,10.0,8.0,-0.0613402218906197,HIGH < NORMAL < LOW
RecentA,primary,,AUD_nonJPY,strategy_equal_weighted,NORMAL,,,0.017778146247277,,,,,,,10.0,8.0,-0.0556201886744117,HIGH < NORMAL < LOW
RecentA,primary,,AUD_nonJPY,trade_weighted,HIGH,339.0,0.3122229460000005,0.0009210116401179,1.0033452234555569,47.1976401179941,0.58528863184375,-0.5303065803920455,False,,10.0,8.0,-0.0613402218906197,HIGH < NORMAL < LOW
RecentA,primary,,AUD_nonJPY,strategy_equal_weighted,HIGH,,,0.0055204553865594,,,,,,,10.0,8.0,-0.0556201886744117,HIGH < NORMAL < LOW
RecentA,primary,,Long,trade_weighted,LOW,661.0,114.748690768,0.1735986244599092,1.8911119727747336,62.632375189107414,0.5882099456256038,-0.5213369502874494,False,,12.0,11.0,-0.1237143894063009,HIGH < NORMAL < LOW
RecentA,primary,,Long,strategy_equal_weighted,LOW,,,0.1697396144709954,,,,,,,12.0,11.0,-0.1309111551996981,HIGH < NORMAL < LOW
RecentA,primary,,Long,trade_weighted,NORMAL,486.0,67.953412965,0.1398218373765432,1.6965403403031751,58.0246913580247,0.5869215864361703,-0.4805836177832512,False,,12.0,11.0,-0.1237143894063009,HIGH < NORMAL < LOW
RecentA,primary,,Long,strategy_equal_weighted,NORMAL,,,0.1282783860986171,,,,,,,12.0,11.0,-0.1309111551996981,HIGH < NORMAL < LOW
RecentA,primary,,Long,trade_weighted,HIGH,485.0,24.193854001,0.0498842350536082,1.1986190671971382,52.164948453608254,0.5770916340079052,-0.5319228358209607,False,,12.0,11.0,-0.1237143894063009,HIGH < NORMAL < LOW
RecentA,primary,,Long,strategy_equal_weighted,HIGH,,,0.0388284592712973,,,,,,,12.0,11.0,-0.1309111551996981,HIGH < NORMAL < LOW
RecentA,primary,,Short,trade_weighted,LOW,453.0,64.752735923,0.1429420219050772,1.6185685844686513,56.07064017660044,0.6670642305866142,-0.5313785718071067,False,,9.0,8.0,-0.0906938916250772,HIGH < NORMAL < LOW
RecentA,primary,,Short,strategy_equal_weighted,LOW,,,0.1254944269053984,,,,,,,9.0,8.0,-0.1145830765523691,HIGH < NORMAL < LOW
RecentA,primary,,Short,trade_weighted,NORMAL,332.0,35.041412706,0.105546423813253,1.3501062911879804,49.09638554216867,0.8290143503680981,-0.5922362509112427,False,,9.0,8.0,-0.0906938916250772,HIGH < NORMAL < LOW
RecentA,primary,,Short,strategy_equal_weighted,NORMAL,,,0.0854485446004012,,,,,,,9.0,8.0,-0.1145830765523691,HIGH < NORMAL < LOW
RecentA,primary,,Short,trade_weighted,HIGH,350.0,18.286845598,0.05224813028,1.1772774104063308,46.85714285714286,0.7404919842987805,-0.554590536704301,False,,9.0,8.0,-0.0906938916250772,HIGH < NORMAL < LOW
RecentA,primary,,Short,strategy_equal_weighted,HIGH,,,0.0109113503530293,,,,,,,9.0,8.0,-0.1145830765523691,HIGH < NORMAL < LOW
RecentA,robustness,1.0,,,LOW,56.0,7.885714287,0.1408163265535714,1.4342012114155842,57.14285714285714,0.81397321434375,-0.7567261904999999,False,True,,,0.3291307633353174,LOW < NORMAL < HIGH
RecentA,robustness,1.0,,,NORMAL,37.0,10.461428571,0.2827413127297297,1.9312054932902336,59.45945945945946,0.9861688311818182,-0.7489523810000001,False,True,,,0.3291307633353174,LOW < NORMAL < HIGH
RecentA,robustness,1.0,,,HIGH,54.0,25.377142854,0.4699470898888889,3.1410148241638165,64.81481481481481,1.0637142856571429,-0.6238345865263157,False,True,,,0.3291307633353174,LOW < NORMAL < HIGH
RecentA,robustness,2.0,,,LOW,68.0,4.4266666720000005,0.0650980392941176,1.1809921862967383,54.41176470588235,0.7806606608108109,-0.7889605734838709,False,True,,,0.2152194211027077,LOW < NORMAL < HIGH
RecentA,robustness,2.0,,,NORMAL,46.0,7.357777782,0.1599516909130434,1.499321369631252,56.52173913043478,0.8497435898846154,-0.73677777775,False,True,,,0.2152194211027077,LOW < NORMAL < HIGH
RecentA,robustness,2.0,,,HIGH,63.0,17.660000005,0.2803174603968254,1.8791901761387455,58.730158730158735,1.0201801803243244,-0.7725641025769231,False,True,,,0.2152194211027077,LOW < NORMAL < HIGH
RecentA,robustness,3.0,,,LOW,68.0,2.821333332,0.0414901960588235,1.188810564744749,54.41176470588235,0.480108108054054,-0.4820215053548387,False,True,,,0.1758219732110177,LOW < NORMAL < HIGH
RecentA,robustness,3.0,,,NORMAL,46.0,2.797333329,0.0608115941086956,1.398404860663121,60.86956521739131,0.3506666665714286,-0.3900740741666666,False,True,,,0.1758219732110177,LOW < NORMAL < HIGH
RecentA,robustness,3.0,,,HIGH,63.0,13.690666664,0.2173121692698412,2.6447220886166174,63.49206349206349,0.550366666575,-0.3619130434347826,False,True,,,0.1758219732110177,LOW < NORMAL < HIGH
RecentA,robustness,4.0,,,LOW,56.0,5.288461537,0.0944368131607142,2.2036064424761848,64.28571428571429,0.2689529913888889,-0.21969230765,False,True,,,-0.0461126374107142,NORMAL < HIGH < LOW
RecentA,robustness,4.0,,,NORMAL,49.0,2.146153846,0.0437990580816326,1.4437728645318673,57.14285714285714,0.2493681318928571,-0.2302930403333333,False,True,,,-0.0461126374107142,NORMAL < HIGH < LOW
RecentA,robustness,4.0,,,HIGH,56.0,2.706153842,0.04832417575,1.511485896159003,60.71428571428571,0.2352036198235294,-0.251941392,False,True,,,-0.0461126374107142,NORMAL < HIGH < LOW
RecentA,robustness,5.0,,,LOW,72.0,9.616666665,0.1335648147916666,1.3741570118699131,44.44444444444444,1.10371527771875,-0.64255555555,False,True,,,-0.0719882382105856,HIGH < LOW < NORMAL
RecentA,robustness,5.0,,,NORMAL,65.0,10.24,0.1575384615384615,1.582959073930471,49.23076923076923,0.868923611125,-0.5322895623030303,False,True,,,-0.0719882382105856,HIGH < LOW < NORMAL
RecentA,robustness,5.0,,,HIGH,74.0,4.556666667,0.061576576581081,1.187946837780714,47.2972972972973,0.8228888888857143,-0.6216524216410256,False,True,,,-0.0719882382105856,HIGH < LOW < NORMAL
RecentA,robustness,6.0,,,LOW,26.0,10.022,0.3854615384615384,2.1911100546707867,61.53846153846154,1.15225,-0.8413999999999999,False,True,,,-0.2747186813186813,HIGH < NORMAL < LOW
RecentA,robustness,6.0,,,NORMAL,23.0,8.863999999999999,0.385391304347826,1.8864,56.52173913043478,1.4510769230769232,-1.0,False,True,,,-0.2747186813186813,HIGH < NORMAL < LOW
RecentA,robustness,6.0,,,HIGH,35.0,3.876,0.1107428571428571,1.2617857625287046,45.714285714285715,1.167625,-0.7792631578947368,False,True,,,-0.2747186813186813,HIGH < NORMAL < LOW
RecentA,robustness,7.0,,,LOW,35.0,4.371538461,0.1249010988857142,2.629767708010671,62.857142857142854,0.3206293706363636,-0.206331361,False,True,,,-0.1736865239383458,HIGH < NORMAL < LOW
RecentA,robustness,7.0,,,NORMAL,27.0,3.213076923,0.119002849,1.83976678730759,55.55555555555556,0.4692820512666666,-0.3188461538333333,False,True,,,-0.1736865239383458,HIGH < NORMAL < LOW
RecentA,robustness,7.0,,,HIGH,38.0,-1.853846152,-0.0487854250526315,0.7428784809629513,52.63157894736842,0.26780769235,-0.4005555555,False,True,,,-0.1736865239383458,HIGH < NORMAL < LOW
RecentA,robustness,8.0,,,LOW,35.0,1.890000001,0.0540000000285714,1.190058899689414,57.14285714285714,0.59171428575,-0.6629523809333333,False,True,,,0.1578433178746544,LOW < HIGH < NORMAL
RecentA,robustness,8.0,,,NORMAL,34.0,7.57142857,0.2226890755882353,2.0303265939759196,61.76470588235294,0.7104761903809523,-0.5652747252307692,False,True,,,0.1578433178746544,LOW < HIGH < NORMAL
RecentA,robustness,8.0,,,HIGH,31.0,6.567142855,0.2118433179032258,1.8929681427114595,64.51612903225806,0.69607142845,-0.6685714285454545,False,True,,,0.1578433178746544,LOW < HIGH < NORMAL
RecentA,robustness,9.0,,,LOW,23.0,8.373333334,0.3640579710434782,1.882022471918397,52.17391304347826,1.488888889,-0.8630303030909091,False,True,,,-0.0602246376434782,HIGH < LOW < NORMAL
RecentA,robustness,9.0,,,NORMAL,14.0,7.366666665,0.5261904760714285,3.9506008000065953,78.57142857142857,0.8966666665454546,-0.8322222223333333,True,True,,,-0.0602246376434782,HIGH < LOW < NORMAL
RecentA,robustness,9.0,,,HIGH,20.0,6.076666668,0.3038333333999999,1.7912326390625,55.00000000000001,1.2506060607272729,-0.8533333333333333,False,True,,,-0.0602246376434782,HIGH < LOW < NORMAL
RecentA,robustness,10.0,,,LOW,20.0,0.2799999999999999,0.0139999999999999,1.1248884924174842,50.0,0.2522,-0.2242,False,True,,,-0.0334782608695652,HIGH < LOW < NORMAL
RecentA,robustness,10.0,,,NORMAL,27.0,3.202,0.1185925925925926,2.1435714285714287,66.66666666666666,0.3334444444444444,-0.3111111111111111,False,True,,,-0.0334782608695652,HIGH < LOW < NORMAL
RecentA,robustness,10.0,,,HIGH,23.0,-0.4479999999999999,-0.0194782608695652,0.8733031674208145,39.130434782608695,0.3431111111111111,-0.2525714285714285,False,True,,,-0.0334782608695652,HIGH < LOW < NORMAL
RecentA,robustness,11.0,,,LOW,20.0,2.125454545,0.1062727272499999,1.3933378195394792,50.0,0.7529090909,-0.5403636364000001,False,True,,,-0.1371818182065217,HIGH < LOW < NORMAL
RecentA,robustness,11.0,,,NORMAL,27.0,4.35090909,0.1611447811111111,1.981542247478576,62.96296296296296,0.5166844919411764,-0.4432727273,False,True,,,-0.1371818182065217,HIGH < LOW < NORMAL
RecentA,robustness,11.0,,,HIGH,23.0,-0.7109090920000001,-0.0309090909565217,0.9038366943960708,39.130434782608695,0.7424242423333333,-0.5280519480714286,False,True,,,-0.1371818182065217,HIGH < LOW < NORMAL
RecentA,robustness,12.0,,,LOW,25.0,14.361,0.5744400000000001,3.6072984749455337,60.0,1.3246,-0.5508,False,True,,,0.004681212121212,NORMAL < LOW < HIGH
RecentA,robustness,12.0,,,NORMAL,34.0,10.264,0.3018823529411764,2.4351230425055927,64.70588235294117,0.7916363636363637,-0.6501818181818182,False,True,,,0.004681212121212,NORMAL < LOW < HIGH
RecentA,robustness,12.0,,,HIGH,33.0,19.111,0.5791212121212121,4.378889674681754,63.63636363636363,1.1793809523809524,-0.4713333333333333,False,True,,,0.004681212121212,NORMAL < LOW < HIGH
RecentA,robustness,13.0,,,LOW,10.0,1.169473682,0.1169473682,2.4993252314111216,60.0,0.3249122805,-0.19500000025,True,False,,,-0.1192865495333333,HIGH < LOW < NORMAL
RecentA,robustness,13.0,,,NORMAL,19.0,3.669473685,0.1931301939473684,4.894972068529884,73.68421052631578,0.3293984962857142,-0.1884210526,True,False,,,-0.1192865495333333,HIGH < LOW < NORMAL
RecentA,robustness,13.0,,,HIGH,9.0,-0.021052632,-0.0023391813333333,0.9834024892994266,66.66666666666666,0.2078947368333333,-0.4228070176666667,True,False,,,-0.1192865495333333,HIGH < LOW < NORMAL
RecentA,robustness,14.0,,,LOW,4.0,5.120000001,1.28000000025,inf,100.0,1.28000000025,,True,False,,,-0.64222222225,NORMAL < HIGH < LOW
RecentA,robustness,14.0,,,NORMAL,4.0,1.937777779,0.48444444475,2.651515153025999,50.0,1.555555556,-0.5866666665,True,False,,,-0.64222222225,NORMAL < HIGH < LOW
RecentA,robustness,14.0,,,HIGH,3.0,1.913333334,0.637777778,67.23076899911243,66.66666666666666,0.9711111115,-0.028888889,True,False,,,-0.64222222225,NORMAL < HIGH < LOW
RecentA,robustness,15.0,,,LOW,3.0,-0.25,-0.0833333333333333,0.875,33.33333333333333,1.75,-1.0,True,False,,,,INCOMPLETE
RecentA,robustness,15.0,,,NORMAL,9.0,-0.75,-0.0833333333333333,0.875,33.33333333333333,1.75,-1.0,True,False,,,,INCOMPLETE
RecentA,robustness,15.0,,,HIGH,0.0,0.0,,,,,,True,False,,,,INCOMPLETE
RecentA,robustness,16.0,,,LOW,5.0,2.186666666,0.4373333331999999,inf,100.0,0.4373333331999999,,True,False,,,-0.3195555551999999,HIGH < NORMAL < LOW
RecentA,robustness,16.0,,,NORMAL,3.0,0.3755555559999999,0.1251851853333333,1.6145454553844627,66.66666666666666,0.4933333334999999,-0.611111111,True,False,,,-0.3195555551999999,HIGH < NORMAL < LOW
RecentA,robustness,16.0,,,HIGH,2.0,0.235555556,0.117777778,3.1200000061199997,50.0,0.346666667,-0.111111111,True,False,,,-0.3195555551999999,HIGH < NORMAL < LOW
RecentA,robustness,17.0,,,LOW,21.0,5.602857143,0.266802721095238,2.3505509644077893,71.42857142857143,0.6500952380666667,-0.6914285713333334,False,True,,,0.0395544217547619,NORMAL < LOW < HIGH
RecentA,robustness,17.0,,,NORMAL,22.0,0.2214285710000003,0.0100649350454545,1.0260023485480287,45.45454545454545,0.8737142857,-0.7096428571666666,False,True,,,0.0395544217547619,NORMAL < LOW < HIGH
RecentA,robustness,17.0,,,HIGH,20.0,6.127142857,0.30635714285,2.561908230059654,75.0,0.67,-0.7845714286,False,True,,,0.0395544217547619,NORMAL < LOW < HIGH
RecentA,robustness,18.0,,,LOW,49.0,-0.5266666669999996,-0.0107482993265306,0.9665632053962088,53.06122448979592,0.5855555555384615,-0.6848309178695652,False,True,,,-0.0550606675331185,NORMAL < HIGH < LOW
RecentA,robustness,18.0,,,NORMAL,46.0,-9.187777773,-0.1997342994130435,0.5954105100291774,39.130434782608695,0.7511728397222223,-0.811031746,False,True,,,-0.0550606675331185,NORMAL < HIGH < LOW
RecentA,robustness,18.0,,,HIGH,57.0,-3.751111111,-0.0658089668596491,0.8283244342713192,45.614035087719294,0.6961111110769231,-0.7048387096451614,False,True,,,-0.0550606675331185,NORMAL < HIGH < LOW
RecentA,robustness,19.0,,,LOW,44.0,13.213333334,0.3003030303181818,3.2738049714775106,75.0,0.5764983165151515,-0.5282828282727272,False,True,,,-0.2801275916866028,HIGH < NORMAL < LOW
RecentA,robustness,19.0,,,NORMAL,38.0,3.446666671,0.0907017545,1.5303470686957754,55.26315789473685,0.4735978837142857,-0.4061805554375,False,True,,,-0.2801275916866028,HIGH < NORMAL < LOW
RecentA,robustness,19.0,,,HIGH,38.0,0.7666666680000003,0.0201754386315789,1.065978198623064,50.0,0.651929824631579,-0.611578947368421,False,True,,,-0.2801275916866028,HIGH < NORMAL < LOW
RecentA,robustness,20.0,,,LOW,36.0,3.996,0.111,1.412213740458015,50.0,0.7605555555555555,-0.5385555555555556,False,True,,,0.031127659574468,NORMAL < LOW < HIGH
RecentA,robustness,20.0,,,NORMAL,37.0,-7.172,-0.1938378378378378,0.5553075396825397,35.13513513513514,0.6889230769230769,-0.672,False,True,,,0.031127659574468,NORMAL < LOW < HIGH
RecentA,robustness,20.0,,,HIGH,47.0,6.680000000000001,0.1421276595744681,1.5418559377027905,53.191489361702125,0.76032,-0.5603636363636363,False,True,,,0.031127659574468,NORMAL < LOW < HIGH
RecentA,robustness,21.0,,,LOW,33.0,-1.165909087,-0.0353305783939393,0.6964497049298554,39.39393939393939,0.2057692308461538,-0.1920454544,False,True,,,0.1107141011439394,LOW < NORMAL < HIGH
RecentA,robustness,21.0,,,NORMAL,34.0,0.180454545,0.005307486617647,1.0572871571246707,50.0,0.1959090909411764,-0.1968750000625,False,True,,,0.1107141011439394,LOW < NORMAL < HIGH
RecentA,robustness,21.0,,,HIGH,32.0,2.412272728,0.07538352275,2.352791231746397,62.5,0.2097727273,-0.1485984848333333,False,True,,,0.1107141011439394,LOW < NORMAL < HIGH
RecentA,robustness,22.0,,,LOW,31.0,6.915714287,0.2230875576451613,1.9635748409626508,64.51612903225806,0.7046428572,-0.6524675324545455,False,True,,,-0.4855099178625526,HIGH < NORMAL < LOW
RecentA,robustness,22.0,,,NORMAL,25.0,-3.191428570999999,-0.12765714284,0.7126688103242788,40.0,0.7915714286,-0.7404761904666667,False,True,,,-0.4855099178625526,HIGH < NORMAL < LOW
RecentA,robustness,22.0,,,HIGH,23.0,-6.035714285,-0.2624223602173913,0.5163136806691593,39.130434782608695,0.7158730160000001,-0.8913265306428572,False,True,,,-0.4855099178625526,HIGH < NORMAL < LOW
RecentA,robustness,23.0,,,LOW,34.0,-0.4166666679999999,-0.0122549019999999,0.9066002487857332,41.17647058823529,0.2888888888571428,-0.2230555556,False,True,,,0.0093104575499999,NORMAL < LOW < HIGH
