Period,Method,Scope,Regime,Trades,TotalTrades,CoveragePct
FULL,primary,Portfolio,LOW,5129,16298,31.470119033010185
FULL,primary,Portfolio,NORMAL,4881,16298,29.9484599337342
FULL,primary,Portfolio,HIGH,5033,16298,30.88108970425819
FULL,primary,Portfolio,INSUFFICIENT_TREND_HISTORY,1255,16298,7.700331328997423
FULL,primary,JPY,LOW,2939,9420,31.19957537154989
FULL,primary,JPY,NORMAL,2884,9420,30.615711252653927
FULL,primary,JPY,HIGH,2871,9420,30.477707006369425
FULL,primary,JPY,INSUFFICIENT_TREND_HISTORY,726,9420,7.707006369426751
FULL,primary,AUD_nonJPY,LOW,2190,6878,31.84065135213725
FULL,primary,AUD_nonJPY,NORMAL,1997,6878,29.034603082291365
FULL,primary,AUD_nonJPY,HIGH,2162,6878,31.4335562663565
FULL,primary,AUD_nonJPY,INSUFFICIENT_TREND_HISTORY,529,6878,7.691189299214889
FULL,primary,Long,LOW,2998,9540,31.42557651991614
FULL,primary,Long,NORMAL,2872,9540,30.10482180293501
FULL,primary,Long,HIGH,2932,9540,30.733752620545076
FULL,primary,Long,INSUFFICIENT_TREND_HISTORY,738,9540,7.735849056603773
FULL,primary,Short,LOW,2131,6758,31.532997928381178
FULL,primary,Short,NORMAL,2009,6758,29.727730097662032
FULL,primary,Short,HIGH,2101,6758,31.089079609351877
FULL,primary,Short,INSUFFICIENT_TREND_HISTORY,517,6758,7.650192364604913
FULL,primary,1,LOW,265,852,31.103286384976524
FULL,primary,1,NORMAL,252,852,29.577464788732392
FULL,primary,1,HIGH,272,852,31.92488262910798
FULL,primary,1,INSUFFICIENT_TREND_HISTORY,63,852,7.394366197183098
FULL,primary,2,LOW,328,1029,31.875607385811467
FULL,primary,2,NORMAL,312,1029,30.32069970845481
FULL,primary,2,HIGH,311,1029,30.223517978620016
FULL,primary,2,INSUFFICIENT_TREND_HISTORY,78,1029,7.580174927113703
FULL,primary,3,LOW,327,1029,31.778425655976676
FULL,primary,3,NORMAL,312,1029,30.32069970845481
FULL,primary,3,HIGH,312,1029,30.32069970845481
FULL,primary,3,INSUFFICIENT_TREND_HISTORY,78,1029,7.580174927113703
FULL,primary,4,LOW,296,956,30.962343096234306
FULL,primary,4,NORMAL,295,956,30.857740585774057
FULL,primary,4,HIGH,283,956,29.602510460251047
FULL,primary,4,INSUFFICIENT_TREND_HISTORY,82,956,8.577405857740587
FULL,primary,5,LOW,409,1252,32.66773162939297
FULL,primary,5,NORMAL,360,1252,28.753993610223645
FULL,primary,5,HIGH,390,1252,31.150159744408946
FULL,primary,5,INSUFFICIENT_TREND_HISTORY,93,1252,7.4281150159744405
FULL,primary,6,LOW,150,491,30.549898167006113
FULL,primary,6,NORMAL,155,491,31.568228105906314
FULL,primary,6,HIGH,148,491,30.14256619144603
FULL,primary,6,INSUFFICIENT_TREND_HISTORY,38,491,7.739307535641547
FULL,primary,7,LOW,184,589,31.239388794567063
FULL,primary,7,NORMAL,181,589,30.730050933786078
FULL,primary,7,HIGH,178,589,30.220713073005097
FULL,primary,7,INSUFFICIENT_TREND_HISTORY,46,589,7.809847198641766
FULL,primary,8,LOW,179,590,30.338983050847457
FULL,primary,8,NORMAL,186,590,31.52542372881356
FULL,primary,8,HIGH,178,590,30.16949152542373
FULL,primary,8,INSUFFICIENT_TREND_HISTORY,47,590,7.966101694915253
FULL,primary,9,LOW,99,340,29.117647058823533
FULL,primary,9,NORMAL,103,340,30.294117647058822
FULL,primary,9,HIGH,114,340,33.52941176470588
FULL,primary,9,INSUFFICIENT_TREND_HISTORY,24,340,7.0588235294117645
FULL,primary,10,LOW,130,403,32.25806451612903
FULL,primary,10,NORMAL,130,403,32.25806451612903
FULL,primary,10,HIGH,113,403,28.03970223325062
FULL,primary,10,INSUFFICIENT_TREND_HISTORY,30,403,7.444168734491314
FULL,primary,11,LOW,131,403,32.50620347394541
FULL,primary,11,NORMAL,130,403,32.25806451612903
FULL,primary,11,HIGH,113,403,28.03970223325062
FULL,primary,11,INSUFFICIENT_TREND_HISTORY,29,403,7.196029776674938
FULL,primary,12,LOW,153,546,28.021978021978022
FULL,primary,12,NORMAL,186,546,34.065934065934066
FULL,primary,12,HIGH,161,546,29.48717948717949
FULL,primary,12,INSUFFICIENT_TREND_HISTORY,46,546,8.424908424908425
FULL,primary,13,LOW,65,223,29.14798206278027
FULL,primary,13,NORMAL,71,223,31.838565022421523
FULL,primary,13,HIGH,71,223,31.838565022421523
FULL,primary,13,INSUFFICIENT_TREND_HISTORY,16,223,7.174887892376682
FULL,primary,14,LOW,25,73,34.24657534246575
FULL,primary,14,NORMAL,22,73,30.136986301369863
FULL,primary,14,HIGH,19,73,26.027397260273972
FULL,primary,14,INSUFFICIENT_TREND_HISTORY,7,73,9.58904109589041
FULL,primary,15,LOW,28,70,40.0
FULL,primary,15,NORMAL,17,70,24.285714285714285
FULL,primary,15,HIGH,20,70,28.57142857142857
FULL,primary,15,INSUFFICIENT_TREND_HISTORY,5,70,7.142857142857142
FULL,primary,16,LOW,26,60,43.333333333333336
FULL,primary,16,NORMAL,14,60,23.333333333333332
FULL,primary,16,HIGH,14,60,23.333333333333332
FULL,primary,16,INSUFFICIENT_TREND_HISTORY,6,60,10.0
FULL,primary,17,LOW,109,351,31.054131054131055
FULL,primary,17,NORMAL,100,351,28.49002849002849
FULL,primary,17,HIGH,115,351,32.763532763532766
FULL,primary,17,INSUFFICIENT_TREND_HISTORY,27,351,7.6923076923076925
FULL,primary,18,LOW,282,953,29.590766002098633
FULL,primary,18,NORMAL,280,953,29.38090241343127
FULL,primary,18,HIGH,317,953,33.26337880377754
FULL,primary,18,INSUFFICIENT_TREND_HISTORY,74,953,7.76495278069255
FULL,primary,19,LOW,219,703,31.152204836415365
FULL,primary,19,NORMAL,208,703,29.58748221906117
FULL,primary,19,HIGH,218,703,31.0099573257468
FULL,primary,19,INSUFFICIENT_TREND_HISTORY,58,703,8.250355618776672
FULL,primary,20,LOW,226,770,29.35064935064935
FULL,primary,20,NORMAL,240,770,31.16883116883117
FULL,primary,20,HIGH,244,770,31.68831168831169
FULL,primary,20,INSUFFICIENT_TREND_HISTORY,60,770,7.792207792207792
FULL,primary,21,LOW,187,587,31.85689948892675
FULL,primary,21,NORMAL,165,587,28.109028960817717
FULL,primary,21,HIGH,189,587,32.19761499148211
FULL,primary,21,INSUFFICIENT_TREND_HISTORY,46,587,7.836456558773425
FULL,primary,22,LOW,155,461,33.622559652928416
FULL,primary,22,NORMAL,125,461,27.114967462039047
FULL,primary,22,HIGH,150,461,32.53796095444685
FULL,primary,22,INSUFFICIENT_TREND_HISTORY,31,461,6.724511930585683
FULL,primary,23,LOW,147,434,33.87096774193548
FULL,primary,23,NORMAL,117,434,26.95852534562212
FULL,primary,23,HIGH,138,434,31.797235023041477
FULL,primary,23,INSUFFICIENT_TREND_HISTORY,32,434,7.373271889400922
FULL,primary,24,LOW,147,434,33.87096774193548
FULL,primary,24,NORMAL,117,434,26.95852534562212
FULL,primary,24,HIGH,138,434,31.797235023041477
FULL,primary,24,INSUFFICIENT_TREND_HISTORY,32,434,7.373271889400922
FULL,primary,25,LOW,326,1022,31.898238747553815
FULL,primary,25,NORMAL,321,1022,31.409001956947165
FULL,primary,25,HIGH,296,1022,28.962818003913892
FULL,primary,25,INSUFFICIENT_TREND_HISTORY,79,1022,7.729941291585127
FULL,primary,26,LOW,144,514,28.01556420233463
FULL,primary,26,NORMAL,158,514,30.739299610894943
FULL,primary,26,HIGH,174,514,33.85214007782101
FULL,primary,26,INSUFFICIENT_TREND_HISTORY,38,514,7.392996108949417
FULL,primary,27,LOW,173,583,29.674099485420243
FULL,primary,27,NORMAL,173,583,29.674099485420243
FULL,primary,27,HIGH,192,583,32.933104631217844
FULL,primary,27,INSUFFICIENT_TREND_HISTORY,45,583,7.718696397941681
FULL,primary,28,LOW,219,580,37.75862068965517
FULL,primary,28,NORMAL,151,580,26.03448275862069
FULL,primary,28,HIGH,165,580,28.448275862068968
FULL,primary,28,INSUFFICIENT_TREND_HISTORY,45,580,7.758620689655173
FULL,robustness,Portfolio,LOW,5037,16298,30.905632592956188
FULL,robustness,Portfolio,NORMAL,4886,16298,29.9791385446067
FULL,robustness,Portfolio,HIGH,5150,16298,31.59896919867468
FULL,robustness,Portfolio,INSUFFICIENT_TREND_HISTORY,1225,16298,7.516259663762424
FULL,robustness,JPY,LOW,2861,9420,30.371549893842886
FULL,robustness,JPY,NORMAL,2840,9420,30.148619957537154
FULL,robustness,JPY,HIGH,3011,9420,31.963906581740975
FULL,robustness,JPY,INSUFFICIENT_TREND_HISTORY,708,9420,7.515923566878981
FULL,robustness,AUD_nonJPY,LOW,2176,6878,31.637103809246874
FULL,robustness,AUD_nonJPY,NORMAL,2046,6878,29.747019482407676
FULL,robustness,AUD_nonJPY,HIGH,2139,6878,31.099156731608023
FULL,robustness,AUD_nonJPY,INSUFFICIENT_TREND_HISTORY,517,6878,7.5167199767374235
FULL,robustness,Long,LOW,2972,9540,31.153039832285117
FULL,robustness,Long,NORMAL,2848,9540,29.853249475890987
FULL,robustness,Long,HIGH,2998,9540,31.42557651991614
FULL,robustness,Long,INSUFFICIENT_TREND_HISTORY,722,9540,7.568134171907757
FULL,robustness,Short,LOW,2065,6758,30.556377626516724
FULL,robustness,Short,NORMAL,2038,6758,30.15685113939035
FULL,robustness,Short,HIGH,2152,6758,31.843740751701688
FULL,robustness,Short,INSUFFICIENT_TREND_HISTORY,503,6758,7.44303048239124
FULL,robustness,1,LOW,273,852,32.04225352112676
FULL,robustness,1,NORMAL,237,852,27.816901408450708
FULL,robustness,1,HIGH,280,852,32.863849765258216
FULL,robustness,1,INSUFFICIENT_TREND_HISTORY,62,852,7.276995305164319
FULL,robustness,2,LOW,330,1029,32.06997084548105
FULL,robustness,2,NORMAL,284,1029,27.59961127308066
FULL,robustness,2,HIGH,339,1029,32.94460641399417
FULL,robustness,2,INSUFFICIENT_TREND_HISTORY,76,1029,7.38581146744412
FULL,robustness,3,LOW,329,1029,31.97278911564626
FULL,robustness,3,NORMAL,284,1029,27.59961127308066
FULL,robustness,3,HIGH,340,1029,33.04178814382896
FULL,robustness,3,INSUFFICIENT_TREND_HISTORY,76,1029,7.38581146744412
FULL,robustness,4,LOW,288,956,30.125523012552303
FULL,robustness,4,NORMAL,302,956,31.589958158995817
FULL,robustness,4,HIGH,287,956,30.020920502092054
FULL,robustness,4,INSUFFICIENT_TREND_HISTORY,79,956,8.263598326359832
FULL,robustness,5,LOW,382,1252,30.5111821086262
FULL,robustness,5,NORMAL,392,1252,31.309904153354633
FULL,robustness,5,HIGH,387,1252,30.910543130990416
FULL,robustness,5,INSUFFICIENT_TREND_HISTORY,91,1252,7.268370607028754
FULL,robustness,6,LOW,142,491,28.920570264765782
FULL,robustness,6,NORMAL,154,491,31.364562118126273
FULL,robustness,6,HIGH,158,491,32.17922606924644
FULL,robustness,6,INSUFFICIENT_TREND_HISTORY,37,491,7.535641547861507
FULL,robustness,7,LOW,181,589,30.730050933786078
FULL,robustness,7,NORMAL,179,589,30.390492359932086
FULL,robustness,7,HIGH,184,589,31.239388794567063
FULL,robustness,7,INSUFFICIENT_TREND_HISTORY,45,589,7.6400679117147705
FULL,robustness,8,LOW,192,590,32.54237288135593
FULL,robustness,8,NORMAL,170,590,28.8135593220339
FULL,robustness,8,HIGH,182,590,30.847457627118647
FULL,robustness,8,INSUFFICIENT_TREND_HISTORY,46,590,7.796610169491526
FULL,robustness,9,LOW,114,340,33.52941176470588
FULL,robustness,9,NORMAL,92,340,27.058823529411764
FULL,robustness,9,HIGH,110,340,32.35294117647059
FULL,robustness,9,INSUFFICIENT_TREND_HISTORY,24,340,7.0588235294117645
FULL,robustness,10,LOW,109,403,27.04714640198511
FULL,robustness,10,NORMAL,139,403,34.49131513647642
FULL,robustness,10,HIGH,126,403,31.265508684863523
FULL,robustness,10,INSUFFICIENT_TREND_HISTORY,29,403,7.196029776674938
FULL,robustness,11,LOW,109,403,27.04714640198511
FULL,robustness,11,NORMAL,140,403,34.7394540942928
FULL,robustness,11,HIGH,126,403,31.265508684863523
FULL,robustness,11,INSUFFICIENT_TREND_HISTORY,28,403,6.9478908188585615
FULL,robustness,12,LOW,147,546,26.923076923076923
FULL,robustness,12,NORMAL,172,546,31.5018315018315
FULL,robustness,12,HIGH,184,546,33.6996336996337
FULL,robustness,12,INSUFFICIENT_TREND_HISTORY,43,546,7.875457875457875
FULL,robustness,13,LOW,56,223,25.112107623318387
FULL,robustness,13,NORMAL,76,223,34.08071748878923
FULL,robustness,13,HIGH,75,223,33.6322869955157
FULL,robustness,13,INSUFFICIENT_TREND_HISTORY,16,223,7.174887892376682
FULL,robustness,14,LOW,24,73,32.87671232876712
FULL,robustness,14,NORMAL,25,73,34.24657534246575
FULL,robustness,14,HIGH,17,73,23.28767123287671
FULL,robustness,14,INSUFFICIENT_TREND_HISTORY,7,73,9.58904109589041
FULL,robustness,15,LOW,16,70,22.857142857142858
FULL,robustness,15,NORMAL,27,70,38.57142857142858
FULL,robustness,15,HIGH,22,70,31.428571428571427
FULL,robustness,15,INSUFFICIENT_TREND_HISTORY,5,70,7.142857142857142
FULL,robustness,16,LOW,25,60,41.66666666666667
FULL,robustness,16,NORMAL,14,60,23.333333333333332
FULL,robustness,16,HIGH,15,60,25.0
FULL,robustness,16,INSUFFICIENT_TREND_HISTORY,6,60,10.0
FULL,robustness,17,LOW,112,351,31.908831908831907
FULL,robustness,17,NORMAL,105,351,29.914529914529915
FULL,robustness,17,HIGH,108,351,30.76923076923077
FULL,robustness,17,INSUFFICIENT_TREND_HISTORY,26,351,7.4074074074074066
FULL,robustness,18,LOW,304,953,31.899265477439663
FULL,robustness,18,NORMAL,263,953,27.597061909758658
FULL,robustness,18,HIGH,315,953,33.05351521511018
FULL,robustness,18,INSUFFICIENT_TREND_HISTORY,71,953,7.450157397691501
FULL,robustness,19,LOW,227,703,32.29018492176387
FULL,robustness,19,NORMAL,213,703,30.29871977240398
FULL,robustness,19,HIGH,207,703,29.445234708392604
FULL,robustness,19,INSUFFICIENT_TREND_HISTORY,56,703,7.965860597439544
FULL,robustness,20,LOW,234,770,30.38961038961039
FULL,robustness,20,NORMAL,210,770,27.27272727272727
FULL,robustness,20,HIGH,268,770,34.80519480519481
FULL,robustness,20,INSUFFICIENT_TREND_HISTORY,58,770,7.532467532467532
FULL,robustness,21,LOW,178,587,30.3236797274276
FULL,robustness,21,NORMAL,170,587,28.960817717206133
FULL,robustness,21,HIGH,194,587,33.04940374787053
FULL,robustness,21,INSUFFICIENT_TREND_HISTORY,45,587,7.666098807495741
FULL,robustness,22,LOW,142,461,30.80260303687636
FULL,robustness,22,NORMAL,149,461,32.32104121475054
FULL,robustness,22,HIGH,140,461,30.36876355748373
FULL,robustness,22,INSUFFICIENT_TREND_HISTORY,30,461,6.507592190889371
FULL,robustness,23,LOW,148,434,34.10138248847927
FULL,robustness,23,NORMAL,124,434,28.57142857142857
FULL,robustness,23,HIGH,131,434,30.184331797235025
FULL,robustness,23,INSUFFICIENT_TREND_HISTORY,31,434,7.142857142857142
FULL,robustness,24,LOW,148,434,34.10138248847927
FULL,robustness,24,NORMAL,124,434,28.57142857142857
FULL,robustness,24,HIGH,131,434,30.184331797235025
FULL,robustness,24,INSUFFICIENT_TREND_HISTORY,31,434,7.142857142857142
FULL,robustness,25,LOW,317,1022,31.01761252446184
FULL,robustness,25,NORMAL,339,1022,33.17025440313112
FULL,robustness,25,HIGH,287,1022,28.08219178082192
FULL,robustness,25,INSUFFICIENT_TREND_HISTORY,79,1022,7.729941291585127
FULL,robustness,26,LOW,144,514,28.01556420233463
FULL,robustness,26,NORMAL,153,514,29.766536964980546
FULL,robustness,26,HIGH,179,514,34.824902723735406
FULL,robustness,26,INSUFFICIENT_TREND_HISTORY,38,514,7.392996108949417
FULL,robustness,27,LOW,181,583,31.04631217838765
FULL,robustness,27,NORMAL,180,583,30.874785591766724
FULL,robustness,27,HIGH,177,583,30.360205831903947
FULL,robustness,27,INSUFFICIENT_TREND_HISTORY,45,583,7.718696397941681
FULL,robustness,28,LOW,185,580,31.896551724137932
FULL,robustness,28,NORMAL,169,580,29.13793103448276
FULL,robustness,28,HIGH,181,580,31.20689655172414
FULL,robustness,28,INSUFFICIENT_TREND_HISTORY,45,580,7.758620689655173
Historical,primary,Portfolio,LOW,2774,9756,28.433784337843377
Historical,primary,Portfolio,NORMAL,2802,9756,28.72078720787208
Historical,primary,Portfolio,HIGH,2925,9756,29.981549815498155
Historical,primary,Portfolio,INSUFFICIENT_TREND_HISTORY,1255,9756,12.863878638786389
Historical,primary,JPY,LOW,1584,5641,28.080127636943804
Historical,primary,JPY,NORMAL,1682,5641,29.817408260946642
Historical,primary,JPY,HIGH,1649,5641,29.23240560184365
Historical,primary,JPY,INSUFFICIENT_TREND_HISTORY,726,5641,12.87005850026591
Historical,primary,AUD_nonJPY,LOW,1190,4115,28.918590522478738
Historical,primary,AUD_nonJPY,NORMAL,1120,4115,27.217496962332927
Historical,primary,AUD_nonJPY,HIGH,1276,4115,31.008505467800727
Historical,primary,AUD_nonJPY,INSUFFICIENT_TREND_HISTORY,529,4115,12.855407047387606
Historical,primary,Long,LOW,1622,5726,28.326929793922456
Historical,primary,Long,NORMAL,1656,5726,28.920712539294446
Historical,primary,Long,HIGH,1710,5726,29.863779252532307
Historical,primary,Long,INSUFFICIENT_TREND_HISTORY,738,5726,12.888578414250787
Historical,primary,Short,LOW,1152,4030,28.58560794044665
Historical,primary,Short,NORMAL,1146,4030,28.436724565756823
Historical,primary,Short,HIGH,1215,4030,30.148883374689827
Historical,primary,Short,INSUFFICIENT_TREND_HISTORY,517,4030,12.8287841191067
Historical,primary,1,LOW,138,510,27.058823529411764
Historical,primary,1,NORMAL,149,510,29.215686274509807
Historical,primary,1,HIGH,160,510,31.372549019607842
Historical,primary,1,INSUFFICIENT_TREND_HISTORY,63,510,12.352941176470589
Historical,primary,2,LOW,169,622,27.170418006430868
Historical,primary,2,NORMAL,185,622,29.7427652733119
Historical,primary,2,HIGH,190,622,30.54662379421222
Historical,primary,2,INSUFFICIENT_TREND_HISTORY,78,622,12.540192926045016
Historical,primary,3,LOW,168,621,27.053140096618357
Historical,primary,3,NORMAL,185,621,29.790660225442835
Historical,primary,3,HIGH,190,621,30.595813204508858
Historical,primary,3,INSUFFICIENT_TREND_HISTORY,78,621,12.560386473429952
Historical,primary,4,LOW,158,572,27.62237762237762
Historical,primary,4,NORMAL,174,572,30.419580419580424
Historical,primary,4,HIGH,158,572,27.62237762237762
Historical,primary,4,INSUFFICIENT_TREND_HISTORY,82,572,14.335664335664337
Historical,primary,5,LOW,214,743,28.802153432032302
Historical,primary,5,NORMAL,218,743,29.34051144010767
Historical,primary,5,HIGH,218,743,29.34051144010767
Historical,primary,5,INSUFFICIENT_TREND_HISTORY,93,743,12.516823687752353
Historical,primary,6,LOW,75,295,25.423728813559322
Historical,primary,6,NORMAL,102,295,34.57627118644068
Historical,primary,6,HIGH,80,295,27.11864406779661
Historical,primary,6,INSUFFICIENT_TREND_HISTORY,38,295,12.88135593220339
Historical,primary,7,LOW,95,352,26.988636363636363
Historical,primary,7,NORMAL,111,352,31.53409090909091
Historical,primary,7,HIGH,100,352,28.40909090909091
Historical,primary,7,INSUFFICIENT_TREND_HISTORY,46,352,13.068181818181818
Historical,primary,8,LOW,100,354,28.24858757062147
Historical,primary,8,NORMAL,106,354,29.943502824858758
Historical,primary,8,HIGH,101,354,28.53107344632768
Historical,primary,8,INSUFFICIENT_TREND_HISTORY,47,354,13.27683615819209
Historical,primary,9,LOW,56,206,27.184466019417474
Historical,primary,9,NORMAL,62,206,30.097087378640776
Historical,primary,9,HIGH,64,206,31.06796116504854
Historical,primary,9,INSUFFICIENT_TREND_HISTORY,24,206,11.650485436893204
Historical,primary,10,LOW,74,239,30.962343096234306
Historical,primary,10,NORMAL,77,239,32.21757322175732
Historical,primary,10,HIGH,58,239,24.267782426778243
Historical,primary,10,INSUFFICIENT_TREND_HISTORY,30,239,12.552301255230125
Historical,primary,11,LOW,74,238,31.092436974789916
Historical,primary,11,NORMAL,77,238,32.35294117647059
Historical,primary,11,HIGH,58,238,24.369747899159663
Historical,primary,11,INSUFFICIENT_TREND_HISTORY,29,238,12.184873949579831
Historical,primary,12,LOW,89,327,27.217125382262996
Historical,primary,12,NORMAL,92,327,28.134556574923547
Historical,primary,12,HIGH,100,327,30.58103975535168
Historical,primary,12,INSUFFICIENT_TREND_HISTORY,46,327,14.067278287461773
Historical,primary,13,LOW,37,132,28.030303030303028
Historical,primary,13,NORMAL,34,132,25.757575757575758
Historical,primary,13,HIGH,45,132,34.090909090909086
Historical,primary,13,INSUFFICIENT_TREND_HISTORY,16,132,12.121212121212121
Historical,primary,14,LOW,15,43,34.883720930232556
Historical,primary,14,NORMAL,10,43,23.25581395348837
Historical,primary,14,HIGH,11,43,25.581395348837212
Historical,primary,14,INSUFFICIENT_TREND_HISTORY,7,43,16.27906976744186
Historical,primary,15,LOW,16,42,38.095238095238095
Historical,primary,15,NORMAL,12,42,28.57142857142857
Historical,primary,15,HIGH,9,42,21.428571428571427
Historical,primary,15,INSUFFICIENT_TREND_HISTORY,5,42,11.904761904761903
Historical,primary,16,LOW,14,37,37.83783783783784
Historical,primary,16,NORMAL,10,37,27.027027027027028
Historical,primary,16,HIGH,7,37,18.91891891891892
Historical,primary,16,INSUFFICIENT_TREND_HISTORY,6,37,16.216216216216218
Historical,primary,17,LOW,60,215,27.906976744186046
Historical,primary,17,NORMAL,58,215,26.976744186046513
Historical,primary,17,HIGH,70,215,32.55813953488372
Historical,primary,17,INSUFFICIENT_TREND_HISTORY,27,215,12.558139534883722
Historical,primary,18,LOW,148,573,25.82897033158813
Historical,primary,18,NORMAL,160,573,27.923211169284468
Historical,primary,18,HIGH,191,573,33.33333333333333
Historical,primary,18,INSUFFICIENT_TREND_HISTORY,74,573,12.914485165794066
Historical,primary,19,LOW,121,432,28.009259259259263
Historical,primary,19,NORMAL,116,432,26.851851851851855
Historical,primary,19,HIGH,137,432,31.712962962962965
Historical,primary,19,INSUFFICIENT_TREND_HISTORY,58,432,13.425925925925927
Historical,primary,20,LOW,115,455,25.274725274725274
Historical,primary,20,NORMAL,138,455,30.32967032967033
Historical,primary,20,HIGH,142,455,31.208791208791208
Historical,primary,20,INSUFFICIENT_TREND_HISTORY,60,455,13.186813186813188
Historical,primary,21,LOW,101,351,28.774928774928775
Historical,primary,21,NORMAL,93,351,26.495726495726498
Historical,primary,21,HIGH,111,351,31.62393162393162
Historical,primary,21,INSUFFICIENT_TREND_HISTORY,46,351,13.105413105413104
Historical,primary,22,LOW,86,274,31.386861313868614
Historical,primary,22,NORMAL,72,274,26.277372262773724
Historical,primary,22,HIGH,85,274,31.02189781021898
Historical,primary,22,INSUFFICIENT_TREND_HISTORY,31,274,11.313868613138686
Historical,primary,23,LOW,78,252,30.952380952380953
Historical,primary,23,NORMAL,66,252,26.190476190476193
Historical,primary,23,HIGH,76,252,30.158730158730158
Historical,primary,23,INSUFFICIENT_TREND_HISTORY,32,252,12.698412698412698
Historical,primary,24,LOW,78,252,30.952380952380953
Historical,primary,24,NORMAL,66,252,26.190476190476193
Historical,primary,24,HIGH,76,252,30.158730158730158
Historical,primary,24,INSUFFICIENT_TREND_HISTORY,32,252,12.698412698412698
Historical,primary,25,LOW,190,614,30.944625407166125
Historical,primary,25,NORMAL,175,614,28.501628664495115
Historical,primary,25,HIGH,170,614,27.68729641693811
Historical,primary,25,INSUFFICIENT_TREND_HISTORY,79,614,12.866449511400651
Historical,primary,26,LOW,92,308,29.87012987012987
Historical,primary,26,NORMAL,78,308,25.324675324675322
Historical,primary,26,HIGH,100,308,32.467532467532465
Historical,primary,26,INSUFFICIENT_TREND_HISTORY,38,308,12.337662337662337
Historical,primary,27,LOW,87,350,24.857142857142858
Historical,primary,27,NORMAL,100,350,28.57142857142857
Historical,primary,27,HIGH,118,350,33.714285714285715
Historical,primary,27,INSUFFICIENT_TREND_HISTORY,45,350,12.857142857142856
Historical,primary,28,LOW,126,347,36.31123919308357
Historical,primary,28,NORMAL,76,347,21.902017291066283
Historical,primary,28,HIGH,100,347,28.818443804034583
Historical,primary,28,INSUFFICIENT_TREND_HISTORY,45,347,12.968299711815561
Historical,robustness,Portfolio,LOW,2865,9756,29.366543665436655
Historical,robustness,Portfolio,NORMAL,2739,9756,28.075030750307505
Historical,robustness,Portfolio,HIGH,2927,9756,30.002050020500203
Historical,robustness,Portfolio,INSUFFICIENT_TREND_HISTORY,1225,9756,12.556375563755637
Historical,robustness,JPY,LOW,1633,5641,28.94876794894522
Historical,robustness,JPY,NORMAL,1596,5641,28.292855876617622
Historical,robustness,JPY,HIGH,1704,5641,30.20741003368197
Historical,robustness,JPY,INSUFFICIENT_TREND_HISTORY,708,5641,12.550966140755184
Historical,robustness,AUD_nonJPY,LOW,1232,4115,29.93924665856622
Historical,robustness,AUD_nonJPY,NORMAL,1143,4115,27.776427703523694
Historical,robustness,AUD_nonJPY,HIGH,1223,4115,29.720534629404614
Historical,robustness,AUD_nonJPY,INSUFFICIENT_TREND_HISTORY,517,4115,12.563791008505468
Historical,robustness,Long,LOW,1663,5726,29.0429619280475
Historical,robustness,Long,NORMAL,1593,5726,27.82046804051694
Historical,robustness,Long,HIGH,1748,5726,30.527418791477473
Historical,robustness,Long,INSUFFICIENT_TREND_HISTORY,722,5726,12.609151239958086
Historical,robustness,Short,LOW,1202,4030,29.826302729528535
Historical,robustness,Short,NORMAL,1146,4030,28.436724565756823
Historical,robustness,Short,HIGH,1179,4030,29.255583126550867
Historical,robustness,Short,INSUFFICIENT_TREND_HISTORY,503,4030,12.481389578163773
Historical,robustness,1,LOW,153,510,30.0
Historical,robustness,1,NORMAL,134,510,26.27450980392157
Historical,robustness,1,HIGH,161,510,31.56862745098039
Historical,robustness,1,INSUFFICIENT_TREND_HISTORY,62,510,12.156862745098039
Historical,robustness,2,LOW,184,622,29.581993569131832
Historical,robustness,2,NORMAL,159,622,25.562700964630224
Historical,robustness,2,HIGH,203,622,32.636655948553056
Historical,robustness,2,INSUFFICIENT_TREND_HISTORY,76,622,12.218649517684888
Historical,robustness,3,LOW,183,621,29.468599033816425
Historical,robustness,3,NORMAL,159,621,25.60386473429952
Historical,robustness,3,HIGH,203,621,32.689210950080515
Historical,robustness,3,INSUFFICIENT_TREND_HISTORY,76,621,12.238325281803544
Historical,robustness,4,LOW,165,572,28.846153846153843
Historical,robustness,4,NORMAL,162,572,28.321678321678323
Historical,robustness,4,HIGH,166,572,29.02097902097902
Historical,robustness,4,INSUFFICIENT_TREND_HISTORY,79,572,13.81118881118881
Historical,robustness,5,LOW,226,743,30.41722745625841
Historical,robustness,5,NORMAL,213,743,28.667563930013458
Historical,robustness,5,HIGH,213,743,28.667563930013458
Historical,robustness,5,INSUFFICIENT_TREND_HISTORY,91,743,12.24764468371467
Historical,robustness,6,LOW,79,295,26.779661016949152
Historical,robustness,6,NORMAL,91,295,30.847457627118647
Historical,robustness,6,HIGH,88,295,29.830508474576273
Historical,robustness,6,INSUFFICIENT_TREND_HISTORY,37,295,12.54237288135593
Historical,robustness,7,LOW,97,352,27.556818181818183
Historical,robustness,7,NORMAL,105,352,29.829545454545453
Historical,robustness,7,HIGH,105,352,29.829545454545453
Historical,robustness,7,INSUFFICIENT_TREND_HISTORY,45,352,12.784090909090908
Historical,robustness,8,LOW,112,354,31.63841807909605
Historical,robustness,8,NORMAL,88,354,24.858757062146893
Historical,robustness,8,HIGH,108,354,30.508474576271187
Historical,robustness,8,INSUFFICIENT_TREND_HISTORY,46,354,12.994350282485875
Historical,robustness,9,LOW,64,206,31.06796116504854
