Variant,StrategyNo,Strategy,Trades,TriggerCount,TriggerRate,TriggerWeeks,R0TotalR,NPTotalR,DeltaTotalR,R0AvgR,NPAvgR,AvgDeltaR,Improved,Harmed,Unchanged,AvgGainWhenImproved,AvgDamageWhenHarmed,BaselineTriggerAvgR,NPTriggerAvgR,RecoveryRate,LaterTPRate,R0PF,NPPF,R0WinRate,NPWinRate,R0AvgWinR,NPAvgWinR,R0AvgLossR,NPAvgLossR,R0SLRate,NPSLRate,R0TPRate,NPTPRate,R0TimeExitRate,NPTimeExitRate,R0WorstDayR,NPWorstDayR,R0WorstWeekR,NPWorstWeekR,R0MaxDDR,NPMaxDDR,NPExitRate,PeriodEligible,SampleStatus,DiagnosticLabel
NP75,11,11_AJ_SatB,403,155,0.38461538461538464,155,23.105454530999996,20.758181807999996,-2.347272722999999,0.057333634071960286,0.05150913599999999,-0.0058244980719602945,80,75,248,0.1477272727125,-0.18887272719999998,-0.2482463343290322,-0.26339002931612904,0.21935483870967742,0.0,1.2700956427370997,1.249868685847913,0.49379652605459057,0.4813895781637717,0.545984467763819,0.535229615716495,-0.41934046350000004,-0.40328331864563105,0.07196029776674938,0.062034739454094295,0.034739454094292806,0.034739454094292806,0.8933002481389578,0.5186104218362283,-1.0,-1.0,-1.0,-1.0,5.985454548000003,5.070909092000004,0.38461538461538464,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
NP75,12,12_UJ_Short_Core,546,130,0.23809523809523808,95,129.353,131.04700000000003,1.6939999999999997,0.23691025641025643,0.24001282051282055,0.003102564102564102,70,59,417,0.11345714285714285,-0.10589830508474578,-0.17439230769230768,-0.16136153846153845,0.2846153846153846,0.0,2.1739406645067025,2.227802085578031,0.5860805860805861,0.5714285714285714,0.7485625,0.7621153846153845,-0.49411210762331836,-0.4580815450643777,0.11355311355311355,0.10989010989010989,0.05311355311355311,0.05311355311355311,0.8333333333333334,0.5989010989010989,-1.0,-1.0,-3.0,-3.0,5.0,5.0,0.23809523809523808,True,ELIGIBLE,EXPLORATORY_STRATEGY_SIGNAL
NP75,13,13_UJ_Fix_MidWeek,223,175,0.7847533632286996,120,19.084210522,11.256842108,-7.827368414,0.08557941938116592,0.050479112591928256,-0.03510030678923767,70,105,48,0.1042857143,-0.1440701753809524,0.030105263154285713,-0.014622556354285719,0.5542857142857143,0.005714285714285714,2.323454266251948,1.8478553875856198,0.6233183856502242,0.6053811659192825,0.24103748578417267,0.18173099416296296,-0.1716666666904762,-0.15087320572727272,0.008968609865470852,0.008968609865470852,0.008968609865470852,0.004484304932735426,0.9820627802690582,0.20179372197309417,-1.0,-1.0,-0.797894737,-0.951578947,1.8926315789999997,1.8515789470000001,0.7847533632286996,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
NP75,14,14_UJ_Sat_3rd,73,16,0.2191780821917808,16,28.233333342,27.73111112,-0.502222222,0.38675799098630137,0.379878234520548,-0.0068797564657534244,6,10,57,0.09925925916666667,-0.10977777770000001,-0.2200000000625,-0.2513888889375,0.25,0.0,3.336766599987802,3.2851126173856398,0.684931506849315,0.6986301369863014,0.80631111128,0.7816993465882354,-0.5253140096521739,-0.5516161616363636,0.0958904109589041,0.0958904109589041,0.2191780821917808,0.2191780821917808,0.684931506849315,0.4657534246575342,-1.0,-1.0,-1.0,-1.0,1.6266666670000003,1.675555555999999,0.2191780821917808,False,INSUFFICIENT_SAMPLE,NO_EXPLORATORY_SIGNAL
NP75,15,15_UJ_Sat_Aug,70,2,0.02857142857142857,2,24.075,24.724999999999998,0.65,0.3439285714285714,0.3532142857142857,0.009285714285714286,1,1,68,0.81,-0.16,-0.46499999999999997,-0.14,0.5,0.0,1.857371794871795,1.9036915204678364,0.5428571428571428,0.5285714285714286,1.3725,1.4077027027027027,-0.8775,-0.8290909090909091,0.37142857142857144,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2714285714285714,0.2571428571428571,-1.0,-1.0,-1.25,-1.25,3.620000000000001,3.620000000000001,0.02857142857142857,False,INSUFFICIENT_SAMPLE,NO_EXPLORATORY_SIGNAL
NP75,16,16_UJ_T10A,60,24,0.4,24,11.744444443999997,7.511111108,-4.233333335999999,0.19574074073333328,0.12518518513333332,-0.07055555559999999,7,17,36,0.12285714271428569,-0.2996078432352941,0.07527777783333334,-0.10111111116666666,0.625,0.0,2.250887573902357,1.7598920858965996,0.65,0.4666666666666667,0.5418803418717949,0.6212698412142856,-0.447089947095238,-0.3088888889375,0.08333333333333333,0.08333333333333333,0.03333333333333333,0.03333333333333333,0.8833333333333333,0.48333333333333334,-1.0,-1.0,-1.0,-1.0,1.211111111000001,1.8911111109999998,0.4,False,INSUFFICIENT_SAMPLE,NO_EXPLORATORY_SIGNAL
NP75,17,17_EA_1B_Wed_Short,351,66,0.18803418803418803,66,52.781428567999995,52.13714285699999,-0.6442857110000002,0.15037444036467235,0.14853886853846152,-0.0018355718262108268,35,31,285,0.20808163274285713,-0.2557142857096774,-0.2818398268333333,-0.2916017315454545,0.25757575757575757,0.0,1.6097267145859668,1.608327499441305,0.5897435897435898,0.5698005698005698,0.6731746031642513,0.6892142856950001,-0.6011507936597222,-0.5675875118013245,0.17094017094017094,0.15384615384615385,0.014245014245014245,0.014245014245014245,0.8148148148148148,0.6438746438746439,-1.0,-1.0,-1.0,-1.0,4.3471428589999945,4.9928571439999985,0.18803418803418803,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
NP75,18,18_EA_2_MonWed_Short,953,173,0.18153200419727178,149,39.053333343,34.515555568,-4.537777775,0.04097936342392445,0.03621779178174187,-0.0047615716421825814,77,96,780,0.20106782107792207,-0.20854166664583332,-0.2924662813121387,-0.31869621064739884,0.2254335260115607,0.0,1.145359200373806,1.129675394120013,0.5183630640083945,0.5057712486883525,0.6229172289757084,0.6238266482323651,-0.5866108684956333,-0.5663167848510638,0.18782791185729275,0.17418677859391396,0.026232948583420776,0.026232948583420776,0.7859391395592865,0.6180482686253935,-1.0,-1.0,-3.0,-3.0,23.832222218000005,22.416666662,0.18153200419727178,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
NP75,19,19_EA_3_WedThu_Long,703,229,0.32574679943101,203,63.135555575999994,53.460000018,-9.675555558,0.08980875615362731,0.07604551922901849,-0.013763236924608818,90,138,475,0.14827160486666666,-0.16681159417391306,-0.2733430373580786,-0.31559437167248905,0.2183406113537118,0.0,1.4285865139566416,1.3543917800378442,0.55049786628734,0.5092460881934566,0.5437898363875969,0.5706983240670391,-0.46765432097142845,-0.43851744185465114,0.0953058321479374,0.07965860597439545,0.0,0.0,0.9046941678520626,0.5945945945945946,-1.0,-1.0,-2.0,-2.0,7.2344444439999975,7.195555556000002,0.32574679943101,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
NP75,20,20_EA_1A_MonTue_Short,770,223,0.2896103896103896,190,24.314000000000004,18.522000000000002,-5.792000000000002,0.03157662337662338,0.024054545454545457,-0.007522077922077924,109,114,547,0.20269724770642203,-0.2446140350877193,-0.24550672645739913,-0.2714798206278027,0.242152466367713,0.0,1.1200560926714136,1.094084300996617,0.509090909090909,0.4792207792207792,0.5786632653061224,0.5837073170731707,-0.5371936339522546,-0.49216499999999996,0.15324675324675324,0.13376623376623376,0.014285714285714285,0.014285714285714285,0.8324675324675325,0.5623376623376624,-1.0,-1.0,-2.0,-2.0,12.853999999999992,12.826000000000002,0.2896103896103896,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
NP75,21,21_GA_B_3,587,415,0.706984667802385,415,8.894545480999998,-1.3004545269999985,-10.195000007999997,0.015152547667802382,-0.0022154250885860283,-0.017367972756388413,147,267,173,0.07722016076870748,-0.08069799116479401,-0.07541621028674698,-0.09998247536626506,0.3783132530120482,0.004819277108433735,1.1673980928189815,0.9765503339240751,0.5264054514480409,0.4752981260647359,0.20073992357605178,0.19411045950896058,-0.19181982275812276,-0.18064258218241042,0.008517887563884156,0.0034071550255536627,0.10562180579216354,0.10221465076660988,0.8858603066439523,0.18739352640545145,-1.0,-1.0,-1.0,-1.0,6.221363637000001,12.289090901000014,0.706984667802385,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
NP75,23,23_GA_F_2,434,233,0.5368663594470046,233,19.614444442,15.653333327000002,-3.9611111150000005,0.04519457244700461,0.03606758831105991,-0.009126984135944701,109,124,201,0.15125382265137619,-0.16490143374193544,-0.1510061993304721,-0.16800667621888413,0.31759656652360513,0.0,1.306273638852968,1.259161147767978,0.5069124423963134,0.4470046082949309,0.38025757577272723,0.39202749141237114,-0.3006677099906103,-0.2537815126344538,0.03456221198156682,0.02304147465437788,0.0069124423963133645,0.0069124423963133645,0.9585253456221198,0.43317972350230416,-1.0,-1.0,-1.0,-1.0,9.660000002,10.147777780999997,0.5368663594470046,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
NP75,24,24_GA_D_1,434,170,0.391705069124424,170,24.537777772000002,25.633333324,1.0955555519999995,0.0565386584608295,0.05906298000921659,0.0025243215483870957,88,82,264,0.1235479797840909,-0.11922764230487803,-0.2323071895470588,-0.22586274512352944,0.2235294117647059,0.0,1.3198679044998782,1.3478169097557335,0.5576036866359447,0.5506912442396313,0.41838842973140494,0.41561134353974893,-0.39954282407812497,-0.3818537708911917,0.06451612903225806,0.055299539170506916,0.013824884792626729,0.013824884792626729,0.9216589861751152,0.5391705069124424,-1.0,-1.0,-1.0,-1.0,4.628888887999988,4.1222222199999905,0.391705069124424,True,ELIGIBLE,EXPLORATORY_STRATEGY_SIGNAL
NP75,25,25_AU_China_Demand,1022,464,0.45401174168297453,244,49.6725,41.455,-8.2175,0.048603228962818004,0.04056262230919765,-0.008040606653620351,214,247,561,0.1557943925233645,-0.16824898785425102,-0.19476293103448278,-0.2124730603448276,0.27801724137931033,0.0021551724137931034,1.2887600279037323,1.2519371600474034,0.538160469667319,0.5058708414872799,0.40307727272727273,0.3984526112185687,-0.3691416309012875,-0.32909000000000005,0.046966731898238745,0.030332681017612523,0.07436399217221135,0.07338551859099804,0.8786692759295499,0.44227005870841485,-1.0,-1.0,-2.415,-2.4400000000000004,8.079999999999998,9.760000000000002,0.45401174168297453,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
NP75,26,26_AJ_China_Demand,514,192,0.3735408560311284,111,59.173333336,50.111111118,-9.062222217999999,0.11512321660700389,0.09749243408171206,-0.017630782525291825,85,106,323,0.17513725492941176,-0.2259329140283019,-0.17847222220833334,-0.22567129626041668,0.3385416666666667,0.0,1.593236198405849,1.5050278830112946,0.5836575875486382,0.519455252918288,0.5297333333366667,0.5593091968426966,-0.46829420969483565,-0.40335140015853654,0.0914396887159533,0.07392996108949416,0.033073929961089495,0.033073929961089495,0.8754863813229572,0.519455252918288,-1.0,-1.0,-3.0,-3.0,4.171111107999998,4.9955555570000065,0.3735408560311284,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
NP75,27,27_EA_China_Demand,583,210,0.3602058319039451,124,54.554999998,49.209999999,-5.344999998999999,0.09357632932761578,0.08440823327444254,-0.009168096053173239,90,119,374,0.17409259259999998,-0.17658263305042018,-0.1933809523904762,-0.21883333333809524,0.30952380952380953,0.0,1.5101379256353447,1.4646544126795147,0.5797598627787307,0.5351629502572899,0.47780078895266276,0.4971688034166667,-0.4382855191311476,-0.39079950799630997,0.08576329331046312,0.0686106346483705,0.1320754716981132,0.1320754716981132,0.7821612349914236,0.4391080617495712,-1.0,-1.0,-2.666666667,-2.551666667,5.516666667000006,7.5083333349999855,0.3602058319039451,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
NP75,28,28_GA_China_Demand,580,225,0.3879310344827586,127,44.565333313,36.663999972999996,-7.901333340000001,0.07683678157413792,0.06321379305689655,-0.01362298851724138,106,118,356,0.20086792447169813,-0.2474011299491525,-0.1930311110888889,-0.2281481481555556,0.3022222222222222,0.0044444444444444444,1.413612176540003,1.3495360363489926,0.5517241379310345,0.506896551724138,0.475974999921875,0.4814875282551021,-0.41601029599227796,-0.3667599067622378,0.08448275862068966,0.05862068965517241,0.1396551724137931,0.13793103448275862,0.7758620689655172,0.41551724137931034,-1.0,-1.0,-3.066666667,-3.066666667,5.411999999999999,6.216000002999985,0.3879310344827586,True,ELIGIBLE,NO_EXPLORATORY_SIGNAL
