Group,Method,Period,StrategyNo,Strategy,Regime,Trades,TotalR,AvgR,PF,WinRate,AvgWinR,AvgLossR,Flag,EligiblePair,WeakMinusStrongAvgR,Aggregation,EligibleStrategies,EligibleIDs
Short,robustness,Historical,15,15_UJ_Sat_Aug,JPY_STRONG_TREND,25,7.530,0.3012,1.709373528026377767310409797,0.52,1.395769230769230769230769231,-0.8845833333333333333333333333,,False,0.3104666666666666666666666667,,,
Short,robustness,Historical,15,15_UJ_Sat_Aug,NEUTRAL_MIXED,6,-0.125,-0.02083333333333333333333333333,0.9462365591397849462365591398,0.5,0.7333333333333333333333333333,-0.775,LOW_SAMPLE,False,0.3104666666666666666666666667,,,
Short,robustness,Historical,,,JPY_WEAK_TREND,507,56.068141411,0.1105880501203155818540433925,1.520508416764073135082007105,0.5621301775147928994082840237,0.5746883218105263157894736842,-0.4874119018325791855203619910,,,-0.0039320841946978229716938729,trade_weighted,,
Short,robustness,Historical,,,JPY_STRONG_TREND,746,85.432020199,0.1145201343150134048257372654,1.446023516776372515723860256,0.5107238605898123324396782842,0.7269646597270341207349081365,-0.5262129537280219780219780220,,,-0.0039320841946978229716938729,trade_weighted,,
Short,robustness,Historical,,,NEUTRAL_MIXED,402,50.446393939,0.1254885421368159203980099502,1.560357317776058684576785807,0.5422885572139303482587064677,0.6443660457706422018348623853,-0.4919420985737704918032786885,,,-0.0039320841946978229716938729,trade_weighted,,
Short,robustness,Historical,,,JPY_WEAK_TREND,,,0.0974494303697736301024904938,,,,,,,-0.0076814240947318320142872036,strategy_equal_weighted,5,5|9|10|11|12
Short,robustness,Historical,,,JPY_STRONG_TREND,,,0.1051308544645054621167776974,,,,,,,-0.0076814240947318320142872036,strategy_equal_weighted,5,5|9|10|11|12
Long,primary,RecentA,1,1_EJ_Log1,JPY_WEAK,122,30.558571426,0.2504800936557377049180327869,1.875245499039976822906057448,0.5901639344262295081967213115,0.9093452380972222222222222222,-0.69828571434,,True,-0.2761484777842622950819672131,,,
Long,primary,RecentA,1,1_EJ_Log1,JPY_STRONG,25,13.165714286,0.52662857144,3.078484438569169347702713999,0.68,1.147058823529411764705882353,-0.79178571425,,True,-0.2761484777842622950819672131,,,
Long,primary,RecentA,1,1_EJ_Log1,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,True,-0.2761484777842622950819672131,,,
Long,primary,RecentA,2,2_EJ_NightBlitz_20,JPY_WEAK,142,19.257777788,0.1356181534366197183098591549,1.389098419741526152751326426,0.5563380281690140845070422535,0.8702672293924050632911392405,-0.7856084656190476190476190476,,True,-0.1554294657348088531187122737,,,
Long,primary,RecentA,2,2_EJ_NightBlitz_20,JPY_STRONG,35,10.186666671,0.2910476191714285714285714286,2.040871935118588006479467848,0.6,0.9511111112857142857142857143,-0.699047619,,True,-0.1554294657348088531187122737,,,
Long,primary,RecentA,2,2_EJ_NightBlitz_20,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,True,-0.1554294657348088531187122737,,,
Long,primary,RecentA,3,3_EJ_NightBlitz_21,JPY_WEAK,142,12.834666659,0.09038497647183098591549295775,1.503847160134831813139686362,0.5704225352112676056338028169,0.4729382715061728395061728395,-0.4175956284098360655737704918,,True,-0.09460549969959758551307847085,,,
Long,primary,RecentA,3,3_EJ_NightBlitz_21,JPY_STRONG,35,6.474666666,0.1849904761714285714285714286,2.344779839148104414348649653,0.6857142857142857142857142857,0.470388888875,-0.4376969697272727272727272727,,True,-0.09460549969959758551307847085,,,
Long,primary,RecentA,3,3_EJ_NightBlitz_21,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,True,-0.09460549969959758551307847085,,,
Long,primary,RecentA,4,4_GJ_Port_Log1,JPY_WEAK,129,8.791538459,0.06815146092248062015503875969,1.728425748688242684806021211,0.6124031007751937984496124031,0.2640603699746835443037974684,-0.2463108320204081632653061224,,True,0.02598799948498062015503875969,,,
Long,primary,RecentA,4,4_GJ_Port_Log1,JPY_STRONG,32,1.349230766,0.0421634614375,1.550360839270258677560874965,0.59375,0.2000404857368421052631578947,-0.1885798817692307692307692308,,True,0.02598799948498062015503875969,,,
Long,primary,RecentA,4,4_GJ_Port_Log1,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,True,0.02598799948498062015503875969,,,
Long,primary,RecentA,6,6_GJ_Old_Mon,JPY_WEAK,72,16.462,0.2286388888888888888888888889,1.549172671470509741126234321,0.5138888888888888888888888889,1.255081081081081081081081081,-0.8564571428571428571428571429,,False,-0.2963611111111111111111111111,,,
Long,primary,RecentA,6,6_GJ_Old_Mon,JPY_STRONG,12,6.300,0.525,2.942046855733662145499383477,0.6666666666666666666666666667,1.193,-0.811,LOW_SAMPLE,False,-0.2963611111111111111111111111,,,
Long,primary,RecentA,6,6_GJ_Old_Mon,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,False,-0.2963611111111111111111111111,,,
Long,primary,RecentA,7,7_GJ_Mon_Blitz,JPY_WEAK,80,2.029230772,0.02536538465,1.174447824619531894051924628,0.5375,0.3177101968139534883720930233,-0.3143866943513513513513513514,,True,-0.15971153835,,,
Long,primary,RecentA,7,7_GJ_Mon_Blitz,JPY_STRONG,20,3.701538460,0.185076923,2.774336281728698410803256544,0.7,0.4134065933571428571428571429,-0.3476923078333333333333333333,,True,-0.15971153835,,,
Long,primary,RecentA,7,7_GJ_Mon_Blitz,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,True,-0.15971153835,,,
Long,primary,RecentA,8,8_AJ_Core1,JPY_WEAK,80,8.647142856,0.1080892857,1.406078089330837936428133245,0.5875,0.6370516716808510638297872340,-0.6452813852424242424242424242,,True,-0.2609821428,,,
Long,primary,RecentA,8,8_AJ_Core1,JPY_STRONG,20,7.381428570,0.3690714285,3.201533872509521351831720437,0.7,0.7667346937857142857142857143,-0.5588095238333333333333333333,,True,-0.2609821428,,,
Long,primary,RecentA,8,8_AJ_Core1,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,True,-0.2609821428,,,
Long,primary,RecentA,13,13_UJ_Fix_MidWeek,JPY_WEAK,32,4.625263157,0.14453947365625,2.919615551642764672899924201,0.6875,0.3197607655454545454545454545,-0.2409473685,,False,0.11243421065625,,,
Long,primary,RecentA,13,13_UJ_Fix_MidWeek,JPY_STRONG,6,0.192631578,0.032105263,1.331521737259766857058139959,0.6666666666666666666666666667,0.1934210525,-0.290526316,LOW_SAMPLE,False,0.11243421065625,,,
Long,primary,RecentA,13,13_UJ_Fix_MidWeek,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,False,0.11243421065625,,,
Long,primary,RecentA,16,16_UJ_T10A,JPY_WEAK,8,1.280000000,0.160000000,2.772307692853017751647082385,0.75,0.3337037036666666666666666667,-0.361111111,LOW_SAMPLE,False,-0.598888889,,,
Long,primary,RecentA,16,16_UJ_T10A,JPY_STRONG,2,1.517777778,0.758888889,Infinity,1,0.758888889,,LOW_SAMPLE,False,-0.598888889,,,
Long,primary,RecentA,16,16_UJ_T10A,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,False,-0.598888889,,,
Long,primary,RecentA,26,26_AJ_China_Demand,JPY_WEAK,66,12.342222223,0.1870033670151515151515151515,2.007254261969729441294062281,0.5909090909090909090909090909,0.6306552706666666666666666667,-0.4538271604814814814814814815,,True,0.0087424975368906455862977602,,,
Long,primary,RecentA,26,26_AJ_China_Demand,JPY_STRONG,23,4.099999998,0.1782608694782608695652173913,1.887872954288360300563601525,0.6956521739130434782608695652,0.544861111,-0.6596825397142857142857142857,,True,0.0087424975368906455862977602,,,
Long,primary,RecentA,26,26_AJ_China_Demand,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,True,0.0087424975368906455862977602,,,
Long,primary,RecentA,,,JPY_WEAK,873,116.828413340,0.1338240702634593356242840779,1.583448329724707485728821957,0.5784650630011454753722794960,0.6278538992811881188118811881,-0.5456071002643051771117166213,,,-0.1250790477032073310423825888,trade_weighted,,
Long,primary,RecentA,,,JPY_STRONG,210,54.369654773,0.2589031179666666666666666667,2.458843981945851520592936689,0.6619047619047619047619047619,0.6592708898057553956834532374,-0.5249154776056338028169014085,,,-0.1250790477032073310423825888,trade_weighted,,
Long,primary,RecentA,,,NEUTRAL_ZERO,0,0,,,,,,,,-0.1250790477032073310423825888,trade_weighted,,
Long,primary,RecentA,,,JPY_WEAK,,,0.1235846745502600777785626873,,,,,,,-0.1303066610495424954246316338,strategy_equal_weighted,7,1|2|3|4|7|8|26
Long,primary,RecentA,,,JPY_STRONG,,,0.2538913355998025732031943211,,,,,,,-0.1303066610495424954246316338,strategy_equal_weighted,7,1|2|3|4|7|8|26
Long,robustness,RecentA,1,1_EJ_Log1,JPY_WEAK_TREND,104,23.449999998,0.2254807692115384615384615385,1.741384761192451169067818453,0.5769230769230769230769230769,0.918000000,-0.7188636364090909090909090909,,False,-0.1164835165384615384615384615,,,
Long,robustness,RecentA,1,1_EJ_Log1,JPY_STRONG_TREND,16,5.471428572,0.34196428575,2.189440993913043478260869565,0.625,1.0071428572,-0.7666666666666666666666666667,LOW_SAMPLE,False,-0.1164835165384615384615384615,,,
Long,robustness,RecentA,1,1_EJ_Log1,NEUTRAL_MIXED,27,14.802857142,0.5482539682222222222222222222,3.949615712643072953659857135,0.7037037037037037037037037037,1.043233082684210526315789474,-0.627321428625,,False,-0.1164835165384615384615384615,,,
Long,robustness,RecentA,2,2_EJ_NightBlitz_20,JPY_WEAK_TREND,123,12.873333342,0.1046612466829268292682926829,1.291633105305977064697085583,0.5365853658536585365853658537,0.8638720540151515151515151515,-0.7744249512807017543859649123,,True,-0.1763643944709193245778611633,,,
Long,robustness,RecentA,2,2_EJ_NightBlitz_20,JPY_STRONG_TREND,26,7.306666670,0.2810256411538461538461538462,1.945914845134977839190735204,0.6153846153846153846153846154,0.939444444625,-0.7724444444,,True,-0.1763643944709193245778611633,,,
Long,robustness,RecentA,2,2_EJ_NightBlitz_20,NEUTRAL_MIXED,28,9.264444447,0.3308730159642857142857142857,2.249700240209069255405084049,0.6428571428571428571428571429,0.926543210,-0.7413333333,,True,-0.1763643944709193245778611633,,,
Long,robustness,RecentA,3,3_EJ_NightBlitz_21,JPY_WEAK_TREND,123,9.357333327,0.07607588070731707317073170732,1.408855228380296311849981120,0.5528455284552845528455284553,0.4741764705,-0.4161212121272727272727272727,,True,-0.1409497602542213883677298312,,,
Long,robustness,RecentA,3,3_EJ_NightBlitz_21,JPY_STRONG_TREND,26,5.642666665,0.2170256409615384615384615385,2.789429174568831041317371873,0.6923076923076923076923076923,0.4886666666111111111111111111,-0.39416666675,,True,-0.1409497602542213883677298312,,,
Long,robustness,RecentA,3,3_EJ_NightBlitz_21,NEUTRAL_MIXED,28,4.309333333,0.1539047618928571428571428571,2.014438167140875274750676854,0.6785714285714285714285714286,0.4503859648421052631578947368,-0.4719999998888888888888888889,,True,-0.1409497602542213883677298312,,,
Long,robustness,RecentA,4,4_GJ_Port_Log1,JPY_WEAK_TREND,113,8.021538463,0.07098706604424778761061946903,1.712149150074093550179208232,0.6283185840707964601769911504,0.2716251354084507042253521127,-0.2747279549024390243902439024,,True,0.01782467297017371353654539496,,,
Long,robustness,RecentA,4,4_GJ_Port_Log1,JPY_STRONG_TREND,27,1.435384613,0.05316239307407407407407407407,1.699924979662460627359363464,0.6296296296296296296296296296,0.2050678732352941176470588235,-0.2050769232,,True,0.01782467297017371353654539496,,,
Long,robustness,RecentA,4,4_GJ_Port_Log1,NEUTRAL_MIXED,21,0.683846149,0.03256410233333333333333333333,1.566964280358566430276341969,0.4761904761904761904761904762,0.1889999998,-0.1096503499090909090909090909,,True,0.01782467297017371353654539496,,,
Long,robustness,RecentA,6,6_GJ_Old_Mon,JPY_WEAK_TREND,61,19.754,0.3238360655737704918032786885,1.843179101929315349154857436,0.5573770491803278688524590164,1.270058823529411764705882353,-0.8677037037037037037037037037,,False,0.0663815201192250372578241430,,,
Long,robustness,RecentA,6,6_GJ_Old_Mon,JPY_STRONG_TREND,11,2.832,0.2574545454545454545454545455,1.667295004712535344015080113,0.5454545454545454545454545455,1.179333333333333333333333333,-0.8488,LOW_SAMPLE,False,0.0663815201192250372578241430,,,
Long,robustness,RecentA,6,6_GJ_Old_Mon,NEUTRAL_MIXED,12,0.176,0.01466666666666666666666666667,1.031723143475126171593366979,0.4166666666666666666666666667,1.1448,-0.7925714285714285714285714286,LOW_SAMPLE,False,0.0663815201192250372578241430,,,
Long,robustness,RecentA,7,7_GJ_Mon_Blitz,JPY_WEAK_TREND,69,3.161538463,0.04581939801449275362318840580,1.351192002225111236511154789,0.5507246376811594202898550725,0.3201012146052631578947368421,-0.2903970223225806451612903226,,False,-0.1987447045188405797101449275,,,
Long,robustness,RecentA,7,7_GJ_Mon_Blitz,JPY_STRONG_TREND,15,3.668461538,0.2445641025333333333333333333,3.134735898793950255525619884,0.7333333333333333333333333333,0.4897202797272727272727272727,-0.42961538475,LOW_SAMPLE,False,-0.1987447045188405797101449275,,,
Long,robustness,RecentA,7,7_GJ_Mon_Blitz,NEUTRAL_MIXED,16,-1.099230769,-0.0687019230625,0.6333076725609383898652410959,0.5,0.23730769225,-0.374711538375,LOW_SAMPLE,False,-0.1987447045188405797101449275,,,
Long,robustness,RecentA,8,8_AJ_Core1,JPY_WEAK_TREND,69,6.522857142,0.09453416147826086956521739130,1.345778114328754282688063526,0.5797101449275362318840579710,0.634678571375,-0.6504926107931034482758620690,,False,-0.3000372670550724637681159420,,,
Long,robustness,RecentA,8,8_AJ_Core1,JPY_STRONG_TREND,15,5.918571428,0.3945714285333333333333333333,3.057100297818128118064455219,0.7333333333333333333333333333,0.7996103895454545454545454545,-0.71928571425,LOW_SAMPLE,False,-0.3000372670550724637681159420,,,
Long,robustness,RecentA,8,8_AJ_Core1,NEUTRAL_MIXED,16,3.587142856,0.2241964285,2.234513273821581782318428537,0.625,0.6492857142,-0.4842857143333333333333333333,LOW_SAMPLE,False,-0.3000372670550724637681159420,,,
Long,robustness,RecentA,13,13_UJ_Fix_MidWeek,JPY_WEAK_TREND,28,3.615789472,0.1291353382857142857142857143,2.617231637436360879834788953,0.6785714285714285714285714286,0.3079778392631578947368421053,-0.2484210526666666666666666667,,False,-0.0642857142142857142857142857,,,
Long,robustness,RecentA,13,13_UJ_Fix_MidWeek,JPY_STRONG_TREND,4,0.773684210,0.1934210525,Infinity,1,0.1934210525,,LOW_SAMPLE,False,-0.0642857142142857142857142857,,,
Long,robustness,RecentA,13,13_UJ_Fix_MidWeek,NEUTRAL_MIXED,6,0.428421053,0.07140350883333333333333333333,1.567642956579502771140059476,0.5,0.3943859653333333333333333333,-0.2515789476666666666666666667,LOW_SAMPLE,False,-0.0642857142142857142857142857,,,
Long,robustness,RecentA,16,16_UJ_T10A,JPY_WEAK_TREND,8,1.280000000,0.160000000,2.772307692853017751647082385,0.75,0.3337037036666666666666666667,-0.361111111,LOW_SAMPLE,False,-0.760000000,,,
Long,robustness,RecentA,16,16_UJ_T10A,JPY_STRONG_TREND,1,0.92,0.92,Infinity,1,0.92,,LOW_SAMPLE,False,-0.760000000,,,
Long,robustness,RecentA,16,16_UJ_T10A,NEUTRAL_MIXED,1,0.597777778,0.597777778,Infinity,1,0.597777778,,LOW_SAMPLE,False,-0.760000000,,,
Long,robustness,RecentA,26,26_AJ_China_Demand,JPY_WEAK_TREND,54,10.204444446,0.1889711934444444444444444444,2.084553613871946491627014312,0.5740740740740740740740740741,0.6326881720645161290322580645,-0.4090821255652173913043478261,,False,-0.1038859491984126984126984127,,,
Long,robustness,RecentA,26,26_AJ_China_Demand,JPY_STRONG_TREND,14,4.099999997,0.2928571426428571428571428571,3.056856185098041409666206886,0.7857142857142857142857142857,0.5539393937272727272727272727,-0.6644444446666666666666666667,LOW_SAMPLE,False,-0.1038859491984126984126984127,,,
Long,robustness,RecentA,26,26_AJ_China_Demand,NEUTRAL_MIXED,21,2.137777778,0.1017989418095238095238095238,1.390898008972147541467449258,0.6190476190476190476190476190,0.5851282051538461538461538462,-0.683611111125,,False,-0.1038859491984126984126984127,,,
Long,robustness,RecentA,,,JPY_WEAK_TREND,752,98.240834653,0.1306394077832446808510638298,1.565954840487780978676300188,0.5757978723404255319148936170,0.6277715096651270207852193995,-0.5458623554465408805031446541,,,-0.1149661644296585449553877831,trade_weighted,,
Long,robustness,RecentA,,,JPY_STRONG_TREND,155,38.068863693,0.2456055722129032258064516129,2.342273299229256077374177696,0.6774193548387096774193548387,0.6326699850761904761904761905,-0.5672296948,,,-0.1149661644296585449553877831,trade_weighted,,
Long,robustness,RecentA,,,NEUTRAL_MIXED,176,34.888369767,0.1982293736761363636363636364,1.981082662249321120271756365,0.6022727272727272727272727273,0.6646175537924528301886792453,-0.5080155847857142857142857143,,,-0.1149661644296585449553877831,trade_weighted,,
Long,robustness,RecentA,,,JPY_WEAK_TREND,,,0.08390806447816389668321461973,,,,,,,-0.09982982725165566646968186657,strategy_equal_weighted,3,2|3|4
Long,robustness,RecentA,,,JPY_STRONG_TREND,,,0.1837378917298195631528964863,,,,,,,-0.09982982725165566646968186657,strategy_equal_weighted,3,2|3|4
Short,primary,RecentA,5,5_GJ_Port_Log2,JPY_WEAK,165,21.007777775,0.1273198653030303030303030303,1.394676964772384189688874296,0.4606060606060606060606060606,0.9767836256973684210526315789,-0.5980649188539325842696629213,,True,0.05328604884650856389986824769,,,
Short,primary,RecentA,5,5_GJ_Port_Log2,JPY_STRONG,46,3.405555557,0.07403381645652173913043478261,1.238410081004617612974630293,0.5,0.7691304348260869565217391304,-0.6210628019130434782608695652,,True,0.05328604884650856389986824769,,,
Short,primary,RecentA,5,5_GJ_Port_Log2,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,True,0.05328604884650856389986824769,,,
Short,primary,RecentA,9,9_AJ_Core2,JPY_WEAK,40,9.283333333,0.232083333325,1.592427143101951043835229672,0.525,1.188253968285714285714285714,-0.8247368421578947368421052632,,False,-0.505171568675,,,
Short,primary,RecentA,9,9_AJ_Core2,JPY_STRONG,17,12.533333334,0.737254902,4.1333333335,0.7647058823529411764705882353,1.271794871846153846153846154,-1.0,LOW_SAMPLE,False,-0.505171568675,,,
Short,primary,RecentA,9,9_AJ_Core2,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,False,-0.505171568675,,,
Short,primary,RecentA,10,10_AJ_SatA,JPY_WEAK,54,0.832,0.01540740740740740740740740741,1.110638297872340425531914894,0.5185185185185185185185185185,0.2982857142857142857142857143,-0.2892307692307692307692307692,,False,-0.1222175925925925925925925926,,,
Short,primary,RecentA,10,10_AJ_SatA,JPY_STRONG,16,2.202,0.137625,3.081285444234404536862003781,0.5625,0.3622222222222222222222222222,-0.1511428571428571428571428571,LOW_SAMPLE,False,-0.1222175925925925925925925926,,,
Short,primary,RecentA,10,10_AJ_SatA,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,False,-0.1222175925925925925925925926,,,
Short,primary,RecentA,11,11_AJ_SatB,JPY_WEAK,54,5.840000000,0.1081481481481481481481481481,1.470829668743006506018770489,0.5555555555555555555555555556,0.6081212121,-0.5168181817916666666666666667,,False,0.1128072392106481481481481481,,,
Short,primary,RecentA,11,11_AJ_SatB,JPY_STRONG,16,-0.074545457,-0.0046590910625,0.9845516196922121790737074784,0.375,0.7918181816666666666666666667,-0.4825454547,LOW_SAMPLE,False,0.1128072392106481481481481481,,,
Short,primary,RecentA,11,11_AJ_SatB,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,False,0.1128072392106481481481481481,,,
Short,primary,RecentA,12,12_UJ_Short_Core,JPY_WEAK,71,38.358,0.5402535211267605633802816901,4.165896335424232419940574447,0.6619718309859154929577464789,1.073914893617021276595744681,-0.5048333333333333333333333333,,True,0.2841582830315224681421864520,,,
Short,primary,RecentA,12,12_UJ_Short_Core,JPY_STRONG,21,5.378,0.2560952380952380952380952381,1.867419354838709677419354839,0.5238095238095238095238095238,1.052545454545454545454545455,-0.6888888888888888888888888889,,True,0.2841582830315224681421864520,,,
Short,primary,RecentA,12,12_UJ_Short_Core,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,True,0.2841582830315224681421864520,,,
Short,primary,RecentA,14,14_UJ_Sat_3rd,JPY_WEAK,9,7.028888891,0.7809876545555555555555555556,6.846580409491049983270064692,0.6666666666666666666666666667,1.371851852166666666666666667,-0.4007407406666666666666666667,LOW_SAMPLE,False,-0.1901234569444444444444444444,,,
Short,primary,RecentA,14,14_UJ_Sat_3rd,JPY_STRONG,2,1.942222223,0.9711111115,Infinity,1,0.9711111115,,LOW_SAMPLE,False,-0.1901234569444444444444444444,,,
Short,primary,RecentA,14,14_UJ_Sat_3rd,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,False,-0.1901234569444444444444444444,,,
Short,primary,RecentA,15,15_UJ_Sat_Aug,JPY_WEAK,12,-1.00,-0.08333333333333333333333333333,0.875,0.3333333333333333333333333333,1.75,-1.0,LOW_SAMPLE,False,,,,
Short,primary,RecentA,15,15_UJ_Sat_Aug,JPY_STRONG,0,0,,,,,,LOW_SAMPLE,False,,,,
Short,primary,RecentA,15,15_UJ_Sat_Aug,NEUTRAL_ZERO,0,0,,,,,,LOW_SAMPLE,False,,,,
Short,primary,RecentA,,,JPY_WEAK,405,81.349999999,0.2008641975283950617283950617,1.738607849858399229243345970,0.5234567901234567901234567901,0.9032530017122641509433962264,-0.5706716910051813471502590674,,,-0.0142761893953337518309269722,trade_weighted,,
Short,primary,RecentA,,,JPY_STRONG,118,25.386565657,0.2151403869237288135593220339,1.835967139660326987288219804,0.5423728813559322033898305085,0.871163510125,-0.5729792262452830188679245283,,,-0.0142761893953337518309269722,trade_weighted,,
Short,primary,RecentA,,,NEUTRAL_ZERO,0,0,,,,,,,,-0.0142761893953337518309269722,trade_weighted,,
Short,primary,RecentA,,,JPY_WEAK,,,0.3337866932148954332052923602,,,,,,,0.1687221659390155160210273498,strategy_equal_weighted,2,5|12
Short,primary,RecentA,,,JPY_STRONG,,,0.1650645272758799171842650104,,,,,,,0.1687221659390155160210273498,strategy_equal_weighted,2,5|12
Short,robustness,RecentA,5,5_GJ_Port_Log2,JPY_WEAK_TREND,143,22.924444443,0.1603108003006993006993006993,1.523256403733787887490078313,0.4755244755244755244755244755,0.9814052287205882352941176471,-0.5841481481333333333333333333,,True,0.1067691335819493006993006993,,,
Short,robustness,RecentA,5,5_GJ_Port_Log2,JPY_STRONG_TREND,32,1.713333335,0.05354166671875,1.170086035909003508799106668,0.46875,0.7857777778666666666666666667,-0.5925490195882352941176470588,,True,0.1067691335819493006993006993,,,
Short,robustness,RecentA,5,5_GJ_Port_Log2,NEUTRAL_MIXED,36,-0.224444446,-0.006234567944444444444444444444,0.9835303708616483156993222057,0.4444444444444444444444444444,0.8377083333125,-0.68138888895,,True,0.1067691335819493006993006993,,,
Short,robustness,RecentA,9,9_AJ_Core2,JPY_WEAK_TREND,35,8.206666667,0.2344761904857142857142857143,1.579021636873046959695529306,0.5142857142857142857142857143,1.243333333388888888888888889,-0.8337254902352941176470588235,,False,-0.7966349206809523809523809527,,,
Short,robustness,RecentA,9,9_AJ_Core2,JPY_STRONG_TREND,12,12.373333334,1.031111111166666666666666667,13.373333334,0.9166666666666666666666666667,1.215757575818181818181818182,-1.0,LOW_SAMPLE,False,-0.7966349206809523809523809527,,,
Short,robustness,RecentA,9,9_AJ_Core2,NEUTRAL_MIXED,10,1.236666666,0.1236666666,1.275018532077463414968312571,0.5,1.1466666666,-0.8993333334,LOW_SAMPLE,False,-0.7966349206809523809523809527,,,
Short,robustness,RecentA,10,10_AJ_SatA,JPY_WEAK_TREND,46,0.892,0.01939130434782608695652173913,1.140207481923923294561458661,0.5217391304347826086956521739,0.30225,-0.2891818181818181818181818182,,False,-0.1798086956521739130434782609,,,
Short,robustness,RecentA,10,10_AJ_SatA,JPY_STRONG_TREND,10,1.992,0.1992,3.938053097345132743362831858,0.7,0.3814285714285714285714285714,-0.226,LOW_SAMPLE,False,-0.1798086956521739130434782609,,,
Short,robustness,RecentA,10,10_AJ_SatA,NEUTRAL_MIXED,14,0.150,0.01071428571428571428571428571,1.097529258777633289986996099,0.4285714285714285714285714286,0.2813333333333333333333333333,-0.19225,LOW_SAMPLE,False,-0.1798086956521739130434782609,,,
Short,robustness,RecentA,11,11_AJ_SatB,JPY_WEAK_TREND,46,8.479999999,0.1843478260652173913043478261,1.928159203805998861426447840,0.5869565217391304347826086957,0.6524579124444444444444444444,-0.4808612440526315789473684211,,False,0.1536205534652173913043478261,,,
Short,robustness,RecentA,11,11_AJ_SatB,JPY_STRONG_TREND,10,0.307272726,0.0307272726,1.134233518056301223964932000,0.4,0.649090909,-0.3815151516666666666666666667,LOW_SAMPLE,False,0.1536205534652173913043478261,,,
Short,robustness,RecentA,11,11_AJ_SatB,NEUTRAL_MIXED,14,-3.021818182,-0.2158441558571428571428571429,0.4793233081822566284034429260,0.3571428571428571428571428571,0.5563636362,-0.6448484847777777777777777778,LOW_SAMPLE,False,0.1536205534652173913043478261,,,
Short,robustness,RecentA,12,12_UJ_Short_Core,JPY_WEAK_TREND,61,38.120,0.6249180327868852459016393443,5.548926014319809069212410501,0.7049180327868852459016393443,1.081395348837209302325581395,-0.4655555555555555555555555556,,False,0.1253466042154566744730679157,,,
Short,robustness,RecentA,12,12_UJ_Short_Core,JPY_STRONG_TREND,14,6.994,0.4995714285714285714285714286,3.052230046948356807511737089,0.5714285714285714285714285714,1.30025,-0.6816,LOW_SAMPLE,False,0.1253466042154566744730679157,,,
Short,robustness,RecentA,12,12_UJ_Short_Core,NEUTRAL_MIXED,17,-1.378,-0.08105882352941176470588235294,0.7889093137254901960784313725,0.4117647058823529411764705882,0.7357142857142857142857142857,-0.6528,LOW_SAMPLE,False,0.1253466042154566744730679157,,,
Short,robustness,RecentA,14,14_UJ_Sat_3rd,JPY_WEAK_TREND,8,5.473333335,0.684166666875,5.552680224039312425885270319,0.625,1.3351111114,-0.4007407406666666666666666667,LOW_SAMPLE,False,-0.286944444625,,,
Short,robustness,RecentA,14,14_UJ_Sat_3rd,JPY_STRONG_TREND,2,1.942222223,0.9711111115,Infinity,1,0.9711111115,,LOW_SAMPLE,False,-0.286944444625,,,
Short,robustness,RecentA,14,14_UJ_Sat_3rd,NEUTRAL_MIXED,1,1.555555556,1.555555556,Infinity,1,1.555555556,,LOW_SAMPLE,False,-0.286944444625,,,
Short,robustness,RecentA,15,15_UJ_Sat_Aug,JPY_WEAK_TREND,12,-1.00,-0.08333333333333333333333333333,0.875,0.3333333333333333333333333333,1.75,-1.0,LOW_SAMPLE,False,,,,
Short,robustness,RecentA,15,15_UJ_Sat_Aug,JPY_STRONG_TREND,0,0,,,,,,LOW_SAMPLE,False,,,,
Short,robustness,RecentA,15,15_UJ_Sat_Aug,NEUTRAL_MIXED,0,0,,,,,,LOW_SAMPLE,False,,,,
Short,robustness,RecentA,,,JPY_WEAK_TREND,351,83.096444444,0.2367420069629629629629629630,1.912495654671324619720529826,0.5384615384615384615384615385,0.9214892843756613756613756614,-0.5621298166851851851851851852,,,-0.0797850132620370370370370370,trade_weighted,,
Short,robustness,RecentA,,,JPY_STRONG_TREND,80,25.322161618,0.316527020225,2.451257790694698665116587285,0.5875,0.9100124651276595744680851064,-0.54526325759375,,,-0.0797850132620370370370370370,trade_weighted,,
Short,robustness,RecentA,,,NEUTRAL_MIXED,92,-1.682040406,-0.01828304789130434782608695652,0.9474265125464445719310054019,0.4347826086956521739130434783,0.757801010075,-0.6152707847884615384615384615,,,-0.0797850132620370370370370370,trade_weighted,,
