Strategy,Pair,Direction,EntryTime,CloseTime,Pips,ExitReason,EntryHour,EntryMinute,SL,TP,PipSize,SpreadPips,SpreadPrice,CumPips,MaxCumPips,Drawdown,PrevDayRangePips,Range24hPips,DayToEntryRangePips,H1_ATR14_Pips,EntryDate,Group,H1_ATR_P70_Threshold,FilterDecision,ATR_to_Threshold_Ratio
6_GJ_Old_Mon,GJ,Long,2018-06-11 15:45:00,2018-06-11 17:31:00,-50.0,SL,15,45,50,210,0.01,2.0,0.02,30928.099999999995,30996.2,68.09999999999854,41.0,130.3,130.3,20.279,2018-06-11,CrossJPY_16,31.189,Accepted,0.6501971849049344
7_GJ_Mon_Blitz,GJ,Long,2018-06-11 18:02:00,2018-06-11 23:02:00,15.1,TimeExit,18,2,130,250,0.01,2.0,0.02,30998.7,30998.7,0.0,41.0,133.5,133.5,29.821,2018-06-11,CrossJPY_16,31.189,Accepted,0.956138382121902
21_GA_B_3,GA,Long,2018-06-11 21:02:00,2018-06-12 10:00:00,10.1,TimeExit,21,2,220,100,0.0001,2.0,0.0002,31099.89999999999,31099.89999999999,0.0,29.7,110.6,110.6,22.907,2018-06-11,GA,33.129,Accepted,0.6914485797941381
4_GJ_Port_Log1,GJ,Long,2018-06-12 00:00:00,2018-06-12 08:55:00,43.5,TimeExit,0,0,130,90,0.01,2.0,0.02,31089.799999999992,31089.799999999992,0.0,133.5,133.5,,29.129,2018-06-12,CrossJPY_16,31.189,Accepted,0.9339510724935074
26_AJ_China_Demand,AJ,Long,2018-06-12 10:00:00,2018-06-12 15:50:00,15.2,TimeExit,10,0,45,80,0.01,1.5,0.015,31115.09999999999,31115.09999999999,0.0,87.1,79.7,36.4,12.407,2018-06-12,China_Demand,19.679,Accepted,0.630469027897759
4_GJ_Port_Log1,GJ,Long,2018-06-13 00:00:00,2018-06-13 08:55:00,42.9,TimeExit,0,0,130,90,0.01,2.0,0.02,31158.0,31158.0,0.0,94.2,94.2,,30.143,2018-06-13,CrossJPY_16,31.189,Accepted,0.9664625348680624
26_AJ_China_Demand,AJ,Long,2018-06-13 10:00:00,2018-06-13 15:50:00,12.7,TimeExit,10,0,45,80,0.01,1.5,0.015,31170.7,31170.7,0.0,51.4,63.8,45.4,11.686,2018-06-13,China_Demand,19.679,Accepted,0.5938309873469181
5_GJ_Port_Log2,GJ,Short,2018-06-14 09:55:00,2018-06-14 23:55:00,53.9,TimeExit,9,55,90,999,0.01,2.0,0.02,31016.8,31170.7,153.89999999999782,79.4,68.6,51.9,19.443,2018-06-14,CrossJPY_16,31.189,Accepted,0.623392862868319
26_AJ_China_Demand,AJ,Long,2018-06-14 10:00:00,2018-06-14 15:50:00,-41.8,TimeExit,10,0,45,80,0.01,1.5,0.015,31128.9,31170.7,41.79999999999927,45.4,69.4,69.4,16.229,2018-06-14,China_Demand,19.679,Accepted,0.8246862137303725
28_GA_China_Demand,GA,Short,2018-06-14 10:00:00,2018-06-14 15:50:00,-75.0,SL,10,0,75,70,0.0001,2.0,0.0002,31032.9,31170.7,137.79999999999927,146.5,130.9,112.6,30.457,2018-06-14,China_Demand,33.129,Accepted,0.919345588457243
22_GA_C_2,GA,Long,2018-06-14 16:56:00,2018-06-14 21:59:00,-70.0,SL,16,56,70,80,0.0001,2.0,0.0002,30962.9,31170.7,207.79999999999927,146.5,194.6,176.3,32.629,2018-06-14,GA,33.129,Accepted,0.9849074828699931
25_AU_China_Demand,AU,Long,2018-06-15 10:00:00,2018-06-15 15:50:00,3.2,TimeExit,10,0,40,40,0.0001,1.5,0.00015,31015.5,31170.7,155.1999999999971,81.4,124.7,88.8,14.686,2018-06-15,China_Demand,15.267,Accepted,0.9619440623567171
23_GA_F_2,GA,Short,2018-06-15 19:42:00,2018-06-15 22:45:00,-11.8,TimeExit,19,42,90,200,0.0001,2.0,0.0002,31036.6,31170.7,134.0999999999949,215.0,172.2,121.6,24.007,2018-06-15,GA,33.129,Accepted,0.7246521174801535
24_GA_D_1,GA,Long,2018-06-15 22:44:00,2018-06-16 03:08:00,32.4,TimeExit,22,44,90,200,0.0001,2.0,0.0002,31069.0,31170.7,101.69999999999344,215.0,148.0,129.6,26.079,2018-06-15,GA,33.129,Accepted,0.7871955084669022
8_AJ_Core1,AJ,Long,2018-06-18 08:01:00,2018-06-18 22:46:00,-12.0,TimeExit,8,1,70,110,0.01,1.5,0.015,31080.0,31170.7,90.69999999999344,15.5,11.6,11.6,14.064,2018-06-18,CrossJPY_16,19.679,Accepted,0.7146704608974034
18_EA_2_MonWed_Short,EA,Short,2018-06-18 09:59:00,2018-06-19 05:26:00,-76.4,TimeExit,9,59,90,180,0.0001,1.5,0.00015,31009.3,31170.7,161.39999999999782,41.1,33.6,33.6,24.893,2018-06-18,EA_Rev4,27.414,Accepted,0.9080396877507843
20_EA_1A_MonTue_Short,EA,Short,2018-06-18 10:01:00,2018-06-18 16:00:00,23.0,TimeExit,10,1,50,125,0.0001,1.5,0.00015,31092.0,31170.7,78.69999999999345,41.1,33.6,33.6,23.607,2018-06-18,EA_Rev4,27.414,Accepted,0.8611293499671699
1_EJ_Log1,EJ,Long,2018-06-18 13:55:00,2018-06-19 04:55:00,33.1,TimeExit,13,55,70,250,0.01,1.0,0.01,31085.7,31170.7,84.99999999999636,24.6,62.8,62.8,15.307,2018-06-18,CrossJPY_16,23.232,Accepted,0.6588756887052342
6_GJ_Old_Mon,GJ,Long,2018-06-18 15:45:00,2018-06-18 22:50:00,-26.7,TimeExit,15,45,50,210,0.01,2.0,0.02,31053.3,31170.7,117.39999999999418,31.1,60.4,60.4,16.329,2018-06-18,CrossJPY_16,31.189,Accepted,0.5235499695405431
7_GJ_Mon_Blitz,GJ,Long,2018-06-18 18:02:00,2018-06-18 23:02:00,-17.2,TimeExit,18,2,130,250,0.01,2.0,0.02,31036.1,31170.7,134.5999999999949,31.1,88.8,88.8,19.079,2018-06-18,CrossJPY_16,31.189,Accepted,0.611722081503094
2_EJ_NightBlitz_20,EJ,Long,2018-06-18 20:56:00,2018-06-19 04:45:00,16.5,TimeExit,20,56,45,70,0.01,1.0,0.01,31052.6,31170.7,118.0999999999949,24.6,62.8,62.8,18.143,2018-06-18,CrossJPY_16,23.232,Accepted,0.7809486914600552
21_GA_B_3,GA,Long,2018-06-18 21:02:00,2018-06-19 08:37:00,100.0,TP,21,2,220,100,0.0001,2.0,0.0002,31128.9,31170.7,41.79999999999927,56.9,112.7,112.7,20.807,2018-06-18,GA,33.129,Accepted,0.6280600078481089
3_EJ_NightBlitz_21,EJ,Long,2018-06-18 21:56:00,2018-06-19 05:27:00,19.6,TimeExit,21,56,75,70,0.01,1.0,0.01,31028.9,31170.7,141.79999999999927,24.6,62.8,62.8,17.779,2018-06-18,CrossJPY_16,23.232,Accepted,0.7652806473829201
4_GJ_Port_Log1,GJ,Long,2018-06-19 00:00:00,2018-06-19 08:55:00,-26.5,TimeExit,0,0,130,90,0.01,2.0,0.02,31102.4,31170.7,68.29999999999927,89.7,89.7,,20.864,2018-06-19,CrossJPY_16,31.189,Accepted,0.6689537978133316
18_EA_2_MonWed_Short,EA,Short,2018-06-19 09:59:00,2018-06-20 05:26:00,-13.1,TimeExit,9,59,90,180,0.0001,1.5,0.00015,31039.3,31170.7,131.39999999999782,100.0,182.1,96.0,20.979,2018-06-19,EA_Rev4,27.414,Accepted,0.7652659225213394
20_EA_1A_MonTue_Short,EA,Short,2018-06-19 10:01:00,2018-06-19 14:14:00,-50.0,SL,10,1,50,125,0.0001,1.5,0.00015,31052.4,31170.7,118.29999999999929,100.0,182.1,96.0,21.421,2018-06-19,EA_Rev4,27.414,Accepted,0.7813890712774494
17_EA_1B_Wed_Short,EA,Short,2018-06-20 09:59:00,2018-06-20 20:58:00,8.3,TimeExit,9,59,70,175,0.0001,1.5,0.00015,31082.9,31170.7,87.79999999999927,121.6,112.4,38.4,21.521,2018-06-20,EA_Rev4,27.414,Accepted,0.7850368424892391
18_EA_2_MonWed_Short,EA,Short,2018-06-20 09:59:00,2018-06-21 05:26:00,-34.7,TimeExit,9,59,90,180,0.0001,1.5,0.00015,31147.799999999992,31182.5,34.70000000000073,121.6,112.4,38.4,21.521,2018-06-20,EA_Rev4,27.414,Accepted,0.7850368424892391
1_EJ_Log1,EJ,Long,2018-06-20 13:55:00,2018-06-21 04:55:00,40.0,TimeExit,13,55,70,250,0.01,1.0,0.01,31182.5,31182.5,0.0,187.0,106.0,73.6,22.429,2018-06-20,CrossJPY_16,23.232,Accepted,0.9654356060606061
19_EA_3_WedThu_Long,EA,Long,2018-06-20 20:56:00,2018-06-21 10:00:00,40.5,TimeExit,20,56,90,999,0.0001,1.5,0.00015,31211.39999999999,31211.39999999999,0.0,121.6,100.0,91.3,24.879,2018-06-20,EA_Rev4,27.414,Accepted,0.9075289997811338
19_EA_3_WedThu_Long,EA,Long,2018-06-21 20:56:00,2018-06-22 10:00:00,47.1,TimeExit,20,56,90,999,0.0001,1.5,0.00015,31258.49999999999,31258.49999999999,0.0,92.7,94.2,94.2,22.736,2018-06-21,EA_Rev4,27.414,Accepted,0.8293572627124827
10_AJ_SatA,AJ,Short,2018-06-22 10:58:00,2018-06-22 13:51:00,-10.7,TimeExit,10,58,50,25,0.01,1.5,0.015,31247.79999999999,31258.49999999999,10.700000000000728,54.1,64.5,31.2,14.8,2018-06-22,CrossJPY_16,19.679,Accepted,0.7520707353015906
11_AJ_SatB,AJ,Short,2018-06-22 18:57:00,2018-06-23 01:43:00,8.6,TimeExit,18,57,55,95,0.01,1.5,0.015,31277.699999999983,31277.699999999983,0.0,54.1,89.5,89.5,14.736,2018-06-22,CrossJPY_16,19.679,Accepted,0.7488185375273134
23_GA_F_2,GA,Short,2018-06-22 19:42:00,2018-06-22 22:45:00,0.8,TimeExit,19,42,90,200,0.0001,2.0,0.0002,31248.599999999988,31258.49999999999,9.900000000001455,185.0,189.7,103.4,22.093,2018-06-22,GA,33.129,Accepted,0.6668779619064868
24_GA_D_1,GA,Long,2018-06-22 22:44:00,2018-06-23 03:08:00,-74.8,TimeExit,22,44,90,200,0.0001,2.0,0.0002,31202.899999999987,31277.699999999983,74.79999999999927,185.0,115.4,115.4,21.636,2018-06-22,GA,33.129,Accepted,0.6530834012496605
8_AJ_Core1,AJ,Long,2018-06-25 08:01:00,2018-06-25 22:46:00,-55.5,TimeExit,8,1,70,110,0.01,1.5,0.015,31177.899999999987,31277.699999999983,99.79999999999929,33.8,14.8,14.8,14.364,2018-06-25,CrossJPY_16,19.679,Accepted,0.7299151379643275
12_UJ_Short_Core,UJ,Short,2018-06-25 09:55:00,2018-06-25 14:56:00,21.1,TimeExit,9,55,20,50,0.01,0.5,0.005,31223.999999999985,31277.699999999983,53.70000000000073,12.9,41.3,41.3,11.636,2018-06-25,CrossJPY_16,19.629,Accepted,0.5927963727138417
18_EA_2_MonWed_Short,EA,Short,2018-06-25 09:59:00,2018-06-25 23:34:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,31161.499999999985,31277.699999999983,116.20000000000071,35.2,40.4,40.4,20.15,2018-06-25,EA_Rev4,27.414,Accepted,0.7350258991756036
25_AU_China_Demand,AU,Long,2018-06-25 10:00:00,2018-06-25 15:50:00,-8.6,TimeExit,10,0,40,40,0.0001,1.5,0.00015,31215.399999999987,31277.699999999983,62.29999999999927,26.4,22.8,22.8,10.45,2018-06-25,China_Demand,15.267,Accepted,0.6844828715530228
20_EA_1A_MonTue_Short,EA,Short,2018-06-25 10:01:00,2018-06-25 16:00:00,18.0,TimeExit,10,1,50,125,0.0001,1.5,0.00015,31233.399999999987,31277.699999999983,44.29999999999927,35.2,40.4,40.4,20.55,2018-06-25,EA_Rev4,27.414,Accepted,0.7496169840227621
1_EJ_Log1,EJ,Long,2018-06-25 13:55:00,2018-06-26 04:55:00,91.8,TimeExit,13,55,70,250,0.01,1.0,0.01,31393.299999999985,31393.299999999985,0.0,44.1,74.3,74.3,21.771,2018-06-25,CrossJPY_16,23.232,Accepted,0.9371126033057852
6_GJ_Old_Mon,GJ,Long,2018-06-25 15:45:00,2018-06-25 22:50:00,33.3,TimeExit,15,45,50,210,0.01,2.0,0.02,31211.199999999983,31277.699999999983,66.5,39.1,97.5,97.5,24.85,2018-06-25,CrossJPY_16,31.189,Accepted,0.7967552662797782
7_GJ_Mon_Blitz,GJ,Long,2018-06-25 18:02:00,2018-06-25 23:02:00,40.3,TimeExit,18,2,130,250,0.01,2.0,0.02,31251.499999999985,31277.699999999983,26.200000000000728,39.1,123.0,123.0,27.886,2018-06-25,CrossJPY_16,31.189,Accepted,0.8940972778864343
21_GA_B_3,GA,Long,2018-06-25 21:02:00,2018-06-26 10:00:00,19.3,TimeExit,21,2,220,100,0.0001,2.0,0.0002,31413.499999999985,31413.499999999985,0.0,90.1,84.1,84.1,26.279,2018-06-25,GA,33.129,Accepted,0.7932325153189049
4_GJ_Port_Log1,GJ,Long,2018-06-26 00:00:00,2018-06-26 08:55:00,0.9,TimeExit,0,0,130,90,0.01,2.0,0.02,31394.199999999983,31394.199999999983,0.0,123.0,123.0,,27.971,2018-06-26,CrossJPY_16,31.189,Accepted,0.8968225977107314
12_UJ_Short_Core,UJ,Short,2018-06-26 08:04:00,2018-06-26 14:56:00,9.5,TimeExit,8,4,50,999,0.01,0.5,0.005,31422.999999999985,31422.999999999985,0.0,64.7,67.2,67.2,16.1,2018-06-26,CrossJPY_16,19.629,Accepted,0.8202149880279179
5_GJ_Port_Log2,GJ,Short,2018-06-26 09:55:00,2018-06-26 23:55:00,-2.2,TimeExit,9,55,90,999,0.01,2.0,0.02,31405.599999999984,31422.999999999985,17.400000000001455,123.0,148.6,102.1,27.464,2018-06-26,CrossJPY_16,31.189,Accepted,0.8805668665234537
18_EA_2_MonWed_Short,EA,Short,2018-06-26 09:59:00,2018-06-27 05:26:00,18.0,TimeExit,9,59,90,180,0.0001,1.5,0.00015,31423.599999999984,31423.599999999984,0.0,137.1,160.0,51.2,22.336,2018-06-26,EA_Rev4,27.414,Accepted,0.8147661778653242
25_AU_China_Demand,AU,Long,2018-06-26 10:00:00,2018-06-26 15:50:00,-6.7,TimeExit,10,0,40,40,0.0001,1.5,0.00015,31416.299999999985,31422.999999999985,6.700000000000728,45.5,41.1,25.4,10.029,2018-06-26,China_Demand,15.267,Accepted,0.656907054431126
20_EA_1A_MonTue_Short,EA,Short,2018-06-26 10:01:00,2018-06-26 16:00:00,-8.5,TimeExit,10,1,50,125,0.0001,1.5,0.00015,31407.799999999985,31422.999999999985,15.200000000000728,137.1,160.0,51.2,22.9,2018-06-26,EA_Rev4,27.414,Accepted,0.8353396074998175
4_GJ_Port_Log1,GJ,Long,2018-06-27 00:00:00,2018-06-27 08:55:00,16.8,TimeExit,0,0,130,90,0.01,2.0,0.02,31440.399999999983,31440.399999999983,0.0,121.1,121.1,,24.486,2018-06-27,CrossJPY_16,31.189,Accepted,0.7850844849145532
25_AU_China_Demand,AU,Long,2018-06-27 10:00:00,2018-06-27 15:50:00,-16.3,TimeExit,10,0,40,40,0.0001,1.5,0.00015,31424.099999999984,31440.399999999983,16.299999999999272,43.1,45.8,25.8,10.429,2018-06-27,China_Demand,15.267,Accepted,0.683107355734591
1_EJ_Log1,EJ,Long,2018-06-27 13:55:00,2018-06-28 03:16:00,-70.0,SL,13,55,70,250,0.01,1.0,0.01,31359.799999999985,31474.799999999985,115.0,103.4,65.5,47.8,17.729,2018-06-27,CrossJPY_16,23.232,Accepted,0.7631284435261708
13_UJ_Fix_MidWeek,UJ,Long,2018-06-27 18:04:00,2018-06-27 22:03:00,50.7,TimeExit,18,4,95,95,0.01,0.5,0.005,31474.799999999985,31474.799999999985,0.0,67.9,66.3,53.6,13.529,2018-06-27,CrossJPY_16,19.629,Accepted,0.6892353150950125
2_EJ_NightBlitz_20,EJ,Long,2018-06-27 20:56:00,2018-06-28 02:13:00,-45.0,SL,20,56,45,70,0.01,1.0,0.01,31429.799999999985,31474.799999999985,45.0,103.4,79.7,79.7,21.636,2018-06-27,CrossJPY_16,23.232,Accepted,0.931301652892562
12_UJ_Short_Core,UJ,Short,2018-06-28 08:04:00,2018-06-28 14:56:00,-4.6,TimeExit,8,4,50,999,0.01,0.5,0.005,31311.099999999988,31474.799999999985,163.6999999999971,80.0,80.7,36.8,16.1,2018-06-28,CrossJPY_16,19.629,Accepted,0.8202149880279179
5_GJ_Port_Log2,GJ,Short,2018-06-28 09:55:00,2018-06-28 23:55:00,-24.0,TimeExit,9,55,90,999,0.01,2.0,0.02,31263.199999999983,31474.799999999985,211.5999999999985,95.0,128.6,110.0,26.264,2018-06-28,CrossJPY_16,31.189,Accepted,0.8420917631216134
22_GA_C_2,GA,Long,2018-06-28 16:56:00,2018-06-29 01:15:00,-16.9,TimeExit,16,56,70,80,0.0001,2.0,0.0002,31246.299999999985,31474.799999999985,228.5,168.6,126.5,116.4,25.693,2018-06-28,GA,33.129,Accepted,0.7755440852425368
13_UJ_Fix_MidWeek,UJ,Long,2018-06-28 18:04:00,2018-06-28 22:03:00,-13.2,TimeExit,18,4,95,95,0.01,0.5,0.005,31287.199999999983,31474.799999999985,187.5999999999985,80.0,70.6,52.5,12.829,2018-06-28,CrossJPY_16,19.629,Accepted,0.6535737938764073
12_UJ_Short_Core,UJ,Short,2018-06-29 08:04:00,2018-06-29 14:56:00,-19.7,TimeExit,8,4,50,999,0.01,0.5,0.005,31216.599999999984,31474.799999999985,258.2000000000007,52.5,68.3,37.4,13.107,2018-06-29,CrossJPY_16,19.629,Accepted,0.6677365123032247
5_GJ_Port_Log2,GJ,Short,2018-06-29 09:55:00,2018-06-29 17:30:00,-90.0,SL,9,55,90,999,0.01,2.0,0.02,31126.599999999984,31474.799999999985,348.2000000000007,151.8,88.3,29.9,23.707,2018-06-29,CrossJPY_16,31.189,Accepted,0.7601077302895252
25_AU_China_Demand,AU,Long,2018-06-29 10:00:00,2018-06-29 11:59:00,40.0,TP,10,0,40,40,0.0001,1.5,0.00015,31236.299999999985,31474.799999999985,238.5,60.0,32.2,19.4,10.086,2018-06-29,China_Demand,15.267,Accepted,0.6606405973668698
10_AJ_SatA,AJ,Short,2018-06-29 10:58:00,2018-06-29 11:47:00,-50.0,SL,10,58,50,25,0.01,1.5,0.015,31196.299999999985,31474.799999999985,278.5,86.2,46.9,30.7,12.593,2018-06-29,CrossJPY_16,19.679,Accepted,0.639920727679252
11_AJ_SatB,AJ,Short,2018-06-29 18:57:00,2018-06-30 01:43:00,-19.5,TimeExit,18,57,55,95,0.01,1.5,0.015,31118.599999999984,31474.799999999985,356.2000000000007,86.2,112.4,96.2,18.086,2018-06-29,CrossJPY_16,19.679,Accepted,0.9190507647746329
23_GA_F_2,GA,Short,2018-06-29 19:42:00,2018-06-29 22:45:00,11.5,TimeExit,19,42,90,200,0.0001,2.0,0.0002,31138.099999999984,31474.799999999985,336.7000000000007,126.8,105.8,95.7,27.921,2018-06-29,GA,33.129,Accepted,0.8427963415738478
24_GA_D_1,GA,Long,2018-06-29 22:44:00,2018-06-30 03:08:00,41.9,TimeExit,22,44,90,200,0.0001,2.0,0.0002,31160.499999999985,31474.799999999985,314.2999999999993,126.8,105.8,96.1,30.607,2018-06-29,GA,33.129,Accepted,0.9238733435962451
8_AJ_Core1,AJ,Long,2018-07-02 08:01:00,2018-07-02 22:46:00,-56.3,TimeExit,8,1,70,110,0.01,1.5,0.015,31037.199999999983,31474.799999999985,437.59999999999854,24.8,19.7,19.7,16.357,2018-07-02,CrossJPY_16,19.679,Accepted,0.8311906092789269
18_EA_2_MonWed_Short,EA,Short,2018-07-02 09:59:00,2018-07-03 01:53:00,-90.0,SL,9,59,90,180,0.0001,1.5,0.00015,30885.899999999987,31474.799999999985,588.8999999999978,40.4,41.7,41.7,25.271,2018-07-02,EA_Rev4,27.414,Accepted,0.9218282629313489
20_EA_1A_MonTue_Short,EA,Short,2018-07-02 10:01:00,2018-07-02 16:00:00,-17.0,TimeExit,10,1,50,125,0.0001,1.5,0.00015,31143.499999999985,31474.799999999985,331.2999999999993,40.4,41.7,41.7,24.621,2018-07-02,EA_Rev4,27.414,Accepted,0.8981177500547165
1_EJ_Log1,EJ,Long,2018-07-02 13:55:00,2018-07-03 04:55:00,-30.0,TimeExit,13,55,70,250,0.01,1.0,0.01,30854.099999999988,31474.799999999985,620.6999999999971,24.0,44.2,44.2,19.621,2018-07-02,CrossJPY_16,23.232,Accepted,0.8445678374655647
6_GJ_Old_Mon,GJ,Long,2018-07-02 15:45:00,2018-07-02 21:20:00,-50.0,SL,15,45,50,210,0.01,2.0,0.02,31093.499999999985,31474.799999999985,381.2999999999993,25.9,79.0,79.0,22.15,2018-07-02,CrossJPY_16,31.189,Accepted,0.7101862836256372
7_GJ_Mon_Blitz,GJ,Long,2018-07-02 18:02:00,2018-07-02 23:02:00,-61.3,TimeExit,18,2,130,250,0.01,2.0,0.02,30975.899999999987,31474.799999999985,498.8999999999978,25.9,97.0,97.0,26.643,2018-07-02,CrossJPY_16,31.189,Accepted,0.8542434832793613
2_EJ_NightBlitz_20,EJ,Long,2018-07-02 20:56:00,2018-07-03 04:45:00,-1.8,TimeExit,20,56,45,70,0.01,1.0,0.01,30884.099999999988,31474.799999999985,590.6999999999971,24.0,87.2,87.2,21.271,2018-07-02,CrossJPY_16,23.232,Accepted,0.915590564738292
21_GA_B_3,GA,Long,2018-07-02 21:02:00,2018-07-03 10:00:00,36.4,TimeExit,21,2,220,100,0.0001,2.0,0.0002,30948.099999999988,31474.799999999985,526.6999999999971,53.5,97.8,97.8,22.45,2018-07-02,GA,33.129,Accepted,0.6776540191373117
3_EJ_NightBlitz_21,EJ,Long,2018-07-02 21:56:00,2018-07-03 05:27:00,22.5,TimeExit,21,56,75,70,0.01,1.0,0.01,30876.599999999988,31474.799999999985,598.1999999999971,24.0,87.2,87.2,20.693,2018-07-02,CrossJPY_16,23.232,Accepted,0.89071108815427
4_GJ_Port_Log1,GJ,Long,2018-07-03 00:00:00,2018-07-03 08:55:00,35.1,TimeExit,0,0,130,90,0.01,2.0,0.02,30911.699999999983,31474.799999999985,563.0999999999985,130.6,130.6,,27.543,2018-07-03,CrossJPY_16,31.189,Accepted,0.8830998108307416
5_GJ_Port_Log2,GJ,Short,2018-07-03 09:55:00,2018-07-03 23:55:00,-7.6,TimeExit,9,55,90,999,0.01,2.0,0.02,30940.49999999999,31474.799999999985,534.2999999999956,130.6,130.6,51.9,19.736,2018-07-03,CrossJPY_16,31.189,Accepted,0.6327872006156017
14_UJ_Sat_3rd,UJ,Short,2018-07-03 20:01:00,2018-07-04 03:08:00,26.5,TimeExit,20,1,45,70,0.01,0.5,0.005,30966.99999999999,31474.799999999985,507.7999999999956,51.0,45.8,45.8,13.664,2018-07-03,CrossJPY_16,19.629,Accepted,0.6961128941871719
4_GJ_Port_Log1,GJ,Long,2018-07-04 00:00:00,2018-07-04 08:55:00,-10.2,TimeExit,0,0,130,90,0.01,2.0,0.02,30956.79999999999,31474.799999999985,517.9999999999964,110.8,110.8,,30.064,2018-07-04,CrossJPY_16,31.189,Accepted,0.9639295905607747
17_EA_1B_Wed_Short,EA,Short,2018-07-04 09:59:00,2018-07-04 20:58:00,29.1,TimeExit,9,59,70,175,0.0001,1.5,0.00015,30985.899999999987,31474.799999999985,488.8999999999978,140.0,140.0,30.0,17.621,2018-07-04,EA_Rev4,27.414,Accepted,0.6427737652294447
18_EA_2_MonWed_Short,EA,Short,2018-07-04 09:59:00,2018-07-05 05:26:00,3.7,TimeExit,9,59,90,180,0.0001,1.5,0.00015,31003.39999999999,31474.799999999985,471.3999999999942,140.0,140.0,30.0,17.621,2018-07-04,EA_Rev4,27.414,Accepted,0.6427737652294447
1_EJ_Log1,EJ,Long,2018-07-04 13:55:00,2018-07-05 04:55:00,-5.1,TimeExit,13,55,70,250,0.01,1.0,0.01,30999.69999999999,31474.799999999985,475.0999999999949,114.6,86.7,29.0,14.464,2018-07-04,CrossJPY_16,23.232,Accepted,0.6225895316804408
2_EJ_NightBlitz_20,EJ,Long,2018-07-04 20:56:00,2018-07-05 04:45:00,18.9,TimeExit,20,56,45,70,0.01,1.0,0.01,31004.79999999999,31474.799999999985,469.9999999999964,114.6,79.9,48.7,15.557,2018-07-04,CrossJPY_16,23.232,Accepted,0.6696367079889808
19_EA_3_WedThu_Long,EA,Long,2018-07-04 20:56:00,2018-07-05 10:00:00,47.3,TimeExit,20,56,90,999,0.0001,1.5,0.00015,31065.49999999999,31474.799999999985,409.2999999999956,140.0,77.0,77.0,22.121,2018-07-04,EA_Rev4,27.414,Accepted,0.8069234697599765
3_EJ_NightBlitz_21,EJ,Long,2018-07-04 21:56:00,2018-07-05 05:27:00,14.8,TimeExit,21,56,75,70,0.01,1.0,0.01,31018.19999999999,31474.799999999985,456.5999999999949,114.6,55.5,48.7,15.614,2018-07-04,CrossJPY_16,23.232,Accepted,0.672090220385675
5_GJ_Port_Log2,GJ,Short,2018-07-05 09:55:00,2018-07-05 23:55:00,-17.5,TimeExit,9,55,90,999,0.01,2.0,0.02,30977.99999999999,31474.799999999985,496.7999999999956,63.6,80.1,62.3,17.479,2018-07-05,CrossJPY_16,31.189,Accepted,0.5604219436339735
22_GA_C_2,GA,Long,2018-07-05 16:56:00,2018-07-05 22:29:00,-70.0,SL,16,56,70,80,0.0001,2.0,0.0002,30995.49999999999,31474.799999999985,479.2999999999956,114.4,121.4,72.9,25.057,2018-07-05,GA,33.129,Accepted,0.756346403453168
9_AJ_Core2,AJ,Short,2018-07-05 17:14:00,2018-07-06 01:14:00,-3.5,TimeExit,17,14,30,80,0.01,1.5,0.015,30974.49999999999,31474.799999999985,500.2999999999956,53.5,48.4,48.4,15.479,2018-07-05,CrossJPY_16,19.679,Accepted,0.7865745210630621
19_EA_3_WedThu_Long,EA,Long,2018-07-05 20:56:00,2018-07-06 10:00:00,-1.5,TimeExit,20,56,90,999,0.0001,1.5,0.00015,30972.99999999999,31474.799999999985,501.7999999999956,77.0,120.3,104.4,22.571,2018-07-05,EA_Rev4,27.414,Accepted,0.8233384402130298
8_AJ_Core1,AJ,Long,2018-07-09 08:01:00,2018-07-09 22:46:00,68.7,TimeExit,8,1,70,110,0.01,1.5,0.015,31157.29999999999,31474.799999999985,317.4999999999964,11.3,12.2,12.2,10.179,2018-07-09,CrossJPY_16,19.679,Accepted,0.5172518928807358
18_EA_2_MonWed_Short,EA,Short,2018-07-09 09:59:00,2018-07-10 05:26:00,49.9,TimeExit,9,59,90,180,0.0001,1.5,0.00015,31243.69999999999,31474.799999999985,231.0999999999949,36.5,32.5,32.5,18.686,2018-07-09,EA_Rev4,27.414,Accepted,0.6816225286350039
26_AJ_China_Demand,AJ,Long,2018-07-09 10:00:00,2018-07-09 15:50:00,23.5,TimeExit,10,0,45,80,0.01,1.5,0.015,30996.49999999999,31474.799999999985,478.2999999999956,11.3,23.8,23.8,11.007,2018-07-09,China_Demand,19.679,Accepted,0.5593272015854465
27_EA_China_Demand,EA,Short,2018-07-09 10:00:00,2018-07-09 15:50:00,29.0,TimeExit,10,0,60,60,0.0001,1.5,0.00015,31025.49999999999,31474.799999999985,449.2999999999956,36.5,32.5,32.5,19.071,2018-07-09,China_Demand,27.414,Accepted,0.695666447800394
25_AU_China_Demand,AU,Long,2018-07-09 10:00:00,2018-07-09 15:50:00,20.7,TimeExit,10,0,40,40,0.0001,1.5,0.00015,31046.19999999999,31474.799999999985,428.5999999999949,14.7,16.8,16.8,9.7,2018-07-09,China_Demand,15.267,Accepted,0.635357306609026
