StrategyNo,Strategy,Year,Trades,TotalR,AvgR,PF,WinRate,AvgWinR,AvgLossR,MaxDDR,MaxLosingStreak,SLCount,SLRate,TPCount,TPRate,TimeCount,TimeRate,OtherCount,OtherRate
5,5_GJ_Port_Log2,2023,105,6.969999997,0.06638095235238095238095238095,1.208724296160213671698126279,0.4571428571428571428571428571,0.8409027777708333333333333333,-0.5858479532631578947368421053,7.455555557,6,23,0.2190476190476190476190476190,0,0,82,0.7809523809523809523809523810,0,0
5,5_GJ_Port_Log2,2024,108,5.082222220,0.04705761314814814814814814815,1.135981211093880551907113662,0.3981481481481481481481481481,0.9873643411162790697674418605,-0.5749914530461538461538461538,7.994444445,5,24,0.2222222222222222222222222222,0,0,84,0.7777777777777777777777777778,0,0
5,5_GJ_Port_Log2,2025,111,6.558888894,0.05908908913513513513513513514,1.197029372655461398468770665,0.5405405405405405405405405405,0.6641296297,-0.6527233115294117647058823529,8.442222219,5,23,0.2072072072072072072072072072,0,0,88,0.7927927927927927927927927928,0,0
5,5_GJ_Port_Log2,2026,79,-2.641111109,-0.03343178618987341772151898734,0.8942521577432134985692899234,0.4050632911392405063291139241,0.69795138890625,-0.5313947990212765957446808511,7.303333330,6,13,0.1645569620253164556962025316,0,0,66,0.8354430379746835443037974684,0,0
6,6_GJ_Old_Mon,2015,42,-0.678,-0.01614285714285714285714285714,0.9650911337658325610132839049,0.4047619047619047619047619048,1.102588235294117647058823529,-0.77688,5.612,7,16,0.3809523809523809523809523810,1,0.02380952380952380952380952381,25,0.5952380952380952380952380952,0,0
6,6_GJ_Old_Mon,2016,42,0.112,0.002666666666666666666666666667,1.005080286673319423024584959,0.3571428571428571428571428571,1.4772,-0.8165185185185185185185185185,12.490,6,20,0.4761904761904761904761904762,1,0.02380952380952380952380952381,21,0.5,0,0
6,6_GJ_Old_Mon,2017,41,0.874,0.02131707317073170731707317073,1.070144462279293739967897271,0.5853658536585365853658536585,0.5555833333333333333333333333,-0.7329411764705882352941176471,5.004,3,11,0.2682926829268292682926829268,0,0,30,0.7317073170731707317073170732,0,0
6,6_GJ_Old_Mon,2018,43,8.866,0.2061860465116279069767441860,1.610942668136714443219404631,0.5348837209302325581395348837,1.016434782608695652173913043,-0.7256,4.230,5,12,0.2790697674418604651162790698,1,0.02325581395348837209302325581,30,0.6976744186046511627906976744,0,0
6,6_GJ_Old_Mon,2019,43,-3.010,-0.070,0.8353571819275790394923968931,0.4418604651162790697674418605,0.8037894736842105263157894737,-0.76175,8.996,6,15,0.3488372093023255813953488372,0,0,28,0.6511627906976744186046511628,0,0
6,6_GJ_Old_Mon,2020,41,4.778,0.1165365853658536585365853659,1.274156529722285976589396374,0.5121951219512195121951219512,1.057428571428571428571428571,-0.8714,6.662,4,16,0.3902439024390243902439024390,0,0,25,0.6097560975609756097560975610,0,0
6,6_GJ_Old_Mon,2021,43,10.636,0.2473488372093023255813953488,2.057256461232604373757455268,0.5813953488372093023255813953,0.82784,-0.5588888888888888888888888889,3.226,4,6,0.1395348837209302325581395349,0,0,37,0.8604651162790697674418604651,0,0
6,6_GJ_Old_Mon,2022,42,16.274,0.3874761904761904761904761905,1.915916253939666816749212067,0.5476190476190476190476190476,1.480086956521739130434782609,-0.9351578947368421052631578947,4.000,4,17,0.4047619047619047619047619048,2,0.04761904761904761904761904762,23,0.5476190476190476190476190476,0,0
6,6_GJ_Old_Mon,2023,42,6.488,0.1544761904761904761904761905,1.419880921563551643800155320,0.5238095238095238095238095238,0.9972727272727272727272727273,-0.7726,5.548,7,14,0.3333333333333333333333333333,0,0,28,0.6666666666666666666666666667,0,0
6,6_GJ_Old_Mon,2024,43,19.824,0.4610232558139534883720930233,2.355394502939969916586900041,0.5813953488372093023255813953,1.378,-0.8125555555555555555555555556,3.900,3,13,0.3023255813953488372093023256,1,0.02325581395348837209302325581,29,0.6744186046511627906976744186,0,0
6,6_GJ_Old_Mon,2025,41,13.132,0.3202926829268292682926829268,2.1725,0.6585365853658536585365853659,0.9011851851851851851851851852,-0.800,2.468,3,10,0.2439024390243902439024390244,0,0,31,0.7560975609756097560975609756,0,0
6,6_GJ_Old_Mon,2026,28,5.684,0.203,1.593071786310517529215358932,0.5714285714285714285714285714,0.95425,-0.7986666666666666666666666667,3.336,4,8,0.2857142857142857142857142857,0,0,20,0.7142857142857142857142857143,0,0
7,7_GJ_Mon_Blitz,2015,50,-4.808461538,-0.09616923076,0.4827044025996223500430571102,0.46,0.1950836120869565217391304348,-0.3442735042962962962962962963,4.808461538,5,2,0.04,0,0,48,0.96,0,0
7,7_GJ_Mon_Blitz,2016,51,4.543846152,0.08909502258823529411764705882,1.647981570537167242926343734,0.5882352941176470588235294118,0.3852051281666666666666666667,-0.3339194139523809523809523810,1.497692308,4,3,0.05882352941176470588235294118,0,0,48,0.9411764705882352941176470588,0,0
7,7_GJ_Mon_Blitz,2017,49,-0.950769232,-0.01940345371428571428571428571,0.8361829024050000856716368286,0.5306122448979591836734693878,0.1866568047307692307692307692,-0.2523411371739130434782608696,2.572307694,4,1,0.02040816326530612244897959184,0,0,48,0.9795918367346938775510204082,0,0
7,7_GJ_Mon_Blitz,2018,51,0.963846150,0.01889894411764705882352941176,1.146566849320245229354044947,0.5686274509803921568627450980,0.2599999998965517241379310345,-0.2989160839545454545454545455,2.295384616,5,0,0,0,0,51,1,0,0
7,7_GJ_Mon_Blitz,2019,51,0.233846151,0.004585218647058823529411764706,1.046590037749268507482724989,0.4509803921568627450980392157,0.2283946486956521739130434783,-0.17925824175,2.166153845,5,0,0,0,0,51,1,0,0
7,7_GJ_Mon_Blitz,2020,49,3.100769228,0.06328100465306122448979591837,1.583864425652780006605871666,0.5918367346938775510204081633,0.2900530503793103448275862069,-0.26553846165,2.181538462,4,1,0.02040816326530612244897959184,0,0,48,0.9795918367346938775510204082,0,0
7,7_GJ_Mon_Blitz,2021,51,2.832307694,0.05553544498039215686274509804,1.685278243323593171042562478,0.5098039215686274509803921569,0.2678994083846153846153846154,-0.16532307696,1.198461539,4,0,0,0,0,51,1,0,0
7,7_GJ_Mon_Blitz,2022,50,2.514615384,0.05029230768,1.338896951975889898655540445,0.54,0.3679487179629629629629629630,-0.3226086956956521739130434783,2.726923078,5,2,0.04,1,0.02,47,0.94,0,0
7,7_GJ_Mon_Blitz,2023,50,3.216153848,0.06432307696,1.510625305736466546274949492,0.6,0.3171538461666666666666666667,-0.31492307685,2.614615384,4,2,0.04,0,0,48,0.96,0,0
7,7_GJ_Mon_Blitz,2024,51,6.730000003,0.1319607843725490196078431373,2.355593430929997410061202556,0.6274509803921568627450980392,0.365456730875,-0.2612955465789473684210526316,1.538461538,6,0,0,0,0,51,1,0,0
7,7_GJ_Mon_Blitz,2025,50,4.229230765,0.0845846153,1.834167803418474239282653160,0.56,0.3321153845357142857142857143,-0.2304545455454545454545454545,1.430000001,4,0,0,1,0.02,49,0.98,0,0
7,7_GJ_Mon_Blitz,2026,36,2.229230770,0.06192307694444444444444444444,1.767885532876732526043368641,0.6666666666666666666666666667,0.213846153875,-0.2419230769166666666666666667,0.877692307,4,0,0,0,0,36,1,0,0
8,8_AJ_Core1,2015,51,1.961428573,0.03845938378431372549019607843,1.177458963578450998855767171,0.5294117647058823529411764706,0.4820105820370370370370370370,-0.46053571425,3.297142856,6,3,0.05882352941176470588235294118,1,0.01960784313725490196078431373,47,0.9215686274509803921568627451,0,0
8,8_AJ_Core1,2016,51,7.871428569,0.1543417366470588235294117647,1.555387561560776256813216649,0.5294117647058823529411764706,0.8164550263703703703703703704,-0.5905357142916666666666666667,2.268571428,3,9,0.1764705882352941176470588235,4,0.07843137254901960784313725490,38,0.7450980392156862745098039216,0,0
8,8_AJ_Core1,2017,50,-1.949999999,-0.03899999998,0.7967842788061103385795411541,0.46,0.3324223603043478260869565217,-0.3553968254074074074074074074,3.857142857,6,3,0.06,0,0,47,0.94,0,0
8,8_AJ_Core1,2018,51,2.239999999,0.04392156860784313725490196078,1.294681450740162457286609423,0.4901960784313725490196078431,0.3936571428,-0.2923626373461538461538461538,2.002857144,4,0,0,0,0,51,1,0,0
8,8_AJ_Core1,2019,51,-1.444285716,-0.02831932776470588235294117647,0.8501334122279750893363793280,0.5294117647058823529411764706,0.3034391534074074074074074074,-0.4015476190833333333333333333,4.112857144,4,5,0.09803921568627450980392156863,1,0.01960784313725490196078431373,45,0.8823529411764705882352941176,0,0
8,8_AJ_Core1,2020,49,9.377142858,0.1913702624081632653061224490,2.281780902409859490569211042,0.6326530612244897959183673469,0.5384792626774193548387096774,-0.4064285713888888888888888889,1.484285714,4,4,0.08163265306122448979591836735,3,0.06122448979591836734693877551,42,0.8571428571428571428571428571,0,0
8,8_AJ_Core1,2021,51,2.595714284,0.05089635850980392156862745098,1.313871134665795509713930410,0.6078431372549019607843137255,0.3505069124193548387096774194,-0.41350000005,2.888571427,5,4,0.07843137254901960784313725490,1,0.01960784313725490196078431373,46,0.9019607843137254901960784314,0,0
8,8_AJ_Core1,2022,50,6.288571427,0.12577142854,1.428460190669928559379695625,0.62,0.676313364,-0.772481203,3.387142857,5,12,0.24,2,0.04,36,0.72,0,0
8,8_AJ_Core1,2023,50,9.739999999,0.19479999998,1.976930792374817531832980695,0.6,0.6569999999333333333333333333,-0.49849999995,3.301428571,4,5,0.1,3,0.06,42,0.84,0,0
8,8_AJ_Core1,2024,51,6.310000003,0.1237254902549019607843137255,1.664510305906810528241754175,0.5686274509803921568627450980,0.5450246305517241379310344828,-0.4316233765,2.581428571,5,4,0.07843137254901960784313725490,3,0.05882352941176470588235294118,44,0.8627450980392156862745098039,0,0
8,8_AJ_Core1,2025,49,8.974285712,0.183148688,2.109697932964311922504227379,0.5918367346938775510204081633,0.5883251230689655172413793103,-0.40435714285,1.698571429,3,2,0.04081632653061224489795918367,3,0.06122448979591836734693877551,44,0.8979591836734693877551020408,0,0
8,8_AJ_Core1,2026,36,2.785714285,0.07738095236111111111111111111,1.276399716430486192072410226,0.6666666666666666666666666667,0.53601190475,-0.8398809524166666666666666667,3.008571429,3,9,0.25,0,0,27,0.75,0,0
9,9_AJ_Core2,2015,28,2.819999999,0.1007142856785714285714285714,1.215816326448576114121209793,0.5,1.134761904714285714285714286,-0.9333333333571428571428571429,6.146666668,3,13,0.4642857142857142857142857143,3,0.1071428571428571428571428571,12,0.4285714285714285714285714286,0,0
9,9_AJ_Core2,2016,30,5.953333337,0.1984444445666666666666666667,1.381705492878038277105280542,0.4,1.795833333583333333333333333,-0.8664814814444444444444444444,5.013333332,6,14,0.4666666666666666666666666667,7,0.2333333333333333333333333333,9,0.3,0,0
9,9_AJ_Core2,2017,31,4.220000000,0.1361290322580645161290322581,1.399495108917575905196286009,0.4838709677419354838709677419,0.9855555554666666666666666667,-0.66020833325,4.273333333,5,8,0.2580645161290322580645161290,0,0,23,0.7419354838709677419354838710,0,0
9,9_AJ_Core2,2018,29,18.980000000,0.6544827586206896551724137931,3.976476737952092172610972704,0.7241379310344827586206896552,1.207460317476190476190476190,-0.797083333375,2.000000000,2,6,0.2068965517241379310344827586,2,0.06896551724137931034482758621,21,0.7241379310344827586206896552,0,0
9,9_AJ_Core2,2019,30,0.986666670,0.032888889,1.105001774040794733880155710,0.5666666666666666666666666667,0.6107843138823529411764705882,-0.7228205127692307692307692308,4.309999999,3,6,0.2,0,0,24,0.8,0,0
9,9_AJ_Core2,2020,26,4.566666664,0.1756410255384615384615384615,1.474541045758604707602452047,0.5384615384615384615384615385,1.013571428428571428571428571,-0.8019444445,4.493333335,4,8,0.3076923076923076923076923077,2,0.07692307692307692307692307692,16,0.6153846153846153846153846154,0,0
9,9_AJ_Core2,2021,32,3.426666668,0.107083333375,1.396604938425925925925925926,0.53125,0.7098039216470588235294117647,-0.576000000,2.476666666,3,6,0.1875,1,0.03125,25,0.78125,0,0
9,9_AJ_Core2,2022,27,9.946666667,0.3683950617407407407407407407,1.956410256442307692307692308,0.5555555555555555555555555556,1.356444444466666666666666667,-0.8666666666666666666666666667,4.000000000,4,10,0.3703703703703703703703703704,5,0.1851851851851851851851851852,12,0.4444444444444444444444444444,0,0
9,9_AJ_Core2,2023,30,11.870000000,0.3956666666666666666666666667,2.280474649268557211513639999,0.6333333333333333333333333333,1.112631579,-0.8427272728181818181818181818,4.010000000,3,8,0.2666666666666666666666666667,2,0.06666666666666666666666666667,20,0.6666666666666666666666666667,0,0
9,9_AJ_Core2,2024,30,0.190000001,0.006333333366666666666666666667,1.012510974605465802221486646,0.4333333333333333333333333333,1.182820512846153846153846154,-0.8933333332941176470588235294,7.590000000,4,15,0.5,3,0.1,12,0.4,0,0
9,9_AJ_Core2,2025,27,2.646666667,0.09802469137037037037037037037,1.265729585040160642570281124,0.5185185185185185185185185185,0.9004761905,-0.7661538461538461538461538462,6.510000000,4,8,0.2962962962962962962962962963,2,0.07407407407407407407407407407,17,0.6296296296296296296296296296,0,0
9,9_AJ_Core2,2026,20,-2.636666666,-0.1318333333,0.7432651737098344693281402142,0.35,1.090476190571428571428571429,-0.790000000,3.836666667,3,8,0.4,1,0.05,11,0.55,0,0
10,10_AJ_SatA,2015,32,2.172,0.067875,1.762640449438202247191011236,0.5,0.31375,-0.178,1.182,3,0,0,7,0.21875,25,0.78125,0,0
10,10_AJ_SatA,2016,34,2.342,0.06888235294117647058823529412,1.681210005817335660267597440,0.5,0.340,-0.2022352941176470588235294118,0.812,3,0,0,9,0.2647058823529411764705882353,25,0.7352941176470588235294117647,0,0
10,10_AJ_SatA,2017,33,-0.268,-0.008121212121212121212121212121,0.9294736842105263157894736842,0.4545454545454545454545454545,0.2354666666666666666666666667,-0.2111111111111111111111111111,1.518,4,0,0,4,0.1212121212121212121212121212,29,0.8787878787878787878787878788,0,0
10,10_AJ_SatA,2018,35,-2.350,-0.06714285714285714285714285714,0.5576054216867469879518072289,0.4857142857142857142857142857,0.1742352941176470588235294118,-0.2951111111111111111111111111,3.736,5,2,0.05714285714285714285714285714,2,0.05714285714285714285714285714,31,0.8857142857142857142857142857,0,0
10,10_AJ_SatA,2019,36,-1.536,-0.04266666666666666666666666667,0.5547826086956521739130434783,0.3055555555555555555555555556,0.174,-0.138,1.798,10,0,0,1,0.02777777777777777777777777778,35,0.9722222222222222222222222222,0,0
10,10_AJ_SatA,2020,35,-0.762,-0.02177142857142857142857142857,0.8258683729433272394881170018,0.4571428571428571428571428571,0.225875,-0.2303157894736842105263157895,1.640,4,2,0.05714285714285714285714285714,3,0.08571428571428571428571428571,30,0.8571428571428571428571428571,0,0
10,10_AJ_SatA,2021,34,-0.042,-0.001235294117647058823529411765,0.9877121123464014043300175541,0.5,0.1985882352941176470588235294,-0.213625,2.068,7,0,0,4,0.1176470588235294117647058824,30,0.8823529411764705882352941176,0,0
10,10_AJ_SatA,2022,35,1.896,0.05417142857142857142857142857,1.419654714475431606905710491,0.5428571428571428571428571429,0.3375789473684210526315789474,-0.282375,1.394,3,1,0.02857142857142857142857142857,11,0.3142857142857142857142857143,23,0.6571428571428571428571428571,0,0
10,10_AJ_SatA,2023,35,1.138,0.03251428571428571428571428571,1.280295566502463054187192118,0.5142857142857142857142857143,0.2887777777777777777777777778,-0.2388235294117647058823529412,1.508,3,0,0,5,0.1428571428571428571428571429,30,0.8571428571428571428571428571,0,0
10,10_AJ_SatA,2024,36,1.988,0.05522222222222222222222222222,1.550692520775623268698060942,0.4722222222222222222222222222,0.3292941176470588235294117647,-0.190,1.184,5,0,0,8,0.2222222222222222222222222222,28,0.7777777777777777777777777778,0,0
10,10_AJ_SatA,2025,33,-0.764,-0.02315151515151515151515151515,0.8382726502963590177815410669,0.4545454545454545454545454545,0.264,-0.2624444444444444444444444444,2.950,6,0,0,5,0.1515151515151515151515151515,28,0.8484848484848484848484848485,0,0
10,10_AJ_SatA,2026,25,-0.940,-0.0376,0.7269029633933759442184776293,0.44,0.2274545454545454545454545455,-0.2647692307692307692307692308,2.446,3,0,0,3,0.12,22,0.88,0,0
11,11_AJ_SatB,2015,31,4.509090909,0.1454545454516129032258064516,1.814182534628765150199834980,0.5161290322580645161290322581,0.627954545375,-0.3692121211333333333333333333,2.063636363,6,1,0.03225806451612903225806451613,2,0.06451612903225806451612903226,28,0.9032258064516129032258064516,0,0
11,11_AJ_SatB,2016,34,7.250909088,0.213262032,2.354159591618564457285279604,0.5882352941176470588235294118,0.6302727272,-0.3824675325714285714285714286,1.347272727,2,3,0.08823529411764705882352941176,2,0.05882352941176470588235294118,29,0.8529411764705882352941176471,0,0
11,11_AJ_SatB,2017,33,-0.972727276,-0.02947658412121212121212121212,0.8503496498922001077254768899,0.3939393939393939393939393939,0.4251748250769230769230769231,-0.3250000001,1.849090911,5,1,0.03030303030303030303030303030,0,0,32,0.9696969696969696969696969697,0,0
11,11_AJ_SatB,2018,35,1.681818180,0.048051948,1.219506406942885817628648367,0.6,0.4449350649047619047619047619,-0.5472727273571428571428571429,3.412727275,3,4,0.1142857142857142857142857143,0,0,31,0.8857142857142857142857142857,0,0
11,11_AJ_SatB,2019,36,1.285454544,0.03570707066666666666666666667,1.199323371609906488354961025,0.4444444444444444444444444444,0.483409090875,-0.3224545455,2.572727273,5,1,0.02777777777777777777777777778,1,0.02777777777777777777777777778,34,0.9444444444444444444444444444,0,0
11,11_AJ_SatB,2020,35,3.123636363,0.08924675322857142857142857143,1.418412079767286014629764782,0.5428571428571428571428571429,0.5573205741578947368421052632,-0.466590909125,2.060000000,2,3,0.08571428571428571428571428571,2,0.05714285714285714285714285714,30,0.8571428571428571428571428571,0,0
11,11_AJ_SatB,2021,34,0.414545454,0.01219251335294117647058823529,1.056047197546394189665124982,0.4705882352941176470588235294,0.4881818183125,-0.4109090910555555555555555556,2.099999999,4,1,0.02941176470588235294117647059,0,0,33,0.9705882352941176470588235294,0,0
11,11_AJ_SatB,2022,35,5.434545454,0.1552727272571428571428571429,1.575804276585933428560699931,0.5428571428571428571428571429,0.7827751195789473684210526316,-0.589886363625,2.507272727,4,7,0.2,2,0.05714285714285714285714285714,26,0.7428571428571428571428571429,0,0
11,11_AJ_SatB,2023,35,0.330909089,0.0094545454,1.042473745373282556073752734,0.4857142857142857142857142857,0.4777540106470588235294117647,-0.4328282828888888888888888889,3.009090908,5,2,0.05714285714285714285714285714,2,0.05714285714285714285714285714,31,0.8857142857142857142857142857,0,0
11,11_AJ_SatB,2024,36,3.721818180,0.1033838383333333333333333333,1.570990236660811649466998145,0.5277777777777777777777777778,0.5389473684210526315789473684,-0.383422460,1.965454545,4,1,0.02777777777777777777777777778,2,0.05555555555555555555555555556,33,0.9166666666666666666666666667,0,0
11,11_AJ_SatB,2025,34,-1.129090908,-0.03320855611764705882352941176,0.8711083438061891195904541369,0.4117647058823529411764705882,0.545064935,-0.4379999999,2.701818181,5,3,0.08823529411764705882352941176,1,0.02941176470588235294117647059,30,0.8823529411764705882352941176,0,0
11,11_AJ_SatB,2026,25,-2.545454546,-0.10181818184,0.6185286102880710377266455979,0.36,0.4585858585555555555555555556,-0.4170454545625,5.085454546,6,2,0.08,0,0,23,0.92,0,0
12,12_UJ_Short_Core,2015,49,7.776,0.1586938775510204081632653061,1.800658978583196046128500824,0.6734693877551020408163265306,0.5299393939393939393939393939,-0.607,3.207,4,5,0.1020408163265306122448979592,0,0,44,0.8979591836734693877551020408,0,0
12,12_UJ_Short_Core,2016,42,10.061,0.2395476190476190476190476190,1.897582299937550182888750112,0.5476190476190476190476190476,0.9247826086956521739130434783,-0.5899473684210526315789473684,4.090,3,7,0.1666666666666666666666666667,2,0.04761904761904761904761904762,33,0.7857142857142857142857142857,0,0
12,12_UJ_Short_Core,2017,49,8.662,0.1767755102040816326530612245,2.075490439533151229202880556,0.6122448979591836734693877551,0.5572,-0.4238947368421052631578947368,2.513,3,4,0.08163265306122448979591836735,1,0.02040816326530612244897959184,44,0.8979591836734693877551020408,0,0
12,12_UJ_Short_Core,2018,48,6.034,0.1257083333333333333333333333,1.561981931638260221663406911,0.5625,0.6211481481481481481481481481,-0.53685,3.176,4,8,0.1666666666666666666666666667,1,0.02083333333333333333333333333,39,0.8125,0,0
12,12_UJ_Short_Core,2019,43,3.746,0.08711627906976744186046511628,1.786644267114657706845863083,0.5116279069767441860465116279,0.3867272727272727272727272727,-0.2267619047619047619047619048,1.228,4,0,0,1,0.02325581395348837209302325581,42,0.9767441860465116279069767442,0,0
12,12_UJ_Short_Core,2020,50,18.594,0.37188,4.082559681697612732095490716,0.64,0.7695625,-0.3351111111111111111111111111,1.514,3,3,0.06,2,0.04,45,0.9,0,0
12,12_UJ_Short_Core,2021,46,5.481,0.1191521739130434782608695652,2.070298769771528998242530756,0.6521739130434782608695652174,0.3534,-0.3200625,1.428,2,0,0,0,0,46,1,0,0
12,12_UJ_Short_Core,2022,43,27.760,0.6455813953488372093023255814,4.668076109936575052854122622,0.6744186046511627906976744186,1.218206896551724137931034483,-0.5405714285714285714285714286,1.650,2,4,0.09302325581395348837209302326,7,0.1627906976744186046511627907,32,0.7441860465116279069767441860,0,0
12,12_UJ_Short_Core,2023,49,15.976,0.3260408163265306122448979592,2.486416077409750651283959806,0.5918367346938775510204081633,0.9215172413793103448275862069,-0.5656842105263157894736842105,2.265,4,7,0.1428571428571428571428571429,4,0.08163265306122448979591836735,38,0.7755102040816326530612244898,0,0
12,12_UJ_Short_Core,2024,46,11.372,0.2472173913043478260869565217,1.873626795728662518245371437,0.5434782608695652173913043478,0.97556,-0.6198571428571428571428571429,3.498,5,9,0.1956521739130434782608695652,6,0.1304347826086956521739130435,31,0.6739130434782608695652173913,0,0
12,12_UJ_Short_Core,2025,48,17.016,0.3545,2.174975832067394006352713714,0.5625,1.166592592592592592592592593,-0.6896190476190476190476190476,5.000,5,10,0.2083333333333333333333333333,5,0.1041666666666666666666666667,33,0.6875,0,0
12,12_UJ_Short_Core,2026,33,-3.125,-0.09469696969696969696969696970,0.6426529445397369925671812464,0.3939393939393939393939393939,0.4323076923076923076923076923,-0.4602631578947368421052631579,4.376,6,5,0.1515151515151515151515151515,0,0,28,0.8484848484848484848484848485,0,0
13,13_UJ_Fix_MidWeek,2015,18,2.695789475,0.1497660819444444444444444444,5.725092259767194086393718754,0.7222222222222222222222222222,0.2512550607692307692307692308,-0.114105263,0.393684211,2,0,0,0,0,18,1,0,0
