Period,Method,Scope,ScopeType,StrategyNo,Strategy,Group,Aggregation,Eligible,EligibleStrategies,EligibleIDs,PrespecifiedSubgroup,Support,Q1AvgR,Q2AvgR,Q3AvgR,Q4AvgR,Q5AvgR,Q5MinusQ1AvgR,Q2MinusQ1AvgR,Q3MinusQ2AvgR,Q4MinusQ3AvgR,Q5MinusQ4AvgR,Spearman,AdjacentIncreases,StrictlyIncreasing,Nondecreasing,Complete,CILow,CIHigh,ValidBootstraps,CombinedConclusion
Historical,primary,19,Strategy,19.0,19_EA_3_WedThu_Long,,trade_weighted,True,1,19,False,DESCRIPTIVE_ONLY,0.06563620073387096,0.015492063514285715,0.07062222228000002,0.11126984130612247,0.16429118774137927,0.09865498700750831,-0.050144137219585244,0.05513015876571431,0.04064761902612245,0.0530213464352568,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,20,Strategy,20.0,20_EA_1A_MonTue_Short,,trade_weighted,True,1,20,False,DESCRIPTIVE_ONLY,0.028979310344827574,0.07436111111111111,0.06660759493670886,-0.014961538461538483,0.1814,0.15242068965517244,0.04538180076628354,-0.0077535161744022585,-0.08156913339824734,0.19636153846153848,0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,21,Strategy,21.0,21_GA_B_3,,trade_weighted,True,1,21,False,DESCRIPTIVE_ONLY,-0.005310606024999999,-0.003643465921875002,-0.061131078209302324,0.05125000003125,0.036410984999999986,0.041721591024999984,0.0016671401031249974,-0.057487612287427325,0.11238107824055232,-0.014839015031250014,0.6,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,22,Strategy,22.0,22_GA_C_2,,trade_weighted,True,1,22,False,DESCRIPTIVE_ONLY,0.22449806955405405,0.1488311688636364,0.12882653071428576,-0.15113300489655168,0.21285714293617028,-0.011640926617883768,-0.07566690069041765,-0.020004638149350634,-0.2799595356108374,0.363990147832722,-0.39999999999999997,1.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,23,Strategy,23.0,23_GA_F_2,,trade_weighted,True,1,23,True,DESCRIPTIVE_ONLY,-0.07069892474193548,0.05173076923076922,0.15709876550000001,0.24615384623076922,0.13780246911111113,0.2085013938530466,0.1224296939727047,0.1053679962692308,0.0890550807307692,-0.10835137711965809,0.7,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,24,Strategy,24.0,24_GA_D_1,,trade_weighted,True,1,24,False,DESCRIPTIVE_ONLY,0.06827956990322581,0.1332264957307692,0.04472222222222222,0.06525641026923078,0.06355555551111108,-0.004724014392114728,0.06494692582754338,-0.08850427350854698,0.02053418804700856,-0.0017008547581196937,-0.6,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,25,Strategy,25.0,25_AU_China_Demand,,trade_weighted,True,1,25,False,DESCRIPTIVE_ONLY,0.04255924170616114,0.10623493975903613,0.03571428571428571,0.1489285714285714,0.07339080459770114,0.03083156289154,0.06367569805287498,-0.07052065404475041,0.1132142857142857,-0.07553776683087027,0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,26,Strategy,26.0,26_AJ_China_Demand,,trade_weighted,True,1,26,False,DESCRIPTIVE_ONLY,0.03081148568539327,0.1300584795526316,0.07951111114,0.12361111116666663,0.13555555553333334,0.10474406984794007,0.09924699386723834,-0.05054736841263162,0.04410000002666664,0.01194444436666671,0.7,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,27,Strategy,27.0,27_EA_China_Demand,,trade_weighted,True,1,27,False,DESCRIPTIVE_ONLY,0.1106928838764045,0.06338028166197184,0.14215686270588235,0.08066666665454543,0.09162393161538461,-0.019068952261019886,-0.04731260221443266,0.07877658104391051,-0.06149019605133692,0.01095726496083918,-0.09999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,28,Strategy,28.0,28_GA_China_Demand,,trade_weighted,True,1,28,False,DESCRIPTIVE_ONLY,-0.02910077517441859,0.07476190475714284,0.17590476182142858,0.14849999990624996,-0.00567816091379311,0.02342261426062548,0.10386267993156142,0.10114285706428575,-0.027404761915178627,-0.15417816082004307,0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,Portfolio,Group,,,Portfolio,trade_weighted,True,24,1|2|3|4|5|6|7|8|9|10|11|12|17|18|19|20|21|22|23|24|25|26|27|28,False,DESCRIPTIVE_ONLY,0.05278739071815519,0.06323873271779859,0.09809498226375081,0.08207230889248181,0.13943448373338257,0.08664709301522738,0.010451341999643399,0.03485624954595222,-0.016022673371269003,0.05736217484090077,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,Portfolio,Group,,,Portfolio,strategy_equal_weighted,True,24,1|2|3|4|5|6|7|8|9|10|11|12|17|18|19|20|21|22|23|24|25|26|27|28,False,DESCRIPTIVE_ONLY,0.05667673275066163,0.07286934729121376,0.0997072180822825,0.08421310688996737,0.13724946804772478,0.08057273529706316,0.016192614540552132,0.026837870791068738,-0.015494111192315127,0.05303636115775741,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,JPY,Group,,,JPY,trade_weighted,True,13,1|2|3|4|5|6|7|8|9|10|11|12|26,False,DESCRIPTIVE_ONLY,0.03946321383442839,0.07679294703571429,0.1047900035234192,0.08378084396455696,0.15024012716015134,0.11077691332572295,0.0373297332012859,0.02799705648770491,-0.021009159558862248,0.06645928319559438,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,JPY,Group,,,JPY,strategy_equal_weighted,True,13,1|2|3|4|5|6|7|8|9|10|11|12|26,False,DESCRIPTIVE_ONLY,0.036845894971967844,0.09620850481050117,0.10701495981038645,0.09200396136659231,0.13196261131342046,0.09511671634145262,0.05936260983853332,0.010806454999885279,-0.015010998443794138,0.039958649946828156,0.7,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,AUD_nonJPY,Group,,,AUD_nonJPY,trade_weighted,True,11,17|18|19|20|21|22|23|24|25|27|28,False,DESCRIPTIVE_ONLY,0.06954722312892561,0.044992674982142856,0.08936590110992366,0.0790527502639821,0.12416019632263817,0.054612973193712555,-0.024554548146782755,0.04437322612778081,-0.01031315084594156,0.04510744605865606,0.7999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,AUD_nonJPY,Group,,,AUD_nonJPY,strategy_equal_weighted,True,11,17|18|19|20|21|22|23|24|25|27|28,False,DESCRIPTIVE_ONLY,0.08011317739820885,0.04528670658660138,0.09107079603997786,0.07500573341759244,0.14349757146099354,0.06338439406278469,-0.03482647081160747,0.04578408945337648,-0.016065062622385426,0.0684918380434011,0.49999999999999994,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,Long,Group,,,Long,trade_weighted,True,13,1|2|3|4|6|7|8|19|21|22|24|25|26,False,DESCRIPTIVE_ONLY,0.04334035202661147,0.06171009876084763,0.09256134426650367,0.05295626391807911,0.1118897184682441,0.06854936644163262,0.018369746734236164,0.030851245505656037,-0.03960508034842456,0.058933454550164986,0.7,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,Long,Group,,,Long,strategy_equal_weighted,True,13,1|2|3|4|6|7|8|19|21|22|24|25|26,False,DESCRIPTIVE_ONLY,0.042724706138944746,0.06904399997933544,0.09983296924611751,0.053011262057253115,0.09866274986535856,0.05593804372641381,0.026319293840390695,0.030788969266782068,-0.046821707188864393,0.04565148780810544,0.49999999999999994,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,Short,Group,,,Short,trade_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,DESCRIPTIVE_ONLY,0.06813315673871276,0.06535153083682008,0.10464565647756874,0.12104047494517958,0.17957685489110708,0.11144369815239433,-0.0027816259018926814,0.03929412564074866,0.016394818467610844,0.0585363799459275,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,primary,Short,Group,,,Short,strategy_equal_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,DESCRIPTIVE_ONLY,0.07316549147359977,0.07739021229616086,0.09955860307047751,0.12108801441953877,0.18285195317233943,0.10968646169873966,0.00422472082256109,0.02216839077431665,0.021529411349061264,0.06176393875280066,0.9999999999999999,4.0,True,True,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,1,Strategy,1.0,1_EJ_Log1,,trade_weighted,True,1,1,True,DESCRIPTIVE_ONLY,-0.0022971428799999924,0.11076298698863636,0.1489983579770115,0.08358121334246575,0.24152380951999997,0.24382095239999996,0.11306012986863635,0.038235370988375136,-0.06541714463454575,0.1579425961775342,0.7,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,2,Strategy,2.0,2_EJ_NightBlitz_20,,trade_weighted,True,1,2,False,DESCRIPTIVE_ONLY,-0.01660130714379085,0.09125382266972477,0.13981132078301883,0.14148148145555556,0.15030303035227274,0.1669043374960636,0.10785512981351562,0.04855749811329406,0.0016701606725367246,0.008821548896717185,0.9999999999999999,4.0,True,True,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,3,Strategy,3.0,3_EJ_NightBlitz_21,,trade_weighted,True,1,3,False,DESCRIPTIVE_ONLY,-0.025070175447368424,0.06582262996330275,0.05447798744339623,0.04712592592222222,0.12462121204545454,0.14969138749282296,0.09089280541067117,-0.011344642519906523,-0.007352061521174007,0.07749528612323231,0.6,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,4,Strategy,4.0,4_GJ_Port_Log1,,trade_weighted,True,1,4,False,DESCRIPTIVE_ONLY,-0.016153846170542635,0.036020408173469375,0.027665474058139537,0.07760989008333334,0.040608974322916665,0.0567628204934593,0.05217425434401201,-0.008354934115329837,0.049944416025193804,-0.037000915760416676,0.7999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,5,Strategy,5.0,5_GJ_Port_Log2,,trade_weighted,True,1,5,False,DESCRIPTIVE_ONLY,0.05015770607741935,0.003305555549999991,0.10694252872413791,0.20084607541284408,0.1586449864796748,0.10848728040225544,-0.04685215052741936,0.10363697317413792,0.09390354668870617,-0.04220108893316929,0.7999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,6,Strategy,6.0,6_GJ_Old_Mon,,trade_weighted,True,1,6,True,DESCRIPTIVE_ONLY,0.026173913043478256,0.008039215686274496,0.25374074074074077,0.09726829268292685,-4.486075593688859e-17,-0.0261739130434783,-0.018134697357203758,0.24570152505446627,-0.1564724480578139,-0.09726829268292689,-0.19999999999999998,1.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,7,Strategy,7.0,7_GJ_Mon_Blitz,,trade_weighted,True,1,7,False,DESCRIPTIVE_ONLY,0.02234615385,-0.040721153890625014,0.08301173398305084,0.06654664482978724,0.050553306245614035,0.028207152395614034,-0.06306730774062502,0.12373288787367585,-0.0164650891532636,-0.015993338584173206,0.49999999999999994,1.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,8,Strategy,8.0,8_AJ_Core1,,trade_weighted,True,1,8,False,DESCRIPTIVE_ONLY,-0.050912220337349406,0.08563380278873241,0.04342105268421052,0.13938095235,0.12089285712499998,0.17180507746234938,0.13654602312608183,-0.042212750104521884,0.09595989966578948,-0.01848809522500003,0.7999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,9,Strategy,9.0,9_AJ_Core2,,trade_weighted,True,1,9,False,DESCRIPTIVE_ONLY,0.20065040653658536,0.20638888888888887,0.3073737374242424,0.4096666666666666,0.11500000004761905,-0.08565040648896631,0.005738482352303509,0.10098484853535353,0.10229292924242422,-0.29466666661904756,0.0,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,10,Strategy,10.0,10_AJ_SatA,,trade_weighted,True,1,10,False,DESCRIPTIVE_ONLY,-0.03327659574468085,0.044409090909090905,0.057395348837209294,-0.08882051282051283,-0.05556756756756758,-0.02229097182288673,0.07768568665377176,0.012986257928118389,-0.14621586165772213,0.03325294525294525,-0.49999999999999994,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,11,Strategy,11.0,11_AJ_SatB,,trade_weighted,True,1,11,False,DESCRIPTIVE_ONLY,0.08603481623404254,0.11673553722727274,-0.02980972523255815,0.004522144410256408,0.15469287459459458,0.06865805836055204,0.030700720993230207,-0.1465452624598309,0.03433186964281456,0.15017073018433816,0.19999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,12,Strategy,12.0,12_UJ_Short_Core,,trade_weighted,True,1,12,True,DESCRIPTIVE_ONLY,0.05579710144927536,0.18033333333333335,0.21572727272727274,0.08329411764705881,0.4888695652173913,0.4330724637681159,0.12453623188405799,0.035393939393939394,-0.13243315508021392,0.4055754475703325,0.7,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,13,Strategy,13.0,13_UJ_Fix_MidWeek,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.08918330317241378,0.08631578944000001,0.03267543858333333,0.0524342105625,0.05200956936363637,-0.037173733808777414,-0.0028675137324137706,-0.053640350856666685,0.019758771979166673,-0.00042464119886363033,-0.7,1.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,14,Strategy,14.0,14_UJ_Sat_3rd,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.3540170941538462,-0.0593650794285714,0.008888888750000004,-0.05777777783333332,0.3914814816666667,0.037464387512820496,-0.4133821735824176,0.0682539681785714,-0.06666666658333333,0.4492592595,0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,15,Strategy,15.0,15_UJ_Sat_Aug,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.286875,,-0.24375000000000002,0.515,0.255,-0.03187499999999999,,,0.75875,-0.26,,,False,False,False,,,0,DESCRIPTIVE_ONLY
Historical,robustness,16,Strategy,16.0,16_UJ_T10A,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.3158730158571429,-0.07234567900000001,0.19481481499999997,0.4044444444,0.286031746,-0.029841269857142916,-0.3882186948571429,0.26716049399999997,0.20962962940000002,-0.11841269840000002,0.19999999999999998,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,17,Strategy,17.0,17_EA_1B_Wed_Short,,trade_weighted,True,1,17,False,DESCRIPTIVE_ONLY,0.30804232801851855,0.19003663002564103,0.03146718145945946,-0.042785714250000016,0.24963369961538462,-0.05840862840313393,-0.11800569799287752,-0.15856944856618158,-0.07425289570945948,0.2924194138653846,-0.39999999999999997,1.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,18,Strategy,18.0,18_EA_2_MonWed_Short,,trade_weighted,True,1,18,False,DESCRIPTIVE_ONLY,0.12128315414838708,0.08658303463440861,0.058944444459999995,-0.05203703703703705,0.12045555555,-0.0008275985983870887,-0.03470011951397847,-0.027638590174408617,-0.11098148149703704,0.17249259258703703,-0.39999999999999997,1.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,19,Strategy,19.0,19_EA_3_WedThu_Long,,trade_weighted,True,1,19,False,DESCRIPTIVE_ONLY,-0.00011111109090909607,0.16977207984615383,-0.008022875823529414,0.1259848485227273,0.14833333334210527,0.14844444443301436,0.16988319093706292,-0.17779495566968326,0.1340077243462567,0.022348484819377984,0.19999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,20,Strategy,20.0,20_EA_1A_MonTue_Short,,trade_weighted,True,1,20,False,DESCRIPTIVE_ONLY,0.08818487394957983,-0.006266666666666659,0.07304761904761904,0.15109999999999998,0.007189873417721523,-0.0809950005318583,-0.09445154061624648,0.0793142857142857,0.07805238095238094,-0.14391012658227847,0.0,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,21,Strategy,21.0,21_GA_B_3,,trade_weighted,True,1,21,False,DESCRIPTIVE_ONLY,-0.015691287854166666,0.0013347763809523883,-0.015148422979591831,-0.0442687747173913,0.07572552459615384,0.0914168124503205,0.017026064235119053,-0.01648319936054422,-0.02912035173779947,0.11999429931354513,0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,22,Strategy,22.0,22_GA_C_2,,trade_weighted,True,1,22,False,DESCRIPTIVE_ONLY,0.19231292520634924,0.08453201979310349,0.13564459936585369,0.04937728941025643,0.25950166118604656,0.06718873597969732,-0.10778090541324575,0.0511125795727502,-0.08626730995559725,0.21012437177579013,0.09999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,23,Strategy,23.0,23_GA_F_2,,trade_weighted,True,1,23,True,DESCRIPTIVE_ONLY,-0.004833333316666655,0.008345153617021284,-0.02950617272222223,0.22694444443749998,0.22306763284782608,0.22790096616449274,0.01317848693368794,-0.03785132633924351,0.2564506171597222,-0.003876811589673901,0.6,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,24,Strategy,24.0,24_GA_D_1,,trade_weighted,True,1,24,False,DESCRIPTIVE_ONLY,0.049592592583333324,0.05612293148936171,0.08790123461111109,0.05378472212499999,0.14845410626086955,0.09886151367753623,0.006530338906028388,0.031778303121749375,-0.0341165124861111,0.09466938413586956,0.7,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,25,Strategy,25.0,25_AU_China_Demand,,trade_weighted,True,1,25,False,DESCRIPTIVE_ONLY,0.059824561403508766,0.07419191919191918,0.11335051546391754,0.02337837837837838,0.052446808510638286,-0.00737775289287048,0.014367357788410418,0.03915859627199836,-0.08997213708553917,0.029068430132259907,-0.49999999999999994,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,26,Strategy,26.0,26_AJ_China_Demand,,trade_weighted,True,1,26,False,DESCRIPTIVE_ONLY,0.039349593536585355,0.03592592595238096,0.10307189549999998,0.1525925925882353,0.12575591986885246,0.08640632633226711,-0.0034236675842043915,0.06714596954761902,0.04952069708823531,-0.026836672719382837,0.7999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,27,Strategy,27.0,27_EA_China_Demand,,trade_weighted,True,1,27,False,DESCRIPTIVE_ONLY,0.13278431368235294,0.08981818179999998,0.11593749998437498,-0.06476851852777778,0.12764102563076926,-0.005143288051583678,-0.04296613188235296,0.026119318184375004,-0.18070601851215276,0.19240954415854705,-0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,28,Strategy,28.0,28_GA_China_Demand,,trade_weighted,True,1,28,False,DESCRIPTIVE_ONLY,0.10238383842424241,-0.015214611917808239,0.16933333326000002,-0.04269444452083334,0.07600000003076923,-0.026383838393473177,-0.11759845034205064,0.18454794517780826,-0.21202777778083337,0.11869444455160258,-0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,Portfolio,Group,,,Portfolio,trade_weighted,True,24,1|2|3|4|5|6|7|8|9|10|11|12|17|18|19|20|21|22|23|24|25|26|27|28,False,DESCRIPTIVE_ONLY,0.049562819676975955,0.06478478266783831,0.0915974167856242,0.08506607293888463,0.1290184822204872,0.07945566254351125,0.015221962990862356,0.026812634117785894,-0.006531343846739576,0.04395240928160257,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,Portfolio,Group,,,Portfolio,strategy_equal_weighted,True,24,1|2|3|4|5|6|7|8|9|10|11|12|17|18|19|20|21|22|23|24|25|26|27|28,False,DESCRIPTIVE_ONLY,0.057082135756591,0.07013189551810703,0.09353236174070269,0.07496294493298591,0.13351450788500444,0.07643237212841344,0.013049759761516032,0.02340046622259566,-0.018569416807716774,0.05855156295201852,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,JPY,Group,,,JPY,trade_weighted,True,13,1|2|3|4|5|6|7|8|9|10|11|12|26,False,DESCRIPTIVE_ONLY,0.02164343336927851,0.06444945878061224,0.1069494412121212,0.11517557636374408,0.13681140790625,0.11516797453697147,0.04280602541133373,0.04249998243150896,0.008226135151622876,0.02163583154250591,0.9999999999999999,4.0,True,True,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,JPY,Group,,,JPY,strategy_equal_weighted,True,13,1|2|3|4|5|6|7|8|9|10|11|12|26,False,DESCRIPTIVE_ONLY,0.025861415615665698,0.07260846494157554,0.11629444043460557,0.10885349881314146,0.13199222832706328,0.10613081271139758,0.04674704932590984,0.043685975493030035,-0.007440941621464109,0.02313872951392182,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,AUD_nonJPY,Group,,,AUD_nonJPY,trade_weighted,True,11,17|18|19|20|21|22|23|24|25|27|28,False,DESCRIPTIVE_ONLY,0.08420005639557265,0.0652368011127923,0.0701695156223565,0.030415705432258064,0.11911428163262412,0.03491422523705147,-0.018963255282780353,0.004932714509564201,-0.03975381019009844,0.08869857620036606,0.09999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,AUD_nonJPY,Group,,,AUD_nonJPY,strategy_equal_weighted,True,11,17|18|19|20|21|22|23|24|25|27|28,False,DESCRIPTIVE_ONLY,0.0939793504685936,0.06720504074491697,0.06663172328427204,0.03491047216552933,0.13531356554438945,0.04133421507579585,-0.02677430972367663,-0.0005733174606449287,-0.03172125111874271,0.10040309337886011,0.0,1.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,Long,Group,,,Long,trade_weighted,True,13,1|2|3|4|6|7|8|19|21|22|24|25|26,False,DESCRIPTIVE_ONLY,0.015949680557132716,0.06479717401088034,0.0895186836126126,0.0815669979280303,0.11593327856969028,0.09998359801255757,0.04884749345374762,0.024721509601732264,-0.007951685684582308,0.03436628064165999,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,Long,Group,,,Long,strategy_equal_weighted,True,13,1|2|3|4|6|7|8|19|21|22|24|25|26,False,DESCRIPTIVE_ONLY,0.02021251143839445,0.059899335771798984,0.08984027798517918,0.07798795822873054,0.11836311872122492,0.09815060728283047,0.039686824333404536,0.0299409422133802,-0.01185231975644864,0.04037516049249437,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,Short,Group,,,Short,trade_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,DESCRIPTIVE_ONLY,0.10109808955712732,0.06476678317385058,0.0942419942320917,0.09042635806189554,0.14598982239311334,0.04489173283598602,-0.03633130638327674,0.02947521105824112,-0.00381563617019616,0.055563464331217796,0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
Historical,robustness,Short,Group,,,Short,strategy_equal_weighted,True,11,5|9|10|11|12|17|18|20|23|27|28,False,DESCRIPTIVE_ONLY,0.10065532813264144,0.08222492067283471,0.09789573345177596,0.07138792921983317,0.15142069507856207,0.050765366945920626,-0.01843040745980673,0.01567081277894125,-0.026507804231942794,0.0800327658587289,0.09999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
RecentA,primary,1,Strategy,1.0,1_EJ_Log1,,trade_weighted,False,0,,True,DESCRIPTIVE_ONLY,0.19440154435135137,0.37335714280000004,0.1904761906111111,0.31492857139999997,0.3718681318461539,0.17746658749480254,0.17895559844864867,-0.18288095218888895,0.12445238078888887,0.05693956044615395,0.19999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
RecentA,primary,2,Strategy,2.0,2_EJ_NightBlitz_20,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.018666666711111092,0.5769082126956522,0.08970760247368421,0.3253497943333334,0.07693121700000004,0.058264550288888946,0.5582415459845411,-0.487200610221968,0.23564219185964919,-0.24841857733333333,0.09999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
RecentA,primary,3,Strategy,3.0,3_EJ_NightBlitz_21,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.09964444444444447,0.23576811582608692,0.06996491231578948,0.18192592585185188,0.0501798941111111,-0.049464550333333364,0.13612367138164244,-0.16580320351029743,0.1119610135360624,-0.1317460317407408,-0.49999999999999994,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
RecentA,primary,4,Strategy,4.0,4_GJ_Port_Log1,,trade_weighted,True,1,4,False,DESCRIPTIVE_ONLY,0.041914132279069774,0.05969230765,0.05849230768,0.048397435916666655,0.09226059653061222,0.05034646425154245,0.017778175370930224,-0.0011999999699999972,-0.010094871763333346,0.043863160613945566,0.6,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
RecentA,primary,5,Strategy,5.0,5_GJ_Port_Log2,,trade_weighted,True,1,5,False,DESCRIPTIVE_ONLY,0.13026666668000003,0.08491039412903226,0.03800569805128205,0.14411522633333337,0.15460069445312502,0.02433402777312499,-0.045356272550967774,-0.046904696077750205,0.10610952828205132,0.010485468119791647,0.6,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
RecentA,primary,6,Strategy,6.0,6_GJ_Old_Mon,,trade_weighted,False,0,,True,DESCRIPTIVE_ONLY,-0.11399999999999996,0.24418181818181814,0.32416666666666666,0.9033333333333332,0.36820689655172417,0.4822068965517241,0.3581818181818181,0.07998484848484852,0.5791666666666666,-0.5351264367816091,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
RecentA,primary,7,Strategy,7.0,7_GJ_Mon_Blitz,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,-0.013668639000000012,0.11473372784615386,0.12017094022222222,0.1533516482857143,0.009814323586206888,0.0234829625862069,0.1284023668461539,0.005437212376068354,0.033180708063492076,-0.14353732469950742,0.39999999999999997,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
RecentA,primary,8,Strategy,8.0,8_AJ_Core1,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.023121693074074058,0.15633928581249998,0.11214285712499998,0.6590816325714286,0.06968253962962963,0.04656084655555557,0.13321759273842593,-0.0441964286875,0.5469387754464287,-0.5893990929417989,0.3,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
RecentA,primary,9,Strategy,9.0,9_AJ_Core2,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.5715151515454544,0.578181818181818,0.4211111111111111,-0.0036363636363636446,0.3613333333333333,-0.21018181821212112,0.006666666636363616,-0.15707070707070692,-0.42474747474747476,0.36496969696969694,-0.7999999999999999,2.0,False,False,True,,,0,DESCRIPTIVE_ONLY
RecentA,primary,10,Strategy,10.0,10_AJ_SatA,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,0.00500000000000002,0.015500000000000009,0.02239999999999999,0.11155555555555556,0.0719,0.06689999999999999,0.010499999999999989,0.006899999999999981,0.08915555555555557,-0.039655555555555555,0.8999999999999998,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
RecentA,primary,11,Strategy,11.0,11_AJ_SatB,,trade_weighted,False,0,,False,DESCRIPTIVE_ONLY,-0.03545454557142856,0.010757575833333338,0.23648484839999995,0.36626262633333334,-0.03554545459999999,-9.090902857143007e-05,0.0462121214047619,0.2257272725666666,0.1297777779333334,-0.4018080809333333,0.0,3.0,False,False,True,,,0,DESCRIPTIVE_ONLY
